LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000,hours,grid_lat,grid_lon,gust_proxy
E07000240,2023-07-04,10.0,6.666770500997568,1,1.0,-1.0,11.9091749056273,1.0,0.06,2023,7,1,0,0,0,0,0,0,0,24,51.75,-0.25,7.3144565237887
E07000241,2023-07-04,10.0,6.583077316767617,0,-1.0,-1.0,11.693136462767283,1.0,0.086,2023,7,0,0,0,0,0,0,0,0,24,51.75,-0.25,7.30256270764803
E07000242,2023-07-04,10.1,6.585526905157018,1,328.0,328.0,11.922794196215245,1.0,0.06,2023,7,1,1,1,1,1,1,0,0,24,51.75,0.0,7.089468577507603
E07000243,2023-07-04,10.5,6.8219491692096685,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2023,7,0,0,0,0,0,0,0,0,24,52.0,-0.25,7.104487027421347
E09000001,2023-07-04,11.8,5.911252082676603,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,7.699454899548567
E09000002,2023-07-04,11.5,5.805863584864759,0,-1.0,-1.0,12.295520219247926,1.0,0.194,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,7.58404628529154
E09000003,2023-07-04,11.3,6.24470039519435,3,50.0,-1.0,12.87121893467506,1.0,0.111,2023,7,1,0,1,0,0,0,0,0,24,51.5,-0.25,7.5569929412535135
E09000004,2023-07-04,11.5,5.557794958143122,1,117.0,-1.0,12.415672899008923,1.0,0.106,2023,7,1,0,1,0,1,0,0,0,24,51.5,0.25,7.732437674670306
E09000005,2023-07-04,11.3,6.137725354161632,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,7.660135557491929
E09000006,2023-07-04,12.2,5.454204330186396,1,0.0,-1.0,12.706541825990495,1.0,0.091,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.0,7.913036739548578
E09000007,2023-07-04,11.3,6.003355222779608,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,7.679324918183951
E09000008,2023-07-04,12.2,5.514079155647555,0,-1.0,-1.0,12.87567224520067,1.0,0.136,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.0,7.969168492725199
E09000010,2023-07-04,10.1,6.21481727596769,0,-1.0,-1.0,12.70081156938222,1.0,0.171,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.0,7.490823746149408
E09000011,2023-07-04,11.8,5.683471593131145,1,0.0,-1.0,12.576038374391665,1.0,0.159,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,7.736787522530383
E09000012,2023-07-04,11.8,5.97196867412176,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,7.643681843863522
E09000013,2023-07-04,11.3,5.933139899068057,1,1.0,-1.0,12.11893398771341,1.0,0.142,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,7.763549359898752
E09000014,2023-07-04,11.8,6.10796973744078,2,280.0,-1.0,12.481284790609685,1.0,0.17,2023,7,1,0,1,0,1,0,0,0,24,51.5,0.0,7.57442603368025
E09000015,2023-07-04,11.3,6.281057986884544,2,45.0,-1.0,12.472884696222938,1.0,0.109,2023,7,1,0,1,0,0,0,0,0,24,51.5,-0.25,7.596662834391815
E09000016,2023-07-04,11.5,5.815571586725221,1,66.0,66.0,12.476427973157676,1.0,0.108,2023,7,1,1,1,1,0,0,0,0,24,51.5,0.25,7.480085319154652
E09000017,2023-07-04,11.0,6.248388864706291,1,1.0,-1.0,12.628417813738848,1.0,0.114,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.5,7.630865619604894
E09000019,2023-07-04,11.8,6.008580788322335,1,1.0,-1.0,12.28788302072774,1.0,0.179,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,7.647601889237773
E09000020,2023-07-04,11.3,5.925783462004023,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,7.75730183594757
E09000021,2023-07-04,11.3,5.735394043475275,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,7.923641142203586
E09000022,2023-07-04,11.8,5.774323307162657,1,1.0,-1.0,12.668834491244446,1.0,0.153,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,7.807110697155756
E09000023,2023-07-04,11.8,5.660076648465358,1,0.0,-1.0,12.61158108603281,1.0,0.164,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,7.826014122760133
E09000024,2023-07-04,11.3,5.706680564279789,2,16.0,-1.0,12.278881559987983,1.0,0.1,2023,7,1,0,1,0,0,0,0,0,24,51.5,-0.25,7.896835566349136
E09000025,2023-07-04,11.8,5.849900625189101,0,-1.0,-1.0,12.786406607907107,1.0,0.169,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,7.643690366539915
E09000026,2023-07-04,11.8,5.945116072237545,0,-1.0,-1.0,12.665255440144245,1.0,0.121,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,7.535221857822298
E09000027,2023-07-04,11.3,5.887868093640503,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,7.838936781248364
E09000028,2023-07-04,11.8,5.814377456505308,0,-1.0,-1.0,12.642154248752698,1.0,0.162,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,7.755913034067504
E09000029,2023-07-04,12.0,5.588250119760533,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,7.966439096730847
E09000030,2023-07-04,11.8,5.854645139107167,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,7.690613382078077
E09000031,2023-07-04,11.8,6.050676602787293,1,2.0,-1.0,12.535905029897908,1.0,0.152,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,7.549004185699718
E09000032,2023-07-04,11.3,5.8039544868540505,1,2.0,-1.0,12.702075959604334,1.0,0.107,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,7.829140942811796
E09000033,2023-07-04,11.3,5.944838143413726,1,2.0,-1.0,12.234460859988475,1.0,0.135,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,7.7247624255154195
E06000031,2023-07-05,13.1,14.803260874780149,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2023,7,0,0,0,0,0,0,0,0,24,52.5,-0.25,10.567742101623775
E06000032,2023-07-05,12.4,17.093057285768925,1,1.0,-1.0,12.3236689970955,1.0,0.155,2023,7,1,0,0,0,0,0,0,0,24,52.0,-0.5,10.154548508758875
E06000033,2023-07-05,12.6,16.29645440555496,1,0.0,-1.0,12.10434441402282,1.0,0.144,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.75,10.29035207867787
E06000034,2023-07-05,12.9,16.16178262413989,1,1.0,-1.0,12.077858519724389,1.0,0.13,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.25,10.262829524084909
E06000035,2023-07-05,13.0,15.672372901923683,1,1.0,-1.0,12.54219839355972,1.0,0.134,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.5,10.349664676069352
E06000043,2023-07-05,14.5,13.473697720609696,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.25,10.785608886078464
E06000055,2023-07-05,12.6,16.531598598455147,1,81.0,-1.0,12.132404576604838,1.0,0.114,2023,7,1,0,1,0,0,0,0,0,24,52.25,-0.5,10.218619145874657
E06000056,2023-07-05,12.4,16.96797315931142,3,42.0,-1.0,12.596934983621066,0.0,0.077,2023,7,1,0,1,0,0,0,0,0,24,52.0,-0.5,10.162967264334036
E06000060,2023-07-05,12.5,17.432390992748687,1,33.0,33.0,13.227013440750667,1.0,0.06325,2023,7,1,1,1,1,0,0,0,0,24,51.75,-0.75,10.133962070243722
E07000008,2023-07-05,13.2,17.028736637091846,2,1.0,-1.0,11.91064061961833,1.0,0.077,2023,7,1,0,0,0,0,0,0,0,24,52.25,0.25,10.510874365347636
E07000009,2023-07-05,13.2,17.427630952112,1,1.0,-1.0,11.38651154011457,0.0,0.07,2023,7,1,0,0,0,0,0,0,0,24,52.25,0.25,10.78430737149587
E07000010,2023-07-05,12.9,15.701011593756204,0,-1.0,-1.0,11.539869200417774,0.0,0.14,2023,7,0,0,0,0,0,0,0,0,24,52.5,0.0,10.717931499620198
E07000011,2023-07-05,12.5,15.950634028250402,1,674.0,674.0,12.110810964549762,0.0,0.074,2023,7,1,1,1,1,1,1,0,0,24,52.25,-0.25,10.47946385787103
E07000012,2023-07-05,13.1,16.992954295280903,0,-1.0,-1.0,12.001763115309677,0.0,0.056,2023,7,0,0,0,0,0,0,0,0,24,52.25,0.0,10.435811692484206
E07000061,2023-07-05,14.8,12.877902845430445,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2023,7,0,0,0,0,0,0,0,0,24,50.75,0.25,11.062684754333018
E07000062,2023-07-05,14.6,13.257117317232217,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2023,7,0,0,0,0,0,0,0,0,24,50.75,0.5,10.982054788040625
E07000063,2023-07-05,13.8,13.574724797670118,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2023,7,0,0,0,0,0,0,0,0,24,51.0,0.0,10.804350986409316
E07000064,2023-07-05,14.5,13.712071631581976,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2023,7,0,0,0,0,0,0,0,0,24,51.0,0.5,10.84191483873378
E07000065,2023-07-05,14.2,13.926675606908946,2,88.0,88.0,12.002063606215954,0.0,0.073,2023,7,1,1,1,1,0,0,0,0,24,51.0,0.25,10.751166168894958
E07000066,2023-07-05,13.0,16.425994449192025,2,50.0,-1.0,12.160656781999691,1.0,0.138,2023,7,1,0,1,0,0,0,0,0,24,51.5,0.5,10.248835624946205
E07000067,2023-07-05,13.5,17.642025032619625,0,-1.0,-1.0,11.98601183767587,0.0,0.092,2023,7,0,0,0,0,0,0,0,0,24,52.0,0.5,10.395265005666245
E07000068,2023-07-05,13.0,16.547484151558052,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.25,10.2258815380008
E07000069,2023-07-05,13.0,16.29124144177374,1,9.0,9.0,11.404359818363451,1.0,0.107,2023,7,1,1,1,1,0,0,0,0,24,51.5,0.5,10.27272296010087
E07000070,2023-07-05,13.3,16.82771878467855,0,-1.0,-1.0,12.110810964549762,1.0,0.077,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.5,10.257665778541668
E07000071,2023-07-05,13.8,18.25043437157653,1,108.0,-1.0,12.198529265645048,1.0,0.099,2023,7,1,0,1,0,1,0,0,0,24,52.0,0.75,10.498697761513217
E07000072,2023-07-05,13.0,16.716314540262125,3,24.0,-1.0,11.812592924855007,1.0,0.091,2023,7,1,0,1,0,0,0,0,0,24,51.75,0.25,10.194808495991586
E07000073,2023-07-05,12.8,16.867318981836572,1,0.0,-1.0,11.47656226523392,1.0,0.134,2023,7,1,0,0,0,0,0,0,0,24,51.75,0.0,10.197630615445648
E07000074,2023-07-05,13.8,16.983567157266815,1,1.0,1.0,11.13312810361064,0.0,0.086,2023,7,1,1,0,0,0,0,0,0,24,51.75,0.75,10.308924961004609
E07000075,2023-07-05,12.6,16.447068794296477,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.75,10.278011762406866
E07000076,2023-07-05,14.2,18.901787111146927,1,2.0,2.0,11.946790127600089,0.0,0.173,2023,7,1,1,0,0,0,0,0,0,24,51.75,1.0,10.60694425709904
E07000077,2023-07-05,13.1,17.21071648309378,1,1.0,-1.0,11.4286847914887,0.0,0.054,2023,7,1,0,0,0,0,0,0,0,24,52.0,0.25,10.311476839064042
E07000095,2023-07-05,12.8,16.861686542237788,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.0,10.181926206186091
E07000096,2023-07-05,12.5,17.24619696456919,1,4.0,-1.0,11.95254076050831,1.0,0.085,2023,7,1,0,0,0,0,0,0,0,24,51.75,-0.5,10.146483197783382
E07000098,2023-07-05,12.7,17.015888808659426,2,34.0,-1.0,11.591080237769564,1.0,0.089,2023,7,1,0,1,0,0,0,0,0,24,51.75,-0.25,10.165500297239928
E07000099,2023-07-05,13.2,16.944727063433884,1,1.0,-1.0,11.818584970652662,1.0,0.079,2023,7,1,0,0,0,0,0,0,0,24,52.0,-0.25,10.208574351426591
E07000102,2023-07-05,12.5,17.137134077896363,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2023,7,0,0,0,0,0,0,0,0,24,51.75,-0.5,10.161916761849442
E07000103,2023-07-05,12.5,17.100196917030363,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2023,7,0,0,0,0,0,0,0,0,24,51.75,-0.5,10.162301304577422
E07000105,2023-07-05,13.2,14.33899169905223,1,1.0,-1.0,11.819071033187548,1.0,0.11,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.75,10.634034747045314
E07000106,2023-07-05,12.9,15.16798259837937,1,1.0,-1.0,11.988078314198622,1.0,0.1,2023,7,1,0,0,0,0,0,0,0,24,51.25,1.0,10.396306996088509
E07000107,2023-07-05,12.9,16.03355958381551,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,10.278193772647487
E07000108,2023-07-05,13.3,14.62820349583089,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2023,7,0,0,0,0,0,0,0,0,24,51.25,1.25,10.347086865595658
E07000109,2023-07-05,13.0,15.898380382912311,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.5,10.30331724892912
E07000110,2023-07-05,13.6,15.041972411178769,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.5,10.482421762143195
E07000111,2023-07-05,13.3,15.665987856552702,1,5.0,-1.0,11.702081943710567,0.0,0.075,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.25,10.34650578934573
E07000112,2023-07-05,14.2,14.089240389899825,0,-1.0,-1.0,11.611611757468928,1.0,0.145,2023,7,0,0,0,0,0,0,0,0,24,51.0,1.0,10.58492619025979
E07000113,2023-07-05,13.2,15.489334735161222,1,1.0,-1.0,11.948001153914678,0.0,0.149,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.75,10.387382863473386
E07000114,2023-07-05,13.3,15.570772291222823,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2023,7,0,0,0,0,0,0,0,0,24,51.25,1.25,10.26796331434893
E07000115,2023-07-05,13.3,15.374307570473496,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.25,10.406777657211236
E07000116,2023-07-05,14.5,14.658987002083474,0,-1.0,-1.0,11.658323667659586,1.0,0.073,2023,7,0,0,0,0,0,0,0,0,24,51.0,0.5,10.576951931021291
E07000143,2023-07-05,14.0,20.236501089896425,2,88.0,88.0,11.864708462828531,0.0,0.1,2023,7,1,1,1,1,0,0,0,0,24,52.5,0.75,11.373531867247136
E07000144,2023-07-05,14.1,22.19365131565448,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2023,7,0,0,0,0,0,0,0,0,24,52.75,1.25,11.69024850124162
E07000145,2023-07-05,16.2,24.98605482877083,1,2.0,-1.0,11.514713864829446,1.0,0.184,2023,7,1,0,0,0,0,0,0,0,24,52.75,1.75,12.21616924503416
E07000146,2023-07-05,13.4,16.987156874096815,4,424.0,424.0,11.950664133628688,0.0,0.12,2023,7,1,1,1,1,1,1,0,0,24,52.75,0.5,10.90483064819592
E07000147,2023-07-05,14.1,21.230088168517188,5,476.0,0.0,11.544801967617486,0.0,0.106,2023,7,1,1,1,0,1,0,0,0,24,52.75,1.25,11.456603788405078
E07000148,2023-07-05,14.1,22.59951908933497,0,-1.0,-1.0,11.89412520254047,1.0,0.163,2023,7,0,0,0,0,0,0,0,0,24,52.75,1.25,11.779621343820663
E07000149,2023-07-05,14.0,22.46844038663825,4,1174.0,1174.0,11.867160434591204,0.0,0.078,2023,7,1,1,1,1,1,1,1,1,24,52.5,1.25,11.743891734626857
E07000179,2023-07-05,12.7,17.621769882860043,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.75,-1.0,10.131690540269398
E07000200,2023-07-05,13.3,19.325880031356377,5,506.0,506.0,11.437382617721584,0.0,0.08,2023,7,1,1,1,1,1,1,0,0,24,52.0,1.0,10.779097852915305
E07000202,2023-07-05,13.7,20.53988584413791,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2023,7,0,0,0,0,0,0,0,0,24,52.0,1.25,11.013818136484051
E07000203,2023-07-05,14.1,21.16974704108479,3,196.0,17.0,11.546340898509632,0.0,0.071,2023,7,1,1,1,1,1,0,0,0,24,52.25,1.0,11.295735454329511
E07000207,2023-07-05,12.4,16.497910097262448,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.239082537638591
E07000208,2023-07-05,12.4,16.2606751140685,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.262702710645414
E07000209,2023-07-05,12.4,16.236092415815122,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.2776930081031
E07000210,2023-07-05,12.4,15.893166602185657,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.316985161621911
E07000211,2023-07-05,12.4,15.729079505548947,2,1.0,1.0,11.943590374100134,1.0,0.067,2023,7,1,1,0,0,0,0,0,0,24,51.25,-0.25,10.340295154177626
E07000212,2023-07-05,12.6,16.589694163256283,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.23526523520689
E07000213,2023-07-05,12.6,16.69038411398989,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.22354733478852
E07000215,2023-07-05,13.1,15.686846332506253,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.0,10.34621830567131
E07000216,2023-07-05,12.9,15.779913789903024,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.75,10.331182235289832
E07000217,2023-07-05,12.4,16.56925805549585,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,10.242818932700043
E07000223,2023-07-05,14.5,13.600798239965997,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.25,10.725456920510595
E07000224,2023-07-05,13.9,13.74041213527424,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.5,10.632218310135071
E07000226,2023-07-05,12.4,15.203078050571508,1,58.0,-1.0,11.694905296716165,1.0,0.11,2023,7,1,0,1,0,0,0,0,0,24,51.25,-0.25,10.428321496005609
E07000227,2023-07-05,13.6,14.676681193203724,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2023,7,0,0,0,0,0,0,0,0,24,51.0,-0.25,10.498950832219252
E07000228,2023-07-05,13.6,14.612668533042225,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2023,7,0,0,0,0,0,0,0,0,24,51.0,-0.25,10.544115607090909
E07000229,2023-07-05,13.9,13.633507944249684,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.5,10.687088003452986
E07000240,2023-07-05,12.7,17.093927517093476,2,28.0,28.0,11.9091749056273,1.0,0.06,2023,7,1,1,1,1,0,0,0,0,24,51.75,-0.25,10.15749795780066
E07000241,2023-07-05,12.7,16.992634878426852,0,-1.0,-1.0,11.693136462767283,1.0,0.086,2023,7,0,0,0,0,0,0,0,0,24,51.75,-0.25,10.168141090750453
E07000242,2023-07-05,12.8,16.954775653213595,1,52.0,-1.0,11.922794196215245,1.0,0.06,2023,7,1,0,1,0,0,0,0,0,24,51.75,0.0,10.205574239451204
E07000243,2023-07-05,13.2,16.99489386933462,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2023,7,0,0,0,0,0,0,0,0,24,52.0,-0.25,10.18668564705571
E09000001,2023-07-05,12.8,16.56130496437204,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,10.208796167914398
E09000002,2023-07-05,12.9,16.434664576246778,0,-1.0,-1.0,12.295520219247926,1.0,0.194,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,10.219285805269118
E09000003,2023-07-05,12.7,16.863147863195174,2,69.0,-1.0,12.87121893467506,1.0,0.111,2023,7,1,0,1,0,0,0,0,0,24,51.5,-0.25,10.178387534274238
E09000004,2023-07-05,12.9,16.182608727877138,1,2.0,-1.0,12.415672899008923,1.0,0.106,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.25,10.254531127268343
E09000005,2023-07-05,12.7,16.833875664174705,1,143.0,-1.0,12.762113479497112,1.0,0.155,2023,7,1,0,1,0,1,0,0,0,24,51.5,-0.25,10.186840358873628
E09000006,2023-07-05,13.1,16.045621101093772,0,-1.0,-1.0,12.706541825990495,1.0,0.091,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.0,10.280606780446512
E09000007,2023-07-05,12.7,16.662541782039764,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.19921120604204
E09000008,2023-07-05,13.1,16.138437980358898,0,-1.0,-1.0,12.87567224520067,1.0,0.136,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.0,10.271965850645524
E09000010,2023-07-05,12.8,16.783484997649413,1,1.0,-1.0,12.70081156938222,1.0,0.171,2023,7,1,0,0,0,0,0,0,0,24,51.75,0.0,10.182520814844167
E09000011,2023-07-05,12.8,16.31412773771252,1,0.0,-1.0,12.576038374391665,1.0,0.159,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,10.236860119112748
E09000012,2023-07-05,12.8,16.605225580444138,2,24.0,-1.0,12.47538960696398,1.0,0.196,2023,7,1,0,1,0,0,0,0,0,24,51.5,0.0,10.201968047511802
E09000013,2023-07-05,12.7,16.636616645110077,1,0.0,-1.0,12.11893398771341,1.0,0.142,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,10.207658966362208
E09000014,2023-07-05,12.8,16.718650044193172,1,0.0,-1.0,12.481284790609685,1.0,0.17,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,10.189540968734734
E09000015,2023-07-05,12.7,16.9803724717492,2,146.0,-1.0,12.472884696222938,1.0,0.109,2023,7,1,0,1,0,1,0,0,0,24,51.5,-0.25,10.174967978066718
E09000016,2023-07-05,12.9,16.45865530094788,1,1.0,-1.0,12.476427973157676,1.0,0.108,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.25,10.219252714098726
E09000017,2023-07-05,12.6,16.99159387954675,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.5,10.177530115401009
E09000019,2023-07-05,12.8,16.648513891818073,2,1.0,-1.0,12.28788302072774,1.0,0.179,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,10.198437368756236
E09000020,2023-07-05,12.7,16.61962269547247,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.208313334516411
E09000021,2023-07-05,12.7,16.477515474463026,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.234877382271884
E09000022,2023-07-05,12.8,16.441932667836678,0,-1.0,-1.0,12.668834491244446,1.0,0.153,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,10.227079539169813
E09000023,2023-07-05,12.8,16.299747589126486,0,-1.0,-1.0,12.61158108603281,1.0,0.164,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,10.243112054297068
E09000024,2023-07-05,12.7,16.40009922297858,0,-1.0,-1.0,12.278881559987983,1.0,0.1,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,10.23856858307068
E09000025,2023-07-05,12.8,16.477855313449243,1,0.0,-1.0,12.786406607907107,1.0,0.169,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,10.214713896402184
E09000026,2023-07-05,12.8,16.555952889639833,1,1.0,-1.0,12.665255440144245,1.0,0.121,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,10.205038022640718
E09000027,2023-07-05,12.7,16.653528643593503,1,2.0,-1.0,12.18236891883094,1.0,0.064,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,10.214084091947282
E09000028,2023-07-05,12.8,16.469358380984367,1,52.0,-1.0,12.642154248752698,1.0,0.162,2023,7,1,0,1,0,0,0,0,0,24,51.5,0.0,10.220817959386755
E09000029,2023-07-05,12.4,16.255699110700906,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,10.25867805943584
E09000030,2023-07-05,12.8,16.49297978642798,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,10.214814895976554
E09000031,2023-07-05,12.8,16.651819186843376,1,0.0,-1.0,12.535905029897908,1.0,0.152,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,10.194938235128832
E09000032,2023-07-05,12.7,16.498904607788173,1,0.0,-1.0,12.702075959604334,1.0,0.107,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,10.22392941331063
E09000033,2023-07-05,12.7,16.619455353051872,1,17.0,-1.0,12.234460859988475,1.0,0.135,2023,7,1,0,1,0,0,0,0,0,24,51.5,-0.25,10.205705076563463
E06000031,2023-07-06,11.1,0.3551973868015695,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2023,7,0,0,0,0,0,0,0,0,24,52.5,-0.25,9.16546060323515
E06000032,2023-07-06,11.3,0.2123209270573927,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2023,7,0,0,0,0,0,0,0,0,24,52.0,-0.5,8.995764057104045
E06000033,2023-07-06,8.3,0.3085851707762092,1,8.0,-1.0,12.10434441402282,1.0,0.144,2023,7,1,0,1,0,0,0,0,0,24,51.5,0.75,8.4395705492171
E06000034,2023-07-06,10.9,0.2820541300190796,0,-1.0,-1.0,12.077858519724389,1.0,0.13,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,8.460430327699836
E06000035,2023-07-06,10.7,0.3039637216552596,3,21.0,-1.0,12.54219839355972,1.0,0.134,2023,7,1,0,1,0,0,0,0,0,24,51.5,0.5,8.299726142451954
E06000043,2023-07-06,8.8,0.2651693340544072,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.25,7.78745920449204
