LAD21CD,date,gust_grid,hours,grid_lat,grid_lon
E06000031,2021-06-14,10.0,24,52.5,-0.25
E06000031,2021-06-15,7.5,24,52.5,-0.25
E06000031,2021-06-16,9.6,24,52.5,-0.25
E06000031,2021-06-17,8.8,24,52.5,-0.25
E06000031,2021-06-18,13.2,24,52.5,-0.25
E06000031,2021-06-19,10.1,24,52.5,-0.25
E06000031,2021-06-20,10.1,24,52.5,-0.25
E06000031,2021-06-21,14.0,24,52.5,-0.25
E06000031,2021-06-22,12.7,24,52.5,-0.25
E06000031,2021-06-23,5.0,24,52.5,-0.25
E06000031,2021-06-24,6.7,24,52.5,-0.25
E06000031,2021-06-25,10.4,24,52.5,-0.25
E06000031,2021-06-26,9.7,24,52.5,-0.25
E06000031,2021-06-27,12.8,24,52.5,-0.25
E06000031,2021-06-28,10.8,24,52.5,-0.25
E06000031,2021-06-29,9.9,24,52.5,-0.25
E06000031,2021-06-30,9.4,24,52.5,-0.25
E06000031,2021-07-01,6.8,24,52.5,-0.25
E06000031,2021-07-02,6.5,24,52.5,-0.25
E06000031,2021-07-03,9.2,24,52.5,-0.25
E06000031,2021-07-04,9.8,24,52.5,-0.25
E06000031,2021-07-05,10.9,24,52.5,-0.25
E06000031,2021-07-06,17.6,24,52.5,-0.25
E06000031,2021-07-07,11.7,24,52.5,-0.25
E06000031,2021-07-08,6.1,24,52.5,-0.25
E06000031,2021-07-09,5.8,24,52.5,-0.25
E06000031,2021-07-10,5.9,24,52.5,-0.25
E06000031,2021-07-11,6.9,24,52.5,-0.25
E06000031,2021-07-12,4.6,24,52.5,-0.25
E06000031,2021-07-13,11.2,24,52.5,-0.25
E06000031,2021-07-14,11.8,24,52.5,-0.25
E06000031,2021-07-15,11.3,24,52.5,-0.25
E06000031,2021-07-16,8.6,24,52.5,-0.25
E06000031,2021-07-17,7.2,24,52.5,-0.25
E06000031,2021-07-18,5.9,24,52.5,-0.25
E06000031,2021-07-19,7.8,24,52.5,-0.25
E06000031,2021-07-20,6.6,24,52.5,-0.25
E06000031,2021-07-21,7.4,24,52.5,-0.25
E06000031,2021-07-22,6.0,24,52.5,-0.25
E06000031,2021-07-23,10.4,24,52.5,-0.25
E06000031,2021-07-24,12.3,24,52.5,-0.25
E06000031,2021-07-25,9.9,24,52.5,-0.25
E06000031,2021-07-26,6.6,24,52.5,-0.25
E06000031,2021-07-27,6.4,24,52.5,-0.25
E06000031,2021-07-28,17.7,24,52.5,-0.25
E06000031,2021-07-29,15.8,24,52.5,-0.25
E06000031,2021-07-30,13.6,24,52.5,-0.25
E06000031,2021-07-31,10.5,24,52.5,-0.25
E06000031,2021-08-01,9.0,24,52.5,-0.25
E06000031,2021-08-02,4.2,24,52.5,-0.25
E06000031,2021-08-03,8.0,24,52.5,-0.25
E06000031,2021-08-04,5.9,24,52.5,-0.25
E06000031,2021-08-05,13.2,24,52.5,-0.25
E06000031,2021-08-06,17.3,24,52.5,-0.25
E06000031,2021-08-07,11.5,24,52.5,-0.25
E06000031,2021-08-08,16.8,24,52.5,-0.25
E06000031,2021-08-09,12.1,24,52.5,-0.25
E06000031,2021-08-10,10.0,24,52.5,-0.25
E06000031,2021-08-11,10.2,24,52.5,-0.25
E06000031,2021-08-12,12.3,24,52.5,-0.25
E06000031,2021-08-13,15.4,24,52.5,-0.25
E06000031,2021-08-14,10.8,24,52.5,-0.25
E06000031,2021-08-15,12.6,24,52.5,-0.25
E06000031,2021-08-16,13.1,24,52.5,-0.25
E06000031,2021-08-17,11.1,24,52.5,-0.25
E06000031,2021-08-18,11.1,24,52.5,-0.25
E06000031,2021-08-19,8.8,24,52.5,-0.25
E06000031,2021-08-20,6.1,24,52.5,-0.25
E06000031,2021-08-21,8.0,24,52.5,-0.25
E06000031,2021-08-22,8.8,24,52.5,-0.25
E06000031,2021-08-23,9.9,24,52.5,-0.25
E06000031,2021-08-24,9.6,24,52.5,-0.25
E06000031,2021-08-25,8.2,24,52.5,-0.25
E06000031,2021-08-26,12.5,24,52.5,-0.25
E06000031,2021-08-27,9.3,24,52.5,-0.25
E06000031,2021-08-28,11.0,24,52.5,-0.25
E06000031,2021-08-29,9.9,24,52.5,-0.25
E06000031,2021-08-30,11.4,24,52.5,-0.25
E06000031,2021-08-31,11.0,24,52.5,-0.25
E06000031,2021-09-01,11.3,24,52.5,-0.25
E06000031,2021-09-02,10.2,24,52.5,-0.25
E06000031,2021-09-03,9.8,24,52.5,-0.25
E06000031,2021-09-04,7.2,24,52.5,-0.25
E06000031,2021-09-05,6.7,24,52.5,-0.25
E06000031,2021-09-06,5.0,24,52.5,-0.25
E06000031,2021-09-07,6.5,24,52.5,-0.25
E06000031,2021-09-08,10.6,24,52.5,-0.25
E06000031,2021-09-09,10.4,24,52.5,-0.25
E06000031,2021-09-10,8.3,24,52.5,-0.25
E06000031,2021-09-11,9.6,24,52.5,-0.25
E06000031,2021-09-12,6.1,24,52.5,-0.25
E06000031,2021-09-13,8.5,24,52.5,-0.25
E06000031,2021-09-14,7.6,24,52.5,-0.25
E06000031,2021-09-15,9.3,24,52.5,-0.25
E06000031,2021-09-16,7.4,24,52.5,-0.25
E06000031,2021-09-17,8.2,24,52.5,-0.25
E06000031,2021-09-18,7.4,24,52.5,-0.25
E06000031,2021-09-19,6.8,24,52.5,-0.25
E06000031,2021-09-20,8.5,24,52.5,-0.25
E06000031,2021-09-21,7.2,24,52.5,-0.25
E06000031,2021-09-22,9.1,24,52.5,-0.25
E06000031,2021-09-23,15.1,24,52.5,-0.25
E06000031,2021-09-24,10.8,24,52.5,-0.25
E06000031,2021-09-25,6.6,24,52.5,-0.25
E06000031,2021-09-26,10.4,24,52.5,-0.25
E06000031,2021-09-27,19.3,24,52.5,-0.25
E06000031,2021-09-28,16.3,24,52.5,-0.25
E06000031,2021-09-29,16.9,24,52.5,-0.25
E06000031,2021-09-30,19.1,24,52.5,-0.25
E06000031,2021-10-01,17.0,24,52.5,-0.25
E06000031,2021-10-02,17.9,24,52.5,-0.25
E06000031,2021-10-03,17.4,24,52.5,-0.25
E06000031,2021-10-04,14.5,24,52.5,-0.25
E06000031,2021-10-05,18.4,24,52.5,-0.25
E06000031,2021-10-06,17.9,24,52.5,-0.25
E06000031,2021-10-07,7.6,24,52.5,-0.25
E06000031,2021-10-08,5.0,24,52.5,-0.25
E06000031,2021-10-09,5.0,24,52.5,-0.25
E06000031,2021-10-10,8.0,24,52.5,-0.25
E06000031,2021-10-11,8.9,24,52.5,-0.25
E06000031,2021-10-12,9.6,24,52.5,-0.25
E06000031,2021-10-13,8.9,24,52.5,-0.25
E06000031,2021-10-14,11.3,24,52.5,-0.25
E06000031,2021-10-15,9.0,24,52.5,-0.25
E06000031,2021-10-16,6.6,24,52.5,-0.25
E06000031,2021-10-17,10.1,24,52.5,-0.25
E06000031,2021-10-18,13.1,24,52.5,-0.25
E06000031,2021-10-19,17.0,24,52.5,-0.25
E06000031,2021-10-20,16.7,24,52.5,-0.25
E06000031,2021-10-21,15.6,24,52.5,-0.25
E06000031,2021-10-22,15.7,24,52.5,-0.25
E06000031,2021-10-23,9.8,24,52.5,-0.25
E06000031,2021-10-24,14.0,24,52.5,-0.25
E06000031,2021-10-25,12.6,24,52.5,-0.25
E06000031,2021-10-26,13.1,24,52.5,-0.25
E06000031,2021-10-27,17.7,24,52.5,-0.25
E06000031,2021-10-28,16.6,24,52.5,-0.25
E06000031,2021-10-29,18.8,24,52.5,-0.25
E06000031,2021-10-30,12.8,24,52.5,-0.25
E06000031,2021-10-31,22.3,24,52.5,-0.25
E06000031,2021-11-01,19.7,24,52.5,-0.25
E06000031,2021-11-02,5.8,24,52.5,-0.25
E06000031,2021-11-03,11.0,24,52.5,-0.25
E06000031,2021-11-04,12.9,24,52.5,-0.25
E06000031,2021-11-05,7.6,24,52.5,-0.25
E06000031,2021-11-06,15.2,24,52.5,-0.25
E06000031,2021-11-07,17.1,24,52.5,-0.25
E06000031,2021-11-08,7.5,24,52.5,-0.25
E06000031,2021-11-09,11.6,24,52.5,-0.25
E06000031,2021-11-10,7.9,24,52.5,-0.25
E06000031,2021-11-11,8.5,24,52.5,-0.25
E06000031,2021-11-12,13.9,24,52.5,-0.25
E06000031,2021-11-13,13.2,24,52.5,-0.25
E06000031,2021-11-14,8.7,24,52.5,-0.25
E06000031,2021-11-15,2.4,24,52.5,-0.25
E06000031,2021-11-16,7.0,24,52.5,-0.25
E06000031,2021-11-17,10.8,24,52.5,-0.25
E06000031,2021-11-18,13.1,24,52.5,-0.25
E06000031,2021-11-19,9.9,24,52.5,-0.25
E06000031,2021-11-20,8.7,24,52.5,-0.25
E06000031,2021-11-21,14.6,24,52.5,-0.25
E06000031,2021-11-22,9.2,24,52.5,-0.25
E06000031,2021-11-23,4.2,24,52.5,-0.25
E06000031,2021-11-24,5.8,24,52.5,-0.25
E06000031,2021-11-25,10.3,24,52.5,-0.25
E06000031,2021-11-26,17.0,24,52.5,-0.25
E06000031,2021-11-27,21.0,24,52.5,-0.25
E06000031,2021-11-28,17.4,24,52.5,-0.25
E06000031,2021-11-29,11.4,24,52.5,-0.25
E06000031,2021-11-30,15.9,24,52.5,-0.25
E06000031,2021-12-01,20.2,24,52.5,-0.25
E06000031,2021-12-02,13.1,24,52.5,-0.25
E06000031,2021-12-03,13.0,24,52.5,-0.25
E06000031,2021-12-04,16.4,24,52.5,-0.25
E06000031,2021-12-05,15.6,24,52.5,-0.25
E06000031,2021-12-06,13.5,24,52.5,-0.25
E06000031,2021-12-07,20.7,24,52.5,-0.25
E06000031,2021-12-08,19.8,24,52.5,-0.25
E06000031,2021-12-09,11.5,24,52.5,-0.25
E06000031,2021-12-10,14.2,24,52.5,-0.25
E06000031,2021-12-11,10.8,24,52.5,-0.25
E06000031,2021-12-12,12.3,24,52.5,-0.25
E06000031,2021-12-13,11.8,24,52.5,-0.25
E06000031,2021-12-14,10.3,24,52.5,-0.25
E06000031,2021-12-15,10.0,24,52.5,-0.25
E06000031,2021-12-16,5.0,24,52.5,-0.25
E06000031,2021-12-17,5.1,24,52.5,-0.25
E06000031,2021-12-18,5.5,24,52.5,-0.25
E06000031,2021-12-19,6.2,24,52.5,-0.25
E06000031,2021-12-20,5.6,24,52.5,-0.25
E06000031,2021-12-21,3.6,24,52.5,-0.25
E06000031,2021-12-22,8.3,24,52.5,-0.25
E06000031,2021-12-23,9.6,24,52.5,-0.25
E06000031,2021-12-24,9.2,24,52.5,-0.25
E06000031,2021-12-25,12.9,24,52.5,-0.25
E06000031,2021-12-26,10.9,24,52.5,-0.25
E06000031,2021-12-27,10.0,24,52.5,-0.25
E06000031,2021-12-28,13.4,24,52.5,-0.25
E06000031,2021-12-29,16.6,24,52.5,-0.25
E06000031,2021-12-30,16.4,24,52.5,-0.25
E06000031,2021-12-31,16.5,24,52.5,-0.25
E06000031,2022-01-01,13.8,24,52.5,-0.25
E06000031,2022-01-02,15.3,24,52.5,-0.25
E06000031,2022-01-03,15.1,24,52.5,-0.25
E06000031,2022-01-04,12.3,24,52.5,-0.25
E06000031,2022-01-05,13.2,24,52.5,-0.25
E06000031,2022-01-06,15.8,24,52.5,-0.25
E06000031,2022-01-07,13.0,24,52.5,-0.25
E06000031,2022-01-08,15.4,24,52.5,-0.25
E06000031,2022-01-09,12.0,24,52.5,-0.25
E06000031,2022-01-10,9.4,24,52.5,-0.25
E06000031,2022-01-11,9.4,24,52.5,-0.25
E06000031,2022-01-12,5.7,24,52.5,-0.25
E06000031,2022-01-13,5.8,24,52.5,-0.25
E06000031,2022-01-14,3.9,24,52.5,-0.25
E06000031,2022-01-15,7.3,24,52.5,-0.25
E06000031,2022-01-16,8.5,24,52.5,-0.25
E06000031,2022-01-17,6.0,24,52.5,-0.25
E06000031,2022-01-18,6.5,24,52.5,-0.25
E06000031,2022-01-19,12.2,24,52.5,-0.25
E06000031,2022-01-20,10.4,24,52.5,-0.25
E06000031,2022-01-21,7.8,24,52.5,-0.25
E06000031,2022-01-22,7.7,24,52.5,-0.25
E06000031,2022-01-23,5.1,24,52.5,-0.25
E06000031,2022-01-24,3.8,24,52.5,-0.25
E06000031,2022-01-25,5.4,24,52.5,-0.25
E06000031,2022-01-26,11.9,24,52.5,-0.25
E06000031,2022-01-27,12.6,24,52.5,-0.25
E06000031,2022-01-28,10.7,24,52.5,-0.25
E06000031,2022-01-29,17.5,24,52.5,-0.25
E06000031,2022-01-30,17.8,24,52.5,-0.25
E06000031,2022-01-31,18.5,24,52.5,-0.25
E06000031,2022-02-01,18.1,24,52.5,-0.25
E06000031,2022-02-02,12.5,24,52.5,-0.25
E06000031,2022-02-03,13.4,24,52.5,-0.25
E06000031,2022-02-04,16.9,24,52.5,-0.25
E06000031,2022-02-05,18.7,24,52.5,-0.25
E06000031,2022-02-06,19.3,24,52.5,-0.25
E06000031,2022-02-07,12.6,24,52.5,-0.25
E06000031,2022-02-08,15.1,24,52.5,-0.25
E06000031,2022-02-09,13.2,24,52.5,-0.25
E06000031,2022-02-10,12.2,24,52.5,-0.25
E06000031,2022-02-11,8.9,24,52.5,-0.25
E06000031,2022-02-12,18.0,24,52.5,-0.25
E06000031,2022-02-13,17.3,24,52.5,-0.25
E06000031,2022-02-14,15.4,24,52.5,-0.25
E06000031,2022-02-15,17.7,24,52.5,-0.25
E06000031,2022-02-16,24.3,24,52.5,-0.25
E06000031,2022-02-17,20.5,24,52.5,-0.25
E06000031,2022-02-18,27.4,24,52.5,-0.25
E06000031,2022-02-19,19.6,24,52.5,-0.25
E06000031,2022-02-20,23.9,24,52.5,-0.25
E06000031,2022-02-21,25.8,24,52.5,-0.25
E06000031,2022-02-22,17.7,24,52.5,-0.25
E06000031,2022-02-23,17.0,24,52.5,-0.25
E06000031,2022-02-24,18.2,24,52.5,-0.25
E06000031,2022-02-25,15.3,24,52.5,-0.25
E06000031,2022-02-26,13.1,24,52.5,-0.25
E06000031,2022-02-27,12.4,24,52.5,-0.25
E06000031,2022-02-28,10.9,24,52.5,-0.25
E06000031,2022-03-01,12.1,24,52.5,-0.25
E06000031,2022-03-02,9.2,24,52.5,-0.25
E06000031,2022-03-03,7.2,24,52.5,-0.25
E06000031,2022-03-04,7.6,24,52.5,-0.25
E06000031,2022-03-05,17.3,24,52.5,-0.25
E06000031,2022-03-06,13.0,24,52.5,-0.25
E06000031,2022-03-07,9.8,24,52.5,-0.25
E06000031,2022-03-08,13.2,24,52.5,-0.25
E06000031,2022-03-09,14.9,24,52.5,-0.25
E06000031,2022-03-10,13.5,24,52.5,-0.25
E06000031,2022-03-11,15.7,24,52.5,-0.25
E06000031,2022-03-12,15.3,24,52.5,-0.25
E06000031,2022-03-13,13.8,24,52.5,-0.25
E06000031,2022-03-14,9.1,24,52.5,-0.25
E06000031,2022-03-15,9.6,24,52.5,-0.25
E06000031,2022-03-16,13.3,24,52.5,-0.25
E06000031,2022-03-17,13.1,24,52.5,-0.25
E06000031,2022-03-18,7.1,24,52.5,-0.25
E06000031,2022-03-19,13.3,24,52.5,-0.25
E06000031,2022-03-20,9.1,24,52.5,-0.25
E06000031,2022-03-21,6.3,24,52.5,-0.25
E06000031,2022-03-22,9.0,24,52.5,-0.25
E06000031,2022-03-23,5.5,24,52.5,-0.25
E06000031,2022-03-24,3.7,24,52.5,-0.25
E06000031,2022-03-25,6.8,24,52.5,-0.25
E06000031,2022-03-26,8.2,24,52.5,-0.25
E06000031,2022-03-27,7.9,24,52.5,-0.25
E06000031,2022-03-28,4.1,24,52.5,-0.25
E06000031,2022-03-29,7.0,24,52.5,-0.25
E06000031,2022-03-30,10.4,24,52.5,-0.25
E06000031,2022-03-31,19.1,24,52.5,-0.25
E06000031,2022-04-01,16.2,24,52.5,-0.25
E06000031,2022-04-02,8.4,24,52.5,-0.25
E06000031,2022-04-03,9.5,24,52.5,-0.25
E06000031,2022-04-04,16.7,24,52.5,-0.25
E06000031,2022-04-05,12.8,24,52.5,-0.25
E06000031,2022-04-06,18.4,24,52.5,-0.25
E06000031,2022-04-07,24.6,24,52.5,-0.25
E06000031,2022-04-08,9.4,24,52.5,-0.25
E06000031,2022-04-09,11.8,24,52.5,-0.25
E06000031,2022-04-10,8.1,24,52.5,-0.25
E06000031,2022-04-11,14.9,24,52.5,-0.25
E06000031,2022-04-12,11.4,24,52.5,-0.25
E06000031,2022-04-13,10.7,24,52.5,-0.25
E06000031,2022-04-14,5.4,24,52.5,-0.25
E06000031,2022-04-15,8.7,24,52.5,-0.25
E06000031,2022-04-16,8.4,24,52.5,-0.25
E06000031,2022-04-17,10.7,24,52.5,-0.25
E06000031,2022-04-18,7.5,24,52.5,-0.25
E06000031,2022-04-19,10.4,24,52.5,-0.25
E06000031,2022-04-20,10.7,24,52.5,-0.25
E06000031,2022-04-21,11.8,24,52.5,-0.25
E06000031,2022-04-22,14.9,24,52.5,-0.25
E06000031,2022-04-23,16.0,24,52.5,-0.25
E06000031,2022-04-24,13.4,24,52.5,-0.25
E06000031,2022-04-25,10.3,24,52.5,-0.25
E06000031,2022-04-26,8.2,24,52.5,-0.25
E06000031,2022-04-27,8.4,24,52.5,-0.25
E06000031,2022-04-28,7.9,24,52.5,-0.25
E06000031,2022-04-29,9.3,24,52.5,-0.25
E06000031,2022-04-30,5.3,24,52.5,-0.25
E06000031,2022-05-01,8.4,24,52.5,-0.25
E06000031,2022-05-02,6.0,24,52.5,-0.25
E06000031,2022-05-03,6.2,24,52.5,-0.25
E06000031,2022-05-04,9.2,24,52.5,-0.25
E06000031,2022-05-05,7.0,24,52.5,-0.25
E06000031,2022-05-06,10.7,24,52.5,-0.25
E06000031,2022-05-07,8.7,24,52.5,-0.25
E06000031,2022-05-08,6.2,24,52.5,-0.25
E06000031,2022-05-09,13.6,24,52.5,-0.25
E06000031,2022-05-10,13.2,24,52.5,-0.25
E06000031,2022-05-11,12.9,24,52.5,-0.25
E06000031,2022-05-12,11.9,24,52.5,-0.25
E06000031,2022-05-13,15.3,24,52.5,-0.25
E06000031,2022-05-14,6.2,24,52.5,-0.25
E06000031,2022-05-15,11.9,24,52.5,-0.25
E06000031,2022-05-16,13.5,24,52.5,-0.25
E06000031,2022-05-17,10.9,24,52.5,-0.25
E06000031,2022-05-18,10.2,24,52.5,-0.25
E06000031,2022-05-19,8.3,24,52.5,-0.25
E06000031,2022-05-20,12.6,24,52.5,-0.25
E06000031,2022-05-21,8.8,24,52.5,-0.25
E06000031,2022-05-22,9.7,24,52.5,-0.25
E06000031,2022-05-23,7.5,24,52.5,-0.25
E06000031,2022-05-24,12.0,24,52.5,-0.25
E06000031,2022-05-25,15.8,24,52.5,-0.25
E06000031,2022-05-26,15.4,24,52.5,-0.25
E06000031,2022-05-27,13.9,24,52.5,-0.25
E06000031,2022-05-28,8.9,24,52.5,-0.25
E06000031,2022-05-29,10.4,24,52.5,-0.25
E06000031,2022-05-30,8.4,24,52.5,-0.25
E06000031,2022-05-31,9.8,24,52.5,-0.25
E06000031,2022-06-01,7.8,24,52.5,-0.25
E06000031,2022-06-02,6.7,24,52.5,-0.25
E06000031,2022-06-03,11.5,24,52.5,-0.25
E06000031,2022-06-04,13.2,24,52.5,-0.25
E06000031,2022-06-05,9.9,24,52.5,-0.25
E06000031,2022-06-06,9.4,24,52.5,-0.25
E06000031,2022-06-07,6.6,24,52.5,-0.25
E06000031,2022-06-08,12.6,24,52.5,-0.25
E06000031,2022-06-09,10.4,24,52.5,-0.25
E06000031,2022-06-10,11.8,24,52.5,-0.25
E06000031,2022-06-11,15.0,24,52.5,-0.25
E06000031,2022-06-12,12.1,24,52.5,-0.25
E06000031,2022-06-13,7.9,24,52.5,-0.25
E06000031,2022-06-14,7.5,24,52.5,-0.25
E06000031,2022-06-15,6.1,24,52.5,-0.25
E06000031,2022-06-16,5.9,24,52.5,-0.25
E06000031,2022-06-17,12.8,24,52.5,-0.25
E06000031,2022-06-18,9.3,24,52.5,-0.25
E06000031,2022-06-19,9.0,24,52.5,-0.25
E06000031,2022-06-20,8.2,24,52.5,-0.25
E06000031,2022-06-21,6.5,24,52.5,-0.25
E06000031,2022-06-22,6.0,24,52.5,-0.25
E06000031,2022-06-23,7.6,24,52.5,-0.25
E06000031,2022-06-24,12.4,24,52.5,-0.25
E06000031,2022-06-25,14.2,24,52.5,-0.25
E06000031,2022-06-26,15.6,24,52.5,-0.25
E06000031,2022-06-27,13.8,24,52.5,-0.25
E06000031,2022-06-28,14.5,24,52.5,-0.25
E06000031,2022-06-29,12.0,24,52.5,-0.25
E06000031,2022-06-30,8.5,24,52.5,-0.25
E06000031,2022-07-01,11.9,24,52.5,-0.25
E06000031,2022-07-02,15.4,24,52.5,-0.25
E06000031,2022-07-03,9.2,24,52.5,-0.25
E06000031,2022-07-04,11.9,24,52.5,-0.25
E06000031,2022-07-05,10.1,24,52.5,-0.25
E06000031,2022-07-06,12.5,24,52.5,-0.25
E06000031,2022-07-07,11.8,24,52.5,-0.25
E06000031,2022-07-08,9.6,24,52.5,-0.25
E06000031,2022-07-09,9.2,24,52.5,-0.25
E06000031,2022-07-10,5.6,24,52.5,-0.25
E06000031,2022-07-11,6.9,24,52.5,-0.25
E06000031,2022-07-12,9.7,24,52.5,-0.25
E06000031,2022-07-13,9.2,24,52.5,-0.25
E06000031,2022-07-14,11.5,24,52.5,-0.25
E06000031,2022-07-15,11.1,24,52.5,-0.25
E06000031,2022-07-16,6.1,24,52.5,-0.25
E06000031,2022-07-17,9.6,24,52.5,-0.25
E06000031,2022-07-18,7.5,24,52.5,-0.25
E06000031,2022-07-19,13.4,24,52.5,-0.25
E06000031,2022-07-20,11.4,24,52.5,-0.25
E06000031,2022-07-21,8.6,24,52.5,-0.25
E06000031,2022-07-22,6.9,24,52.5,-0.25
E06000031,2022-07-23,10.8,24,52.5,-0.25
E06000031,2022-07-24,16.5,24,52.5,-0.25
E06000031,2022-07-25,13.7,24,52.5,-0.25
E06000031,2022-07-26,8.7,24,52.5,-0.25
E06000031,2022-07-27,8.3,24,52.5,-0.25
E06000031,2022-07-28,8.7,24,52.5,-0.25
E06000031,2022-07-29,6.3,24,52.5,-0.25
E06000031,2022-07-30,10.4,24,52.5,-0.25
E06000031,2022-07-31,13.2,24,52.5,-0.25
E06000031,2022-08-01,9.0,24,52.5,-0.25
E06000031,2022-08-02,16.1,24,52.5,-0.25
E06000031,2022-08-03,14.5,24,52.5,-0.25
E06000031,2022-08-04,9.9,24,52.5,-0.25
E06000031,2022-08-05,12.0,24,52.5,-0.25
E06000031,2022-08-06,7.4,24,52.5,-0.25
E06000031,2022-08-07,8.7,24,52.5,-0.25
E06000031,2022-08-08,6.9,24,52.5,-0.25
E06000031,2022-08-09,6.5,24,52.5,-0.25
E06000031,2022-08-10,6.9,24,52.5,-0.25
E06000031,2022-08-11,7.3,24,52.5,-0.25
E06000031,2022-08-12,9.2,24,52.5,-0.25
E06000031,2022-08-13,8.7,24,52.5,-0.25
E06000031,2022-08-14,8.1,24,52.5,-0.25
E06000031,2022-08-15,9.3,24,52.5,-0.25
E06000031,2022-08-16,6.5,24,52.5,-0.25
E06000031,2022-08-17,15.1,24,52.5,-0.25
E06000031,2022-08-18,9.7,24,52.5,-0.25
E06000031,2022-08-19,10.8,24,52.5,-0.25
E06000031,2022-08-20,13.2,24,52.5,-0.25
E06000031,2022-08-21,9.1,24,52.5,-0.25
E06000031,2022-08-22,8.7,24,52.5,-0.25
E06000031,2022-08-23,9.7,24,52.5,-0.25
E06000031,2022-08-24,12.4,24,52.5,-0.25
E06000031,2022-08-25,9.5,24,52.5,-0.25
E06000031,2022-08-26,6.2,24,52.5,-0.25
E06000031,2022-08-27,7.9,24,52.5,-0.25
E06000031,2022-08-28,7.0,24,52.5,-0.25
E06000031,2022-08-29,10.9,24,52.5,-0.25
E06000031,2022-08-30,12.2,24,52.5,-0.25
E06000031,2022-08-31,12.8,24,52.5,-0.25
E06000031,2022-09-01,12.2,24,52.5,-0.25
E06000031,2022-09-02,8.6,24,52.5,-0.25
E06000031,2022-09-03,8.8,24,52.5,-0.25
E06000031,2022-09-04,9.9,24,52.5,-0.25
E06000031,2022-09-05,12.0,24,52.5,-0.25
E06000031,2022-09-06,13.4,24,52.5,-0.25
E06000031,2022-09-07,11.9,24,52.5,-0.25
E06000031,2022-09-08,10.1,24,52.5,-0.25
E06000031,2022-09-09,9.0,24,52.5,-0.25
E06000031,2022-09-10,6.9,24,52.5,-0.25
E06000031,2022-09-11,8.3,24,52.5,-0.25
E06000031,2022-09-12,9.8,24,52.5,-0.25
E06000031,2022-09-13,6.6,24,52.5,-0.25
E06000031,2022-09-14,7.2,24,52.5,-0.25
E06000031,2022-09-15,8.5,24,52.5,-0.25
E06000031,2022-09-16,13.6,24,52.5,-0.25
E06000031,2022-09-17,10.8,24,52.5,-0.25
E06000031,2022-09-18,13.0,24,52.5,-0.25
E06000031,2022-09-19,5.4,24,52.5,-0.25
E06000031,2022-09-20,4.5,24,52.5,-0.25
E06000031,2022-09-21,7.1,24,52.5,-0.25
E06000031,2022-09-22,12.3,24,52.5,-0.25
E06000031,2022-09-23,8.9,24,52.5,-0.25
E06000031,2022-09-24,11.5,24,52.5,-0.25
E06000031,2022-09-25,10.4,24,52.5,-0.25
E06000031,2022-09-26,13.3,24,52.5,-0.25
E06000031,2022-09-27,11.5,24,52.5,-0.25
E06000031,2022-09-28,10.2,24,52.5,-0.25
E06000031,2022-09-29,7.5,24,52.5,-0.25
E06000031,2022-09-30,22.7,24,52.5,-0.25
E06000031,2022-10-01,14.3,24,52.5,-0.25
E06000031,2022-10-02,8.1,24,52.5,-0.25
E06000031,2022-10-03,7.7,24,52.5,-0.25
E06000031,2022-10-04,14.3,24,52.5,-0.25
E06000031,2022-10-05,21.5,24,52.5,-0.25
E06000031,2022-10-06,15.7,24,52.5,-0.25
E06000031,2022-10-07,18.6,24,52.5,-0.25
E06000031,2022-10-08,9.7,24,52.5,-0.25
E06000031,2022-10-09,13.7,24,52.5,-0.25
E06000031,2022-10-10,11.8,24,52.5,-0.25
E06000031,2022-10-11,5.5,24,52.5,-0.25
E06000031,2022-10-12,11.6,24,52.5,-0.25
E06000031,2022-10-13,5.3,24,52.5,-0.25
E06000031,2022-10-14,9.5,24,52.5,-0.25
E06000031,2022-10-15,15.3,24,52.5,-0.25
E06000031,2022-10-16,14.3,24,52.5,-0.25
E06000031,2022-10-17,13.9,24,52.5,-0.25
E06000031,2022-10-18,7.2,24,52.5,-0.25
E06000031,2022-10-19,13.2,24,52.5,-0.25
E06000031,2022-10-20,9.6,24,52.5,-0.25
E06000031,2022-10-21,15.9,24,52.5,-0.25
E06000031,2022-10-22,11.5,24,52.5,-0.25
E06000031,2022-10-23,12.7,24,52.5,-0.25
E06000031,2022-10-24,14.0,24,52.5,-0.25
E06000031,2022-10-25,9.8,24,52.5,-0.25
E06000031,2022-10-26,17.0,24,52.5,-0.25
E06000031,2022-10-27,12.4,24,52.5,-0.25
E06000031,2022-10-28,14.0,24,52.5,-0.25
E06000031,2022-10-29,12.2,24,52.5,-0.25
E06000031,2022-10-30,10.9,24,52.5,-0.25
E06000031,2022-10-31,10.7,24,52.5,-0.25
E06000031,2022-11-01,20.5,24,52.5,-0.25
E06000031,2022-11-02,21.7,24,52.5,-0.25
E06000031,2022-11-03,12.1,24,52.5,-0.25
E06000031,2022-11-04,10.0,24,52.5,-0.25
E06000031,2022-11-05,12.1,24,52.5,-0.25
E06000031,2022-11-06,13.1,24,52.5,-0.25
E06000031,2022-11-07,16.8,24,52.5,-0.25
E06000031,2022-11-08,20.4,24,52.5,-0.25
E06000031,2022-11-09,13.0,24,52.5,-0.25
E06000031,2022-11-10,15.7,24,52.5,-0.25
E06000031,2022-11-11,14.7,24,52.5,-0.25
E06000031,2022-11-12,8.4,24,52.5,-0.25
