Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-286754-Z,weather_natural,233.0,38.75886981402003,47.11666666666667,52.3954292155701,1.29224857401646,2022-02-18,10.0,980.2999877929688,34.70000076293945,3.300000190734864,matched,E07000149,144641.0,Mainly Rural (rural including hub towns >=80%) ,0.15,0.05,0.078,0.0,0.0,11.882010089318918,2022,2,HARLESTON PRIMARY,South Norfolk
FREP-286730-Z,technical_asset,945.0,0.5489241622574956,0.5833333333333334,52.3214302439749,1.16053840685926,2022-02-18,10.199999809265137,981.7000122070312,34.400001525878906,3.900000095367432,matched,E07000203,105725.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,0.0,0.0,11.56859666234069,2022,2,EYE PRIMARY,Mid Suffolk
FREP-286896-Z,weather_natural,1.0,98.6,98.6,52.3214302439749,1.16053840685926,2022-02-18,9.550000190734863,981.5,34.599998474121094,3.900000095367432,matched,E07000203,105725.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,0.0,0.0,11.56859666234069,2022,2,EYE PRIMARY,Mid Suffolk
FREP-286835-Z,weather_natural,323.0,20.935714285714283,65.1,51.8680750681031,0.370549140110797,2022-02-18,8.800000190734863,985.5999755859376,30.5,4.400000095367432,matched,E07000077,92650.0,Mainly Rural (rural including hub towns >=80%) ,0.113,0.06,0.054,0.0,0.0,11.436584231713505,2022,2,DUNMOW PRIMARY,Uttlesford
FREP-286907-Z,weather_natural,40.0,23.1,23.1,52.1228628290103,0.153988197899791,2022-02-18,7.199999809265137,988.5,27.89999961853028,2.6000001430511475,matched,E07000012,165727.0,Largely Rural (rural including hub towns 50-79%) ,0.1559999999999999,0.02,0.056,0.0,0.0,12.01809713522202,2022,2,SAWSTON PRIMARY,South Cambridgeshire
FREP-286901-Z,technical_asset,906.0,9.883333333333333,9.883333333333333,52.045183337677,0.960993782759361,2022-02-18,10.100000381469728,984.2000122070312,31.799999237060547,2.0,matched,E07000200,94289.0,Mainly Rural (rural including hub towns >=80%) ,0.169,0.17,0.08,0.0,0.0,11.454119812824949,2022,2,HADLEIGH PRIMARY,Babergh
FREP-286844-Z,weather_natural,929.0,8.161247611247612,25.55,52.7734089482752,1.1508670612144,2022-02-18,9.149999618530272,978.7999877929688,24.0,5.700000286102295,matched,E07000144,133839.0,Urban with Significant Rural (rural including hub towns 26-49%),0.129,0.01,0.072,0.0,1.0,11.804392864024903,2022,2,SALL 33/11kV,Broadland
FREP-286852-Z,weather_natural,643.0,19.060352831940577,42.2,52.1711061546669,1.01718263923797,2022-02-18,10.199999809265137,982.5,35.0,3.400000095367432,matched,E07000203,105725.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,0.0,0.0,11.56859666234069,2022,2,STOWMARKET GRID,Mid Suffolk
FREP-286874-Z,weather_natural,55.0,41.239035087719294,82.33333333333333,51.9566959435958,1.06354704959752,2022-02-19,6.599999904632568,1011.0999755859376,12.199999809265137,0.3000000119209289,matched,E07000200,94289.0,Mainly Rural (rural including hub towns >=80%) ,0.169,0.17,0.08,1.0,0.0,11.454119812824949,2022,2,BRANTHAM PRIMARY,Babergh
FREP-286883-Z,weather_natural,1.0,5.05,5.05,52.5569506703647,1.38647204026263,2022-02-18,9.800000190734863,978.7000122070312,32.0,5.600000381469727,matched,E07000149,144641.0,Mainly Rural (rural including hub towns >=80%) ,0.15,0.05,0.078,0.0,0.0,11.882010089318918,2022,2,ALPINGTON PRIMARY,South Norfolk
FREP-286918-Z,weather_natural,105.0,2.1785714285714284,45.016666666666666,51.7043064090065,0.115333755355965,2022-02-18,9.449999809265137,985.4000244140624,31.299999237060547,3.500000238418579,matched,E07000072,134889.0,Urban with Significant Rural (rural including hub towns 26-49%),0.224,0.14,0.091,0.0,1.0,11.81220749698825,2022,2,LINDSEY ST PRIMARY,Epping Forest
FREP-286721-Z,weather_natural,0.0,,27.75,52.4557730368212,0.0396030046490009,2022-02-18,10.0,978.5999755859376,25.600000381469727,5.299999713897705,matched,E07000010,103019.0,Largely Rural (rural including hub towns 50-79%) ,0.24,0.14,0.14,0.0,0.0,11.542668716219426,2022,2,CHATTERIS PRIMARY,Fenland
FREP-286726-Z,technical_asset,662.0,3.036757301107754,7.783333333333333,51.7174068189883,0.565818071020877,2022-02-18,9.550000190734863,986.7000122070312,31.89999961853028,1.600000023841858,matched,E07000070,183471.0,Urban with City and Town,0.2639999999999999,0.13,0.077,0.0,1.0,12.119811895840279,2022,2,DANBURY PRIMARY,Chelmsford
FREP-286748-Z,weather_natural,316.0,1.564029535864979,4.45,52.6846328706583,0.945193420743859,2022-02-18,9.300000190734863,979.0,26.100000381469727,4.5,matched,E07000143,143422.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.18,0.1,0.0,0.0,11.873546612395812,2022,2,EAST DEREHAM PRIMARY,Breckland
FREP-286734-Z,technical_asset,2.0,4.216666666666667,4.216666666666667,52.1499445946593,-0.420771552305244,2022-02-18,10.100000381469728,981.2000122070312,30.200000762939453,3.400000095367432,matched,E06000055,187624.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3189999999999999,0.36,0.114,0.0,1.0,12.142195239141413,2022,2,EDISON RD GRID,Bedford
