Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose,cubic_eta
FREP-344924-G,2,2023-12-21,E07000210,7.218176838403408,2.2955372811809593,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.375699556909829
FREP-344929-G,2,2023-12-22,E07000211,2.3978952727983707,2.1373003998170987,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2293129182210683
FREP-344929-Z,1,2022-12-07,E07000076,0.6931471805599453,2.0297307849672284,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9573867428199472
FREP-344930-G,2,2023-12-21,E07000113,2.3978952727983707,2.256510199507354,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3770839194198934
FREP-344934-G,2,2023-12-21,E07000064,5.342334251964811,2.2552817350517644,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2986460074026414
FREP-344935-G,2,2023-12-21,E07000113,2.8903717578961645,2.0186733215311583,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0023803626986676
FREP-344935-Z,1,2022-12-07,E06000034,0.6931471805599453,2.030222566397779,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9807226004106941
FREP-344942-G,2,2023-12-21,E07000112,1.0986122886681098,1.950568652759343,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9406672232745332
FREP-344943-G,2,2023-12-21,E07000064,5.37989735354046,2.2345822228153787,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2646267586360325
FREP-344946-G,2,2023-12-21,E07000227,0.6931471805599453,2.2803727637577826,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.268381537324251
FREP-344949-G,2,2023-12-21,E07000210,5.3471075307174685,2.2537050770846716,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3031497551663005
FREP-344952-G,2,2023-12-21,E07000226,0.6931471805599453,2.0699221624889788,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.123023232284448
FREP-344952-Z,0,2023-01-09,E06000060,0.0,1.9574220245324199,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9539724898743036
FREP-344956-G,2,2023-12-21,E07000228,2.772588722239781,2.1487100452553003,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.150930407434698
FREP-344958-Z,1,2022-12-07,E09000010,1.0986122886681098,1.946755521666062,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9627293011415652
FREP-344960-G,2,2023-12-21,E07000106,0.6931471805599453,2.0787338967670657,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1303359557156267
FREP-344962-Z,1,2022-12-07,E07000009,0.6931471805599453,2.476135532798983,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4562975632743607
FREP-344963-G,2,2023-12-21,E07000114,1.0986122886681098,1.9671340532916384,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.080147876428606
FREP-344967-G,2,2023-12-21,E06000035,2.6390573296152584,1.9493370114565138,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9973648029453828
FREP-344970-Z,1,2022-12-07,E07000241,2.0794415416798357,2.2960468897941952,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2974841725717714
FREP-344971-G,2,2023-12-21,E07000216,3.091042453358316,2.2559808822546374,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2284579750223403
FREP-344977-G,2,2023-12-21,E07000212,0.6931471805599453,2.1290106506740663,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1216109505435257
FREP-344984-G,2,2023-12-21,E06000035,8.5814816812986,1.8875123427336935,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.906856340038847
FREP-344988-G,2,2023-12-22,E09000006,6.253828811575473,1.9733189457742992,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9837811994313908
FREP-344990-G,2,2023-12-22,E07000062,0.6931471805599453,1.7720565723767017,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7733833848122789
FREP-344990-Z,0,2022-12-08,E07000144,0.6931471805599453,2.2088847467726573,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1919703553209997
FREP-344992-G,2,2023-12-22,E09000008,0.6931471805599453,1.8833822294735434,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9400602906074627
FREP-344996-G,2,2023-12-22,E07000116,2.3978952727983707,2.116366743215967,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.140898899340138
FREP-344999-Z,1,2022-12-07,E06000032,0.6931471805599453,2.0200706582660413,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0050952732661633
FREP-345005-Z,1,2022-12-07,E06000056,0.0,2.4392799384448938,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4549438369594854
FREP-345009-Z,1,2022-12-07,E07000071,0.6931471805599453,2.1678868798317072,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.121887955048179
FREP-345014-G,2,2023-12-22,E07000216,1.791759469228055,2.2947159005557802,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3605130137552517
FREP-345015-Z,1,2022-12-07,E09000016,6.20455776256869,2.206511863665056,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2325612225971856
FREP-345022-G,1,2023-12-23,E07000227,1.0986122886681098,2.2402677563549798,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2075189937038493
FREP-345023-G,2,2023-12-22,E07000064,0.6931471805599453,2.1610120773484445,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1964743148053065
FREP-345026-Z,0,2022-12-08,E07000072,6.042632833682381,2.2853388587563304,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2815782352903806
FREP-345028-Z,0,2022-12-08,E07000099,0.0,2.3072353045808818,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3016206376319817
FREP-345033-G,2,2023-12-22,E07000227,1.3862943611198906,2.2667964566809604,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3495199137046088
FREP-345038-Z,0,2022-12-08,E07000077,0.6931471805599453,2.517481083356974,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5049300536181516
FREP-345041-Z,0,2022-12-08,E07000242,0.6931471805599453,2.338598424084437,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3297691383823143
FREP-345044-Z,0,2022-12-08,E07000203,4.7535901911063645,2.4299517501591343,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4132433173545675
FREP-345054-G,2,2023-12-22,E06000035,0.6931471805599453,1.9233127241744632,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.000622668119195
FREP-345060-G,2,2023-12-22,E07000113,1.6094379124341003,2.0220385880029057,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.043469399744686
FREP-345061-G,4,2024-01-02,E07000108,2.3978952727983707,3.1928953748033146,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,3.286958741124336
FREP-345067-G,3,2024-01-04,E09000008,0.0,2.0293777232284,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9772455883217162
FREP-345069-Z,0,2022-12-08,E07000096,0.0,2.2929194557730868,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2896492234358474
FREP-345074-G,2,2023-12-22,E09000008,1.0986122886681098,1.8183344299788202,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8483002248854201
FREP-345075-G,2,2023-12-22,E07000116,0.0,2.0316483073700415,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.009233091122531
FREP-345075-Z,0,2022-12-08,E06000060,2.5649493574615367,2.3164420025248242,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3155720520449337
FREP-345081-Z,0,2022-12-08,E06000032,0.6931471805599453,2.07745624847371,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0736760373406047
FREP-345082-Z,0,2022-12-08,E07000009,0.6931471805599453,2.469413578028104,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.456088129770351
FREP-345083-Z,0,2022-12-08,E09000016,3.6109179126442243,2.191275144575432,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.185621874978198
FREP-345096-G,1,2023-12-23,E07000105,1.6094379124341003,1.9576718270624667,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9434481179091732
FREP-345099-G,1,2023-12-23,E07000215,3.871201010907891,2.1407384990685294,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1066211371761425
FREP-345102-G,1,2023-12-23,E06000035,0.6931471805599453,1.8461227781100251,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8309283642134198
FREP-345107-G,1,2023-12-23,E07000215,3.091042453358316,2.132060310655426,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.086383804228739
FREP-345109-Z,1,2022-12-15,E07000241,0.6931471805599453,2.297903839106862,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2920913089003467
FREP-345125-G,1,2023-12-23,E09000008,0.6931471805599453,1.830593109308524,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8433970247883642
FREP-345133-G,1,2023-12-23,E07000115,5.8289456176102075,2.0703643000424496,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0725387767068275
FREP-345133-Z,2,2022-12-09,E06000056,0.0,2.4127482138166125,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.445332033395271
FREP-345135-G,1,2023-12-23,E07000065,4.127134385045092,2.208051311578804,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.151519668418779
FREP-345138-G,1,2023-12-23,E09000008,0.6931471805599453,1.8241327938864114,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8109033794334497
FREP-34514-M,4,2023-06-27,E09000033,0.0,2.023497936208788,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9928490949009492
FREP-345141-G,1,2023-12-23,E07000108,1.0986122886681098,1.9569459017441826,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9902420241740761
FREP-345142-G,1,2023-12-23,E07000209,0.6931471805599453,2.157547506073301,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1791012567227064
FREP-345144-G,1,2023-12-23,E09000029,2.6390573296152584,1.9943634996750794,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9837254304732341
FREP-345153-G,2,2023-12-24,E07000112,4.219507705176107,1.939086709248405,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0038283033465745
FREP-345159-Z,0,2022-12-08,E07000242,5.0689042022202315,2.4306671919177836,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4307939314624916
FREP-345160-Z,0,2022-12-08,E06000031,0.6931471805599453,2.081309904178431,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.076402271061917
FREP-345161-G,2,2023-12-24,E07000227,5.459585514144159,2.3561705938901416,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4302309273728078
FREP-345161-Z,2,2022-12-09,E07000098,4.852030263919617,2.3198547679758423,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.339888524582486
FREP-345169-G,2,2023-12-24,E07000105,5.43372200355424,2.068561237718011,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.112181084069624
FREP-345172-G,2,2023-12-24,E07000229,4.204692619390966,2.151998430678808,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2522153881826164
FREP-345173-Z,2,2022-12-09,E07000070,3.713572066704308,2.321252011538182,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3625387163259886
FREP-345175-G,2,2023-12-24,E07000227,1.6094379124341003,2.2588094752996137,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2989396496564396
FREP-345176-G,2,2023-12-24,E07000114,0.0,1.9295609159247529,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.013287209036664
FREP-345178-G,4,2024-01-15,E07000216,0.0,2.1541290601389975,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0760093166148033
FREP-345178-Z,2,2022-12-09,E07000075,3.367295829986474,2.4057452050817454,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4548227629947856
FREP-345183-Z,2,2022-12-09,E09000016,5.545177444479562,2.195035619828833,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.221726461970948
FREP-345184-Z,2,2022-12-09,E07000241,0.6931471805599453,2.2702680799753265,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2506918617385985
FREP-345187-G,2,2023-12-24,E07000063,1.0986122886681098,2.0869848224338168,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1090904977257825
FREP-345188-G,2,2023-12-24,E07000227,0.0,2.3561705938901416,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4302309273728078
FREP-345188-Z,2,2022-12-09,E07000103,0.6931471805599453,2.265162777658634,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2421652429541155
FREP-345192-G,2,2023-12-24,E06000035,0.0,2.040449442577733,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1148438476761235
FREP-345195-Z,2,2022-12-09,E07000076,1.0986122886681098,2.149929892382198,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0960295398050843
FREP-345200-Z,2,2022-12-09,E09000016,2.70805020110221,2.1841281892933524,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.197586133465285
FREP-345201-G,2,2023-12-24,E07000065,2.1972245773362196,2.317296508260524,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3827293755260586
FREP-345203-G,2,2023-12-24,E07000064,5.517452896464707,2.382627802526658,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.496708044611992
FREP-345206-Z,0,2023-09-10,E09000003,0.0,1.928944270725172,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.919554583041674
FREP-345207-G,2,2023-12-24,E07000116,0.6931471805599453,2.37019759487499,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.510377822793181
FREP-345208-G,2,2023-12-24,E07000114,1.9459101490553132,2.0294448285458113,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1584318534151956
FREP-345214-Z,2,2022-12-09,E07000200,0.6931471805599453,2.4239625684902957,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.383214762115429
FREP-345220-G,2,2023-12-24,E07000110,2.5649493574615367,2.1838607424742293,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2531500476075284
FREP-345222-G,2,2023-12-24,E07000115,3.6635616461296463,2.227952199231293,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.304473092760993
FREP-345230-G,2,2023-12-24,E07000065,2.6390573296152584,2.3656368359796685,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4509739567946447
FREP-345232-G,2,2023-12-24,E07000065,0.6931471805599453,2.260935911603177,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.263968595361514
FREP-345234-G,2,2023-12-24,E07000107,0.6931471805599453,2.148166942378534,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.187273902817315
FREP-345237-G,2,2023-12-24,E07000224,0.6931471805599453,2.1155804188012395,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.204843632587334
FREP-345238-G,2,2023-12-24,E07000112,0.6931471805599453,2.0120406789330323,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0714908725567627
FREP-345241-G,2,2023-12-24,E07000065,5.293304824724492,2.258607864615701,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2568321890444194
FREP-345242-Z,2,2022-12-09,E06000060,0.6931471805599453,2.1873601533116034,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1735304887582587
FREP-345251-Z,3,2023-01-04,E07000077,0.0,2.4711934222619982,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.571235204601301
FREP-345260-Z,0,2023-01-11,E09000003,0.0,2.031735774354932,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0499001992099877
FREP-345264-G,2,2023-12-25,E07000065,0.0,2.2932563378266337,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3567456436450276
FREP-345282-Z,4,2022-12-20,E06000032,0.0,1.9660553888532233,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.896698677370452
FREP-345283-G,2,2023-12-25,E07000210,5.998936561946683,2.225115603736463,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2187284159959804
FREP-345283-Z,2,2022-12-09,E07000073,1.3862943611198906,2.1314432736859663,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1133413571733564
FREP-345284-G,2,2023-12-25,E07000116,0.6931471805599453,2.194197926872387,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.25114546871763
FREP-345287-G,2,2023-12-25,E07000065,0.6931471805599453,2.6028034465574708,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.788508828429339
