combination,sample_version,threshold_label,exact_numeric_threshold,operator,bin,left,right,closed,denominator,numerator,frequency,mean_gust,binomial_se,original_95_lower,original_95_upper,interval_rule,excluded_gust_count
E0_weather,current accepted,>100 customers,100.5,>,6,14,16,"(left,right]",848,283,0.33372641509433965,15.037617942072311,0.016192863810929683,0.30198840202491745,0.36546442816376185,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,7,16,18,"(left,right]",869,242,0.27848101265822783,17.0567318814259,0.015205888048861783,0.24867747208245874,0.30828455323399695,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,8,18,20,"(left,right]",708,258,0.36440677966101692,19.022033890761897,0.018086986870817334,0.32895628539421495,0.39985727392781889,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,9,20,23,"(left,right]",893,378,0.42329227323628221,21.488465865542079,0.016533786530549675,0.39088605163640483,0.4556984948361596,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,10,23,26,"(left,right]",591,267,0.45177664974619292,24.458206389761212,0.020471370313724872,0.41165276393129219,0.49190053556109364,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,11,26,30,"(left,right]",417,202,0.4844124700239808,27.833812956043857,0.024473204105854768,0.43644498997650544,0.53237995007145611,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,12,30,45,"(left,right]",310,132,0.4258064516129032,32.370967852684757,0.028083706525069491,0.370762386823767,0.48085051640203941,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,0,0,4,"(left,right]",387,15,0.03875968992248062,3.1428940602667264,0.0098118443900658981,0.019528474917951458,0.057990904927009784,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,1,4,6,"(left,right]",749,20,0.0267022696929239,5.1401869152512187,0.0058905525598912595,0.015156786675537031,0.038247752710310765,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>1000 customers,1000.5,>,2,6,8,"(left,right]",1065,28,0.026291079812206571,7.0858215936472719,0.0049027977961151247,0.016681596131820929,0.035900563492592213,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
