combination,model_id,prediction_type,bin,left,right,first_includes_minimum,n,mean_prediction,mean_observed,bias,requested_quantiles,actual_bins,rule
R0c_all,final,LAD_OOF,5,1.6834737587052824,1.7387896708973476,False,2558,1.7113258732503458,1.7382248527405508,-0.026898979490204925,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,6,1.7387896708973476,1.7880567884951537,False,2559,1.7637517241932494,1.7892129884131933,-0.025461264219943987,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,7,1.7880567884951537,1.8336239550042064,False,2558,1.8106886288711164,1.8309544522628778,-0.020265823391761056,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,8,1.8336239550042064,1.8750739157885035,False,2559,1.8542946522460459,1.8799775452407375,-0.025682892994691522,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,9,1.8750739157885035,1.9141150322762903,False,2559,1.8945881752366616,1.9300695581426615,-0.035481382905999628,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,10,1.9141150322762903,1.9519820536547308,False,2558,1.9329823110918261,1.9879319075361643,-0.05494959644433816,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,11,1.9519820536547308,1.9861829097380901,False,2559,1.9689285724591041,2.0101222026722456,-0.041193630213141583,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,12,1.9861829097380901,2.0205501788082874,False,2558,2.0030346928593046,2.0152917865329223,-0.012257093673617986,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,13,2.0205501788082874,2.0555543359141244,False,2559,2.0379643014920834,2.0664835113062701,-0.028519209814187204,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,14,2.0555543359141244,2.0939079876207356,False,2559,2.0744560959489533,2.0602701033793709,0.014185992569582114,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,15,2.0939079876207356,2.1370349169906286,False,2558,2.1150214472186839,2.0971777862192758,0.01784366099940846,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,16,2.1370349169906286,2.192728555570151,False,2559,2.1629752859633999,2.1412226178038973,0.021752668159503094,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,17,2.192728555570151,2.2775035343306946,False,2558,2.2321782993605388,2.195002672224299,0.037175627136240459,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,18,2.2775035343306946,2.4363879523734009,False,2559,2.3464924940884631,2.2500430702234788,0.096449423864984077,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,final,LAD_OOF,19,2.4363879523734009,4.9681101704833939,False,2559,2.7424628480296023,2.7328622069442852,0.0096006410853172637,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,0,-0.70759289056695707,1.1031376420323002,True,2559,0.84497430150746766,0.98451631650822902,-0.13954201500076138,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,1,1.1031376420323002,1.3546288131166426,False,2559,1.2375395297416023,1.0734793528937308,0.16406017684787172,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,2,1.3546288131166426,1.5178581240407254,False,2558,1.4419017877942393,1.3198271409374724,0.1220746468567666,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,3,1.5178581240407254,1.6168097727630488,False,2559,1.5703014929047308,1.5683243842999732,0.0019771086047575027,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,4,1.6168097727630488,1.6846158153422635,False,2559,1.6520777197764769,1.6504812910457678,0.0015964287307095159,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,5,1.6846158153422635,1.7397556938735907,False,2558,1.7128016034951274,1.6991899072067826,0.013611696288344806,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,6,1.7397556938735907,1.7878493505276272,False,2559,1.7646000236577442,1.7887817967455766,-0.024181773087832825,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,7,1.7878493505276272,1.8330911729451924,False,2558,1.8106390427494987,1.8049295659621387,0.0057094767873602462,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,8,1.8330911729451924,1.8748016919498192,False,2559,1.8541599028919888,1.8797841267549251,-0.025624223862936491,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,9,1.8748016919498192,1.9139833084209001,False,2559,1.8942466403515992,1.9269627502504625,-0.032716109898863373,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,10,1.9139833084209001,1.9494504746872567,False,2558,1.9317656698789465,1.9690070474698502,-0.03724137759090311,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,11,1.9494504746872567,1.983362053732739,False,2559,1.9662275675303431,2.0077983597845939,-0.041570792254251081,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,12,1.983362053732739,2.0165196576573359,False,2558,1.9999740464598701,2.0466485373744745,-0.046674490914604079,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,13,2.0165196576573359,2.0520811137124984,False,2559,2.0342819364895077,2.0482830865155535,-0.014001150026045671,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,14,2.0520811137124984,2.090464804725515,False,2559,2.0706702171963141,2.0670084029699809,0.0036618142263328598,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,15,2.090464804725515,2.1342918940427098,False,2558,2.112304011327506,2.1178696063079454,-0.0055655949804390868,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,16,2.1342918940427098,2.1885693186508846,False,2559,2.1595060791846254,2.1686254072254036,-0.0091193280407781997,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,17,2.1885693186508846,2.2711172671527708,False,2558,2.2260999995300681,2.2003172317549775,0.025782767775090171,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,18,2.2711172671527708,2.4333271232885383,False,2559,2.3423750611939211,2.2862108277250739,0.05616423346884715,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,in_sample,19,2.4333271232885383,4.9868995006075814,False,2559,2.7319285233090658,2.7502996549382854,-0.018371131629219665,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,0,-0.76766318942836453,1.1003807212191823,True,2559,0.84272368870153491,0.98297994268217759,-0.1402562539806427,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,1,1.1003807212191823,1.3523998109716735,False,2559,1.2355539411448229,1.1028415624670858,0.132712378677737,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,2,1.3523998109716735,1.5172483827619825,False,2558,1.4401908324198929,1.3098096676547868,0.13038116476510606,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,3,1.5172483827619825,1.6158656269164182,False,2559,1.5706575727052765,1.5969551748370363,-0.026297602131759842,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,4,1.6158656269164182,1.6849866450480417,False,2559,1.6516354234856818,1.6419207066296471,0.0097147168560350033,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,5,1.6849866450480417,1.7403022871193119,False,2558,1.7132512978359451,1.7249612169912762,-0.01170991915533149,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,6,1.7403022871193119,1.7887316252878533,False,2559,1.7646794806391215,1.8082865031679267,-0.043607022528805189,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,7,1.7887316252878533,1.8330733037675582,False,2558,1.8109268990513494,1.8056361061466026,0.0052907929047467123,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,8,1.8330733037675582,1.8746970608478928,False,2559,1.8540308066995106,1.9011475903573971,-0.047116783657886484,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,9,1.8746970608478928,1.9137934367123424,False,2559,1.8944082455369384,1.9300438244021696,-0.0356355788652312,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,10,1.9137934367123424,1.9514269264242514,False,2558,1.9334608117774714,1.976255489564033,-0.042794677786561729,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,11,1.9514269264242514,1.9858020833646539,False,2559,1.9688271010099125,2.0131510603299767,-0.04432395932006377,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,12,1.9858020833646539,2.0202406283662384,False,2558,2.0030355226918757,2.0345347808653038,-0.031499258173428378,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,13,2.0202406283662384,2.0559681717299374,False,2559,2.03798272397633,2.047661616852273,-0.0096788928759430973,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,14,2.0559681717299374,2.0946764723335098,False,2559,2.0752690703956378,2.0632968049538305,0.011972265441807392,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,15,2.0946764723335098,2.1387316100342062,False,2558,2.1164659760614914,2.0951560323921585,0.021309943669332962,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,16,2.1387316100342062,2.1938733266774446,False,2559,2.1646967547426677,2.1401833351723827,0.024513419570285567,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,17,2.1938733266774446,2.2756577066501125,False,2558,2.2315623499528194,2.1936628140943895,0.0378995358584302,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,18,2.2756577066501125,2.4362518808887388,False,2559,2.3449829793996688,2.2621906581726536,0.082792321227015145,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_all,paper,LAD_OOF,19,2.4362518808887388,5.077328739220949,False,2559,2.7368107799963601,2.7276629616745871,0.0091478183217729193,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,0,0.051381484661181892,0.82274246371339188,True,926,0.66151724736996653,0.85530092958929482,-0.19378368221932829,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,1,0.82274246371339188,1.0028582851107353,False,925,0.91626029168387557,0.90486352688666094,0.011396764797214602,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,2,1.0028582851107353,1.1679561281350046,False,925,1.0845305483943355,1.0814175381190703,0.0031130102752651226,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,3,1.1679561281350046,1.3260914272406257,False,926,1.2474082552837309,1.3014005665436519,-0.053992311259920871,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,4,1.3260914272406257,1.4917672849506909,False,925,1.4075616274065883,1.4029018192447467,0.0046598081618416986,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,5,1.4917672849506909,1.6582527651246437,False,925,1.5727982385726826,1.5026392427827007,0.070158995789982193,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,6,1.6582527651246437,1.9175091940188356,False,926,1.7738571458002912,1.6294363653798489,0.14442078042044218,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,7,1.9175091940188356,2.4116807641275817,False,925,2.1359313361198149,1.9019642437959816,0.23396709232383323,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,8,2.4116807641275817,2.9415645891451851,False,925,2.6667121265306966,2.7454450418280985,-0.078732915297401312,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,in_sample,9,2.9415645891451851,4.5122900707373104,False,926,3.3407333205599152,3.4816767569038283,-0.14094343634391235,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,0,-0.06365532283876206,0.82628466447202686,True,926,0.66098816543563887,0.88191077959369513,-0.22092261415805622,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,1,0.82628466447202686,1.0049777247751865,False,925,0.91855739900205735,0.93699297440893647,-0.018435575406879161,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,2,1.0049777247751865,1.1680581354758539,False,925,1.0867997830638239,1.0766570366281218,0.010142746435701872,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,3,1.1680581354758539,1.3319867029020689,False,926,1.251083573582747,1.2717287128029533,-0.020645139220206131,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,4,1.3319867029020689,1.4963370937065603,False,925,1.4124435114311942,1.4300720917781875,-0.017628580346993276,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,5,1.4963370937065603,1.6670380237797222,False,925,1.5798930335416628,1.5023030471863843,0.077589986355278362,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,6,1.6670380237797222,1.9224744592634031,False,926,1.7798732381888143,1.5848019761979608,0.19507126199085301,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,7,1.9224744592634031,2.3977103687347432,False,925,2.1404309053853461,1.9433413246818059,0.19708958070354027,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,8,2.3977103687347432,2.9420002967498702,False,925,2.6603204344983427,2.7341110871879288,-0.073790652689586428,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,final,LAD_OOF,9,2.9420002967498702,4.5656436473990354,False,926,3.3497678602731717,3.4452179791707738,-0.095450118897601979,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,0,0.10719864749804925,0.84928891300281029,True,926,0.69154470273582636,0.8975609608793842,-0.20601625814355795,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,1,0.84928891300281029,1.0205269877629541,False,925,0.93861918604021533,0.95869026779715572,-0.020071081756940445,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,2,1.0205269877629541,1.1671432224430389,False,925,1.0924167973129688,1.0456139111570824,0.04680288615588641,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,3,1.1671432224430389,1.3106699193031364,False,926,1.2363703413877152,1.2737967899911193,-0.037426448603404279,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,4,1.3106699193031364,1.4758110834756351,False,925,1.3917448230118712,1.4084439787334975,-0.016699155721626412,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,5,1.4758110834756351,1.6546754472442509,False,925,1.5651489694017726,1.4807640957856987,0.084384873616074163,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,6,1.6546754472442509,1.9150570077917677,False,926,1.76983377322395,1.6194742828528546,0.15035949037109553,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,7,1.9150570077917677,2.4053919831799586,False,925,2.1347539744440329,1.8686692203712572,0.26608475407277582,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,8,2.4053919831799586,2.9086665784944929,False,925,2.6590273017304402,2.7895258419154172,-0.13049854018497675,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,in_sample,9,2.9086665784944929,5.0123464811236218,False,926,3.3278480188470678,3.4645201544879352,-0.13667213564086658,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,0,0.053221702112392189,0.85517613056910546,True,926,0.68959368154282064,0.92173155455966727,-0.23213787301684657,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,1,0.85517613056910546,1.0221543546091345,False,925,0.94159238150412861,0.99337521473085966,-0.0517828332267311,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,2,1.0221543546091345,1.1679683904665314,False,925,1.0972762148943738,1.0340026165514196,0.063273598342954068,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,3,1.1679683904665314,1.3150316969024602,False,926,1.2405301944662301,1.2876774182208166,-0.047147223754586361,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,4,1.3150316969024602,1.4822894870233707,False,925,1.3973872751872536,1.3728524521519712,0.024534823035282489,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,5,1.4822894870233707,1.6614937965194665,False,925,1.5713594574747647,1.5222687889526281,0.049090668522136484,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,6,1.6614937965194665,1.9252947642732103,False,926,1.7796963259493708,1.5748260010829513,0.2048703248664194,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,7,1.9252947642732103,2.406899207369503,False,925,2.1407814953825395,1.8860632257384025,0.25471826964413669,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,8,2.406899207369503,2.9159632928235681,False,925,2.6541248262115116,2.7954453127834826,-0.14132048657197052,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,paper,LAD_OOF,9,2.9159632928235681,4.9856984999307663,False,926,3.3315263591188824,3.4188733989995788,-0.087347039880696906,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,0,0.16609407511434798,0.83775895050030047,True,926,0.67967046395925201,0.88464929759399691,-0.20497883363474478,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,1,0.83775895050030047,1.0001930393476868,False,925,0.92610021335315795,0.93568290150586697,-0.0095826881527090024,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,2,1.0001930393476868,1.1544618173246937,False,925,1.0753817555230198,1.0811318927112479,-0.0057501371882278359,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,3,1.1544618173246937,1.3120327235734839,False,926,1.235730234395926,1.3106605554616286,-0.074930321065702979,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,4,1.3120327235734839,1.4842918102710003,False,925,1.3961043756484415,1.3840493091218495,0.012055066526591931,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,5,1.4842918102710003,1.6611201823052533,False,925,1.5733806014131213,1.4678953735743037,0.10548522783881781,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,6,1.6611201823052533,1.9125226234956103,False,926,1.7772388801430823,1.591202184525272,0.18603669561781028,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,7,1.9125226234956103,2.429170288115146,False,925,2.1452586229980057,1.8946511428369341,0.25060748016107148,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,8,2.429170288115146,2.945874761323354,False,925,2.6910027942294747,2.7839562559788731,-0.092953461749398433,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,in_sample,9,2.945874761323354,4.440851523368992,False,926,3.307467502963882,3.4731759033611791,-0.1657084003972969,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,0,0.070341451741289751,0.84146073231590257,True,926,0.67691639475317,0.91716477803728025,-0.24024838328411002,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,1,0.84146073231590257,1.0059810755928253,False,925,0.93127072676704548,0.95244357041995897,-0.021172843652913362,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,2,1.0059810755928253,1.1595904034989919,False,925,1.0814981878421872,1.0765440661881591,0.0049541216540280337,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,3,1.1595904034989919,1.3170200902832352,False,926,1.2394674761836422,1.2979290866904922,-0.058461610506850031,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,4,1.3170200902832352,1.4909043157110866,False,925,1.4023897859585894,1.3742982311917291,0.028091554766860351,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,5,1.4909043157110866,1.6709335405345931,False,925,1.5804786432794951,1.4948588025502636,0.085619840729231608,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,6,1.6709335405345931,1.9288095109191701,False,926,1.7864040732748689,1.572390311738346,0.21401376153652288,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,7,1.9288095109191701,2.4243289848942005,False,925,2.152323222600462,1.9133028953602123,0.23902032724024941,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,8,2.4243289848942005,2.9470199632271465,False,925,2.6852989441408806,2.7780577775488053,-0.09275883340792411,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
R0c_weather,hinge,LAD_OOF,9,2.9470199632271465,4.4079313779789508,False,926,3.310194877057389,3.4301108028503657,-0.11991592579297709,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
