Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-336399-G,technical_asset,0.0,,1.0,51.2870280496174,0.186381498500364,2023-10-17,11.850000381469728,1015.5999755859376,12.800000190734863,0.2000000029802322,matched,E07000111,121774.0,Largely Rural (rural including hub towns 50-79%) ,0.249,0.33,0.075,,0.0,11.709922146774879,2023,10,NORTH SEVENOAKS 33/11KV,Sevenoaks
FREP-336502-G,technical_asset,1.0,8.366666666666667,8.366666666666667,51.3006804902293,0.467312962378983,2023-10-18,9.649999618530272,1003.2000122070312,9.199999809265137,0.0,matched,E07000115,135432.0,Urban with Significant Rural (rural including hub towns 26-49%),0.231,0.17,0.08,,1.0,11.816224948317085,2023,10,AYLESFORD 33/6.6KV,Tonbridge and Malling
FREP-336695-G,weather_natural,6.0,13.119444444444444,19.133333333333333,51.360183061898,0.597427807179726,2023-10-18,15.996500015258787,986.5999755859376,18.5,17.0,matched,E06000035,288003.0,Urban with City and Town,0.3849999999999999,0.39,0.134,,1.0,12.570726175730497,2023,10,RAINHAM 33/11KV,Medway
FREP-403209-Z,technical_asset,1.0,13.816666666666666,13.816666666666666,51.7808147754037,0.110328154033663,2023-10-19,15.350000381469728,985.0,10.699999809265137,11.100000381469728,matched,E07000073,96429.0,Urban with City and Town,0.207,0.31,0.134,,1.0,11.476562265233921,2023,10,NEW HARLOW PRIMARY,Harlow
FREP-403334-Z,technical_asset,4.0,8.25,8.25,52.2438524986778,0.106523770553321,2023-10-19,17.399999618530273,983.5,11.600000381469728,10.300000190734863,matched,E07000012,169328.0,Largely Rural (rural including hub towns 50-79%) ,0.1559999999999999,0.02,0.056,,0.0,12.039592941333506,2023,10,HISTON PRIMARY,South Cambridgeshire
FREP-403450-Z,technical_asset,6.0,1.0,1.0,52.801821205504,1.26738878654342,2023-10-20,13.350000381469728,978.7000122070312,16.600000381469727,13.600000381469728,matched,E07000144,135997.0,Urban with Significant Rural (rural including hub towns 26-49%),0.129,0.01,0.072,,1.0,11.820388105651361,2023,10,AYLSHAM PRIMARY,Broadland
FREP-403666-Z,technical_asset,9.0,4.696296296296296,24.933333333333334,51.8990704453302,0.938141702019187,2023-10-20,13.600000381469728,976.2000122070312,6.0,17.5,matched,E07000071,198497.0,Urban with Significant Rural (rural including hub towns 26-49%),0.287,0.34,0.099,,1.0,12.198529265645048,2023,10,PARSONS HEATH PRIMARY,Colchester
FREP-403854-Z,weather_natural,1.0,7.566666666666666,7.566666666666666,52.7734089482752,1.1508670612144,2023-10-21,14.699999809265137,984.0,10.600000381469728,23.700000762939453,matched,E07000144,135997.0,Urban with Significant Rural (rural including hub towns 26-49%),0.129,0.01,0.072,,1.0,11.820388105651361,2023,10,SALL 33/11kV,Broadland
FREP-403873-Z,technical_asset,1.0,6.65,6.65,52.2190386495945,1.18487320586978,2023-10-21,13.850000381469728,984.7000122070312,14.199999809265137,6.499999523162842,matched,E07000203,108144.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,,0.0,11.591218951340135,2023,10,DEBENHAM PRIMARY,Mid Suffolk
FREP-369006-Z,technical_asset,0.0,,1.0,52.0770616090003,-0.0524382952721497,2023-10-18,15.25,996.7999877929688,12.800000190734863,0.3000000119209289,matched,E07000012,169328.0,Largely Rural (rural including hub towns 50-79%) ,0.1559999999999999,0.02,0.056,,0.0,12.039592941333506,2023,10,BASSINGBOURN PRIMARY,South Cambridgeshire
FREP-336231-G,technical_asset,27.0,0.1666666666666666,0.1666666666666666,51.4028591286749,-0.116512490962164,2023-10-18,11.300000190734863,999.7000122070312,11.899999618530272,0.0,matched,E09000008,402217.0,Urban with Major Conurbation,0.4009999999999999,0.49,0.136,,1.0,12.904747022956034,2023,10,NORBURY 33/6.6KV,Croydon
