task,model,config,validation_group,train_n,validation_n,status,n,mse,rmse,mae,r2,mean_y,mean_pred,residual_mean,sd_ratio,pearson,spearman,calibration_intercept,calibration_slope,sse,sse_between_process_mean,sse_within_process
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":5}",P1,3110,270,ok,270,2.3437289015646887,1.5309241985038609,1.2417600626941516,-1.0085587658096817,1.7064488001878504,2.723682152695088,-1.0172333525072372,0.4114543291568795,0.05774750493657588,0.038765628011086364,1.3241807392812575,0.14034973226532252,632.8068034224659,279.3861972323406,353.42060619012557
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":5}",P2,777,2603,ok,2603,5.105256275032938,2.2594814172798454,1.9817234580080174,-0.6625635134184855,2.9275269962016206,1.4913863439214508,1.4361406522801698,0.14013819758755197,0.10255300764279873,0.13107803794608897,1.8361318037453422,0.7317991055131725,13288.98208391074,5368.687430061845,7920.294653848894
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":5}",P3,2873,509,ok,509,11.87652228559059,3.446233057352708,3.1716864599951435,-7.587184817705076,1.780364889623482,4.926918180214882,-3.1465532905914,0.5506244357524177,-0.11381447497718633,-0.16136024165610394,2.7987624933739417,-0.20670073390706145,6045.149843365611,5039.505983760569,1005.6438596050418
R_C_log,S04,"{""control_lambda"":0.001}",P1,3110,270,ok,270,7.725737969933058,2.779521176377877,2.5317554447861257,-5.620901722677094,1.7064488001878504,-0.8078808219794734,2.514329622167324,0.5507271137458739,0.09095379683180044,0.08119669698459883,1.8398720987918398,0.1651522043524625,2085.9492518819256,1706.900431205181,379.0488206767444
R_C_log,S04,"{""control_lambda"":0.001}",P2,777,2603,ok,2603,87.96835132336665,9.379144487817994,9.216213329479556,-27.647527835390502,2.9275269962016206,-6.2886863332779335,9.216213329479556,0.23937406687791127,0.14754254422194202,0.17419679790401532,6.8036727856233945,0.616368122688886,228981.6184947234,221095.1449140427,7886.473580680729
R_C_log,S04,"{""control_lambda"":0.001}",P3,2873,509,ok,509,5.224212224957408,2.285653566260077,1.9555099667455924,-2.777307432585065,1.780364889623482,-0.08127712294897621,1.8616420125724582,0.5392111496046063,0.017881931358257074,-0.03925889018027146,1.7830602937052336,0.03316313353566504,2659.1240225033207,1764.0468903341898,895.077132169131
R_C_log,S04,"{""control_lambda"":0.1}",P1,3110,270,ok,270,2.349956943752284,1.5329569282117108,1.2427492491615075,-1.013896153048187,1.7064488001878504,2.7080430828953417,-1.001594282707492,0.43512967489728754,0.04041234927521484,0.021808504849554104,1.454941285918388,0.0928742662397231,634.4883748131167,270.8615989311306,363.6267758819863
R_C_log,S04,"{""control_lambda"":0.1}",P2,777,2603,ok,2603,5.878409149924981,2.4245430806494204,2.1390299973600673,-0.9143463213406644,2.9275269962016206,1.227687416269298,1.6998395799323227,0.1300852125809702,0.1673809119246885,0.19605772943718155,1.3478590599578006,1.2867020670816371,15301.499017254726,7521.250317304201,7780.2486999505245
R_C_log,S04,"{""control_lambda"":0.1}",P3,2873,509,ok,509,12.08340593412932,3.4761193785785496,3.243657011567567,-7.736769694745945,1.780364889623482,5.006282619240936,-3.225917729617455,0.4287435706551128,-0.03336971136351115,-0.09533341024689805,2.1700108632131743,-0.07783139771057734,6150.453620471824,5296.931505914459,853.5221145573653
R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",P1,49564,270,ok,270,1.0070333866482766,1.0035105314087525,0.7642592585370176,0.13697965030637782,1.7064488001878504,1.8285376734172816,-0.12208887322943093,0.39143756303286675,0.3870056377386079,0.3925738725322405,-0.10138584640815806,0.9886778232014317,271.89901439503467,4.024537100936656,267.874477294098
R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",P2,47038,2603,ok,2603,4.734465780590812,2.17588275892586,1.8877720421375765,-0.5418129156087992,2.9275269962016206,1.5473807428388437,1.3801462533627769,0.23725653680129685,0.28406129957447046,0.2551187000792755,1.0748868511781895,1.197274913493207,12323.814426877883,4958.203980787421,7365.610446090465
R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",P3,49285,509,ok,509,1.2534604991760716,1.1195805014272406,0.8066566952530697,0.09369959409944106,1.780364889623482,1.4962178874766485,0.2841470021468333,0.4400819216707646,0.39282400475762835,0.40779300290246995,0.44481740719750507,0.8926156368029793,638.0113940806204,41.09641508397754,596.914978996643
R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",P1,49564,270,ok,270,1.0093409893963348,1.0046596385823086,0.7651453360656066,0.13500205139358368,1.7064488001878504,1.8318958991616587,-0.1254470989738082,0.3944816590978926,0.38544796382526275,0.38997604716043227,-0.08349637973872248,0.9770998345188261,272.52206713701037,4.248983153054997,268.27308398395536
R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",P2,47038,2603,ok,2603,4.723292640517355,2.1733137464520293,1.8846454578034981,-0.538174301988698,2.9275269962016206,1.5505920262070814,1.376934969994539,0.23886419661961306,0.28533275882352127,0.2551464383577178,1.075283307491798,1.1945396709156402,12294.730743266677,4935.1576198788225,7359.573123387854
R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",P3,49285,509,ok,509,1.1956609322464578,1.0934628170388134,0.7798487481267461,0.13549091580731976,1.780364889623482,1.5870471850721466,0.19331770455133543,0.4518746935893367,0.40575724755145787,0.43583800461905087,0.3552886313491259,0.8979419589276879,608.591414513447,19.022213060535684,589.5692014529113
R_C_log,G05,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",P1,49564,270,ok,270,1.010422390876928,1.005197687460993,0.7640045384237413,0.1340752981237172,1.7064488001878504,1.8479701757027236,-0.14152137551487293,0.38761933342662086,0.38889720944553063,0.4077617862732255,-0.14761363296321717,1.0032967293133004,272.8140455367706,5.407640926457852,267.4064046103127
R_C_log,G05,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",P2,47038,2603,ok,2603,4.7591804587997135,2.1815545967955314,1.8905315433975554,-0.5498614287533685,2.9275269962016206,1.5328127406862153,1.3947142555154053,0.23788461372210037,0.29469147640866505,0.2655351952648534,1.0286784639526094,1.238800071167811,12388.146734255653,5063.428105362131,7324.7186288935245
R_C_log,G05,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",P3,49285,509,ok,509,1.2974300057842543,1.1390478505243993,0.8177072685296052,0.06190794074264405,1.780364889623482,1.4343511623576755,0.34601372726580654,0.46516077248227683,0.39217478329075733,0.4025572143300495,0.5710704057858544,0.8430951328891336,660.3918729441855,60.940279223295356,599.4515937208903
R_C_log,G05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P1,49564,270,ok,270,0.9977804193949226,0.9988895931958259,0.7586191684752885,0.14490937651066138,1.7064488001878504,1.8197315092774573,-0.11328270908960672,0.3814517728885492,0.395086112556951,0.4106624358957121,-0.17832589217642703,1.0357432856194517,269.4007132366291,3.4649024882437254,265.9358107483853
R_C_log,G05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P2,47038,2603,ok,2603,4.797103582070007,2.190229116341486,1.8980997356825469,-0.5622113672613342,2.9275269962016206,1.5223516740256073,1.405175322176013,0.23680370379526497,0.2890169048311952,0.25852803506694666,1.06950973616809,1.2204914880937536,12486.860624128229,5139.669536794559,7347.191087333668
R_C_log,G05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P3,49285,509,ok,509,1.213724602030177,1.1016917000822766,0.7835374650696167,0.12243018412267581,1.780364889623482,1.5307618010172095,0.24960308860627248,0.46824738845755665,0.41295728473591664,0.43293910557066556,0.4303536508895214,0.8819211701238312,617.7858224333602,31.71156623747147,586.0742561958887
R_C_log,S05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",P1,3110,270,ok,270,1.0966497394205446,1.047210456126439,0.8055206450216379,0.06017908228826674,1.7064488001878504,1.7848632671511988,-0.07841446696334847,0.4035959171943786,0.2828797799067727,0.2363156291086416,0.4554407828489504,0.7008985171932081,296.09542964354705,1.6601837298694386,294.43524591367765
R_C_log,S05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",P2,777,2603,ok,2603,5.10240316165868,2.2588499643975206,1.9546046173550065,-0.6616343764780175,2.9275269962016206,1.5242744355829554,1.403252560618665,0.3027860113037713,0.11774385408695127,0.11785733312912652,2.3347851256014907,0.3888682095317286,13281.555429797543,5125.613500342032,8155.94192945551
R_C_log,S05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",P3,2873,509,ok,509,1.3157256580464702,1.1470508524239325,0.873212707524378,0.048679476756454676,1.780364889623482,1.9550904271666898,-0.17472553754320763,0.23808091406691764,0.26763097756169946,0.24986268383314825,-0.4173869305710318,1.1241177337150017,669.7043599456533,15.539267856109296,654.165092089544
R_C_log,S05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",P1,3110,270,ok,270,1.0457971261841572,1.0226422278510492,0.784691126513849,0.103759405085876,1.7064488001878504,1.7652081674417506,-0.0587593672539001,0.4004745033894784,0.3334770855405866,0.2709931499631735,0.2365512909363774,0.8327049105951848,282.36522406972244,0.9322190748212511,281.4330049949012
R_C_log,S05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",P2,777,2603,ok,2603,5.119168798666642,2.2625580210608174,1.9588822585384227,-0.6670942270451623,2.9275269962016206,1.4889897851080791,1.4385372110935415,0.3039355725057793,0.16318286164385415,0.1715871923908548,2.1280891018834636,0.536899515573325,13325.19638292927,5386.620367945142,7938.57601498413
R_C_log,S05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",P3,2873,509,ok,509,1.425631439474559,1.1939980902307001,0.9200234694424912,-0.030786652718362673,1.780364889623482,2.0097747215708375,-0.22940983194735534,0.25753027317299054,0.14287232447918388,0.09659789106385575,0.6653845705623163,0.5547787555959001,725.6464026925505,26.788095336003934,698.8583073565466
R_C_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",P1,3110,270,ok,270,1.1018185550635673,1.0496754522534892,0.8108195702884393,0.05574944455938258,1.7064488001878504,1.837704780066795,-0.13125597987894436,0.4612637604457214,0.30706735564874066,0.25490031541146707,0.4830725116780479,0.6657088242788031,297.49100986716314,4.6515957085750985,292.83941415858806
R_C_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",P2,777,2603,ok,2603,5.224997787547298,2.285825406182042,1.9716848832988452,-0.7015582002712295,2.9275269962016206,1.5070283263070192,1.4204986698946014,0.337788727312271,0.10311105747323873,0.09680882145584205,2.4675019219368144,0.305253103896262,13600.669240985615,5252.37627446158,8348.292966524037
R_C_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",P3,2873,509,ok,509,1.3453858619095305,1.1599076954264638,0.8760165958403408,0.02723400255295605,1.780364889623482,1.984801580115335,-0.20443669049185278,0.2782907211764108,0.2423700402871186,0.255512791686421,0.05175375627008161,0.8709239002384069,684.801403711951,21.273329453404163,663.5280742585469
R_C_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P1,3110,270,ok,270,1.0617142282100784,1.030395180603092,0.7883077005084942,0.09011856344283986,1.7064488001878504,1.8671624180073034,-0.1607136178194527,0.48383249197451317,0.35792097697059627,0.30289657817509835,0.3251926673294596,0.7397621757685721,286.66284161672115,6.973794077206619,279.68904753951455
R_C_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P2,777,2603,ok,2603,5.205076287984121,2.281463628459617,1.9688225414492757,-0.6950706203101029,2.9275269962016206,1.477331432648955,1.4501955635526653,0.3342617295623462,0.15188587537771234,0.15242525924257982,2.256239325415353,0.45439205851228875,13548.813577622666,5474.283850142008,8074.529727480656
R_C_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P3,2873,509,ok,509,1.5183655156652667,1.2322197513695625,0.9546155983696454,-0.09783697536330949,1.780364889623482,1.988036964537991,-0.20767207491450895,0.3600196931702767,0.08743992788087507,0.054027839976008636,1.2975196117083696,0.2428754024839387,772.8480474736207,21.95199456594239,750.8960529076783
