outer_group,inner_validation_group,task,model,config,train_n,validation_n,status,n,mse,rmse,mae,r2,mean_y,mean_pred,residual_mean,sd_ratio,pearson,spearman,calibration_intercept,calibration_slope,sse,sse_between_process_mean,sse_within_process
P1,P2,R_C_log,P02,"{""lambda"":0.1}",56997,2603,ok,2603,4.922796919357664,2.2187376860182604,1.942922439347058,-0.6031443087624759,2.9275269962016206,1.53249773026379,1.3950292659378303,0.12680630365565648,0.1841359258510927,0.19459438728840275,0.7021810923173426,1.452103882399374,12814.040381087998,5065.715617298377,7748.324763789622
P1,P3,R_C_log,P02,"{""lambda"":0.1}",59235,509,ok,509,1.4537585174505843,1.2057190872879902,0.9103577687104812,-0.051123617627288453,1.780364889623482,2.057686399716964,-0.27732151009348194,0.19471138146846076,0.10886831003956453,0.10718442082783583,0.6298577172172923,0.5591265863274612,739.9630853823473,39.14577495990937,700.817310422438
P1,P4,R_C_log,P02,"{""lambda"":0.1}",59129,576,ok,576,2.5244948733428263,1.5888659079176022,1.2521336415292856,-0.44645148193025586,1.582593810997146,2.4581153822521546,-0.8755215712550086,0.2791891402642385,0.1266092411087505,0.13730929644770581,0.4678651979496,0.45348913281125897,1454.1090470454678,441.52590051811535,1012.5831465273524
P1,P5,R_C_log,P02,"{""lambda"":0.1}",59108,494,ok,494,2.39595820587201,1.5478883053605677,1.1403699088312536,-0.22195773767550664,1.7801483863340175,2.444228752154736,-0.6640803658207188,0.27346139724525775,0.14213760919368953,0.16247009132385729,0.50970643491605,0.5197721163774036,1183.603353700773,217.85534974067838,965.7480039600946
P1,P2,R_C_log,S01,"{""lambda"":0}",1579,2603,ok,2603,71707.82134102716,267.7831610483138,267.77656800377287,-23351.16901281885,2.9275269962016206,270.7040949999745,-267.77656800377287,0.3782149644595078,-0.009041155994934345,-0.005758945360917534,9.398656330969981,-0.023904807700707187,186655458.9506937,186646267.83800155,9191.112692183884
P1,P3,R_C_log,S01,"{""lambda"":0}",3673,509,ok,509,1.7149077072272203,1.3095448473523998,1.0322600745153276,-0.23994457915798084,1.780364889623482,1.6351612704290908,0.14520361919439095,0.43874690692881935,-0.036696689232156375,-0.09225231314623598,1.917129397903262,-0.08363976737529442,872.8880229786552,10.731802332819198,862.1562206458359
P1,P4,R_C_log,S01,"{""lambda"":0}",3604,576,ok,576,2.30545018331567,1.5183708978097776,1.1906819783874505,-0.3209461700184155,1.582593810997146,1.8734989770897117,-0.2909051660925654,0.5667424611268838,0.042998914326374635,0.04350633765492643,1.4404509021241236,0.07587028902136198,1327.939305589826,48.7444698197816,1279.1948357700444
P1,P5,R_C_log,S01,"{""lambda"":0}",3687,494,ok,494,3.1804665615795997,1.7833862625857584,1.4904270499781724,-0.62206323750374,1.7801483863340175,0.7629419111966678,1.0172064751373497,0.3359645835536631,0.027560626151794845,0.032954905639493874,1.7175609654588389,0.08203431998775743,1571.1504814203222,511.1462524523077,1060.0042289680143
P1,P2,R_C_log,S01,"{""lambda"":0.001}",1579,2603,ok,2603,3.1512199802961667,1.775167592171558,1.4855808010444551,-0.02621750598835959,2.9275269962016206,2.748025766563562,0.17950122963805856,0.2138493263011222,0.0701590445949163,0.05338518991468014,2.025962957450191,0.3280769961188705,8202.625608710921,83.87045982241982,8118.755148888503
P1,P3,R_C_log,S01,"{""lambda"":0.001}",3673,509,ok,509,1.789967589380388,1.3378967035538984,1.0637657778140115,-0.29421577614183425,1.780364889623482,1.4719789833402854,0.30838590628319623,0.4365839757255141,-0.039909711679964086,-0.09439530118933798,1.9149237834226716,-0.09141359715193903,911.0935029946174,48.40685040180112,862.6866525928162
P1,P4,R_C_log,S01,"{""lambda"":0.001}",3604,576,ok,576,2.411121979053964,1.5527787926984205,1.2293555227217494,-0.38149258948548703,1.582593810997146,2.053825944188153,-0.4712321331910066,0.552066037397173,0.045752810649817774,0.046388650646139264,1.412381729168754,0.08287561188427503,1388.8062599350833,127.90640065060603,1260.8998592844773
P1,P5,R_C_log,S01,"{""lambda"":0.001}",3687,494,ok,494,5.392619014481534,2.3222013294461648,2.0082921130850737,-1.7502785795395401,1.7801483863340175,-0.023363134560881148,1.8035115208948986,0.3358852576770645,0.03188534252061744,0.03684749715496029,1.7823662316570927,0.0949292706120298,2663.953793153878,1606.8109801643113,1057.1428129895664
P1,P2,R_C_log,S01,"{""lambda"":0.1}",1579,2603,ok,2603,5.110838373385408,2.260716340761354,1.9794663885384987,-0.6643813639923177,2.9275269962016206,1.50978890969389,1.4177380865077307,0.11334046765413584,0.013365012237382111,-0.005275405201428846,2.749493962885596,0.11791915556733099,13303.512285922217,5231.981276875768,8071.53100904645
P1,P3,R_C_log,S01,"{""lambda"":0.1}",3673,509,ok,509,1.998284083127857,1.413606763965091,1.135913818881755,-0.44483665566952046,1.780364889623482,1.1994932658806616,0.5808716237428201,0.3714365585960727,-0.08468435383322653,-0.13757662402870954,2.053839080027217,-0.2279914345354424,1017.1265983120792,171.74262822423677,845.3839700878425
P1,P4,R_C_log,S01,"{""lambda"":0.1}",3604,576,ok,576,2.496951456703103,1.5801745019785325,1.2425838008637273,-0.43067002155311673,1.582593810997146,2.2680729071999255,-0.6854790962027797,0.4129453767959989,0.010994631726498803,0.01353163478523742,1.5222065836670002,0.026624905724347937,1438.2440390609872,270.65179660664427,1167.5922424543428
P1,P5,R_C_log,S01,"{""lambda"":0.1}",3687,494,ok,494,2.350465132883583,1.5331226737882337,1.247254008946044,-0.1987559086900914,1.7801483863340175,1.2213378838448927,0.5588105024891248,0.26777856749085394,0.060141512835437345,0.07207095338573025,1.5058429827838538,0.22459419885234644,1161.12977564449,154.2609737799212,1006.868801864569
P1,P2,R_C_log,S02,"{""lambda"":0}",1579,2603,ok,2603,333086.5595999419,577.1365172989333,577.1320499486618,-108471.03959362103,2.9275269962016206,580.0595769448634,-577.1320499486618,0.8254427711651122,0.0012703503196520199,-0.017090204977830026,2.034819597542092,0.0015389926037621192,867024314.6386487,867010892.2118899,13422.426759021597
P1,P3,R_C_log,S02,"{""lambda"":0}",3673,509,ok,509,1.6494204691615304,1.2842976559822612,1.009407973037089,-0.19259477397524538,1.780364889623482,1.6713213325249276,0.10904355709855432,0.4166221857493199,-0.01250946222674996,-0.06715109235868164,1.8305478414515965,-0.030025914736755782,839.555018803219,6.0522631484551885,833.5027556547637
P1,P4,R_C_log,S02,"{""lambda"":0}",3604,576,ok,576,2.199581334799004,1.4830985586935899,1.1584588144447434,-0.2602868458723504,1.582593810997146,1.7906596764562772,-0.20806586545913125,0.5433297383240364,0.054961920274133796,0.05222513397606285,1.401455015467422,0.10115757779736152,1266.9588488442262,24.93584891669221,1242.0229999275339
P1,P5,R_C_log,S02,"{""lambda"":0}",3687,494,ok,494,2.22686435866998,1.4922681926081451,1.188773643227051,-0.13571853096670727,1.7801483863340175,1.500128638221856,0.2800197481121615,0.3340514779782706,0.023742033494241317,0.025660035739340357,1.673529775963281,0.07107297844611145,1100.0709931829701,38.735063310402396,1061.335929872568
P1,P2,R_C_log,S02,"{""lambda"":0.001}",1579,2603,ok,2603,3.7606413454542875,1.9392373102470692,1.4372977397520978,-0.22467996730780415,2.9275269962016206,3.7945326039371574,-0.8670056077355366,0.2397294532018728,0.1618206510374734,0.1341657562388574,0.3661657276929873,0.6750136409029661,9788.94942221751,1956.6717781681891,7832.277644049322
P1,P3,R_C_log,S02,"{""lambda"":0.001}",3673,509,ok,509,1.7185789184544045,1.3109458106475662,1.0411240298352236,-0.24259900682245905,1.780364889623482,1.5042301203335546,0.2761347692899272,0.4160127947291269,-0.017307600140561794,-0.07110522158121392,1.8429461702282623,-0.04160352844876101,874.7566694932918,38.811459102697874,835.9452103905942
P1,P4,R_C_log,S02,"{""lambda"":0.001}",3604,576,ok,576,2.293694588039283,1.5144948293207485,1.1937900094127893,-0.31421060545536017,1.582593810997146,1.9858683309738663,-0.4032745199767204,0.5306092312306088,0.05702625834993934,0.05335525979533311,1.3691662378875853,0.10747317421840157,1321.168082710627,93.67507495437367,1227.493007756253
P1,P5,R_C_log,S02,"{""lambda"":0.001}",3687,494,ok,494,4.158419126572914,2.0392202251284473,1.7322799875692998,-1.1208268223377518,1.7801483863340175,0.35964237975340557,1.4205060065806119,0.3344065679835818,0.030074180162378984,0.03296242135188324,1.7478046743431046,0.08993298290676956,2054.25904852702,996.811633477409,1057.4474150496103
P1,P2,R_C_log,S02,"{""lambda"":0.1}",1579,2603,ok,2603,4.8295583510463755,2.1976256166704955,1.9226577254326724,-0.5727804967681946,2.9275269962016206,1.590435058838228,1.3370919373633923,0.09864238163729362,0.0971419058055906,0.08231165038930502,1.361284473351166,0.9847887306977214,12571.340387773715,4653.68205184858,7917.658335925134
P1,P3,R_C_log,S02,"{""lambda"":0.1}",3673,509,ok,509,1.926532521358293,1.3879958650364534,1.1141812422749229,-0.39295750223907766,1.780364889623482,1.2381312649395337,0.5422336246839483,0.3622679096840196,-0.06781387996277632,-0.12096079853826096,2.0121339277698764,-0.18719262222791297,980.6050533713711,149.6548076025875,830.9502457687836
P1,P4,R_C_log,S02,"{""lambda"":0.1}",3604,576,ok,576,2.4109474147469845,1.552722581386316,1.2188708894853961,-0.38139256995160364,1.582593810997146,2.2291819092017806,-0.6465880982046344,0.400577420051108,0.023233236409992374,0.02405787138971853,1.4533026734918038,0.05799936603273374,1388.7057108942631,240.81187319417427,1147.8938377000886
P1,P5,R_C_log,S02,"{""lambda"":0.1}",3687,494,ok,494,2.308566292520904,1.5193966870178781,1.2301366325298333,-0.17738716692517698,1.7801483863340175,1.2595109575140098,0.5206374288200077,0.27633664739829317,0.06734400067022665,0.07507654152046186,1.473202103365162,0.24370274918028348,1140.4317485053266,133.90528615042447,1006.526462354902
P1,P2,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",1579,2603,ok,2603,3.8320780307664295,1.9575694191436557,1.4412975938353783,-0.2479438389180022,2.9275269962016206,3.836767379017035,-0.909240382815415,0.21592944736149708,0.15724670550343983,0.1328114972675296,0.13347070834638597,0.7282318712194277,9974.899114085016,2151.947145951265,7822.951968133749
P1,P3,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",3673,509,ok,509,1.611860984542709,1.269590872896741,1.0065698027082415,-0.16543781435998106,1.780364889623482,1.5346907761100566,0.2456741135134252,0.40347242424572954,0.05079868623390737,0.01760770265955943,1.5871415848401893,0.12590373760703194,820.4372411322389,30.72108695575913,789.7161541764797
P1,P4,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",3604,576,ok,576,2.1996704697269944,1.483128608626708,1.1651865142744064,-0.260337917217373,1.582593810997146,1.9464449870572125,-0.36385117606006667,0.5140118795701702,0.07755076164721081,0.07621630539464655,1.2889268798419575,0.1508734811967006,1267.010190562749,76.25530271248914,1190.7548878502594
P1,P5,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",3687,494,ok,494,3.886730438090348,1.9714792512452035,1.6628971064841753,-0.9822634307407958,1.7801483863340175,0.4605106240693347,1.319637762264683,0.3529378414516132,0.043140581175062885,0.04817930006679991,1.723858882556436,0.1222328016673648,1920.0448364166318,860.2732488559005,1059.7715875607314
P1,P2,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",1579,2603,ok,2603,5.241812161400844,2.2895004174275324,2.0069757140036493,-0.7070339223435174,2.9275269962016206,1.4258518869431898,1.5016751092584308,0.14117131814690898,0.16739090213344449,0.13253924229633204,1.2368533041438652,1.1857288316827237,13644.437056126397,5869.8382321937315,7774.598823932667
P1,P3,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",3673,509,ok,509,1.8818093684143942,1.3717905701725734,1.1029229624385166,-0.3606209334418551,1.780364889623482,1.2583347265362403,0.5220301630872415,0.37851426538252675,-0.02682679265141786,-0.07115250475336901,1.8695480139655762,-0.07087392762940306,957.8409685229267,138.71038500700197,819.1305835159247
P1,P4,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",3604,576,ok,576,2.2588184222896075,1.5029365995575488,1.1752413981662795,-0.294227724061799,1.582593810997146,2.168076280665536,-0.5854824696683899,0.3851347829820181,0.06557207138211729,0.07448710628441994,1.2134626420673496,0.17025746382709564,1301.079411238814,197.44688003846235,1103.6325312003517
P1,P5,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",3687,494,ok,494,2.260335926095587,1.5034413610432522,1.2046980310547344,-0.1527892965199662,1.7801483863340175,1.329179688772825,0.4509686975611923,0.31612993258908995,0.080458318698325,0.07789926391136205,1.441858487206904,0.2545102832856573,1116.60594749122,100.46614649293883,1016.1398009982811
P1,P2,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",1579,2603,ok,2603,3.2983475140688423,1.8161353237214573,1.4117654772559713,-0.07413064810934333,2.9275269962016206,3.38853013374915,-0.46100313754752936,0.19774414601927393,0.08642995962327761,0.06419088176336558,1.4464691315928102,0.43707973845583986,8585.598579121197,553.1996930330183,8032.398886088177
P1,P3,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",3673,509,ok,509,1.777565750595807,1.3332538207692513,1.0656446791114098,-0.28524876718401937,1.780364889623482,1.3957103261151362,0.38465456350834565,0.42196012965381263,-0.0002586050126591967,-0.0508758513344589,1.781220273014443,-0.0006128659901384193,904.7809670532657,75.31119881294812,829.4697682403175
P1,P4,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",3604,576,ok,576,2.446186805599193,1.5640290296536037,1.24076163302055,-0.40158356723138877,1.582593810997146,2.0723396985557816,-0.4897458875586356,0.5604307997113028,0.04454231308518826,0.04262033813264799,1.4178869395698679,0.07947870300514089,1409.0036000251353,138.15419580322313,1270.849404221912
P1,P5,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",3687,494,ok,494,5.513257488285917,2.3480326846715567,2.0324232131450746,-1.8118051604979826,1.7801483863340175,-0.05274380898409713,1.8328921953181145,0.33510190525951106,0.02067532106355935,0.025474780894881862,1.783402605924374,0.06169860791315963,2723.549199213243,1659.5899370310804,1063.959262182162
P1,P2,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",1579,2603,ok,2603,6.043724394706018,2.458398746075587,2.1653077696763425,-0.968182422679774,2.9275269962016206,1.202652349314042,1.7248746468875782,0.09538447499072555,0.051416536982305146,0.03208891139381729,2.279243100930676,0.5390451327357461,15731.814599419766,7744.42620107885,7987.388398340912
P1,P3,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",3673,509,ok,509,2.1318059784918195,1.460070538875372,1.178999350723278,-0.5413781486360036,1.780364889623482,1.128202847703279,0.6521620419202028,0.3997741271701835,-0.09260150074775642,-0.1445180121411399,2.041695650532734,-0.23163455174860786,1085.089243052336,216.48550242105793,868.603740631278
P1,P4,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",3604,576,ok,576,2.5383952322638277,1.5932342050884507,1.2546071806233812,-0.45441592462845826,1.582593810997146,2.2979388537343053,-0.7153450427371592,0.41880291302826606,0.016926374492423964,0.01995596467830258,1.4897201169777992,0.04041608586252019,1462.1156537839647,294.74987337712975,1167.365780406835
P1,P5,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",3687,494,ok,494,2.367267170530371,1.5385925940710787,1.2493921098989687,-0.20732508149990503,1.7801483863340175,1.2159579391337858,0.5641904472002316,0.2840990199676902,0.06287991036479167,0.06653525791398654,1.5110192417534247,0.2213309654216434,1169.4299822420035,157.24556519172668,1012.1844170502768
P1,P2,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",1579,2603,ok,2603,4.107645296173009,2.02673266519613,1.4750373154741339,-0.33768430565970986,2.9275269962016206,3.9663809791194726,-1.0388539829178522,0.20688284617876623,0.13672278541546423,0.10892126795860999,0.3062625197087878,0.6608705745343574,10692.200705938343,2809.2034071366147,7882.997298801729
P1,P3,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",3673,509,ok,509,1.6247121412069039,1.2746419658895998,1.0098231572899872,-0.17472969751761336,1.780364889623482,1.5117514985683955,0.26861339105508625,0.42693867472799585,0.06993563482394961,0.03473763594195797,1.5327290884963158,0.1638072139248238,826.9784798743141,36.72595531174336,790.2525245625707
P1,P4,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",3604,576,ok,576,2.2185114268832127,1.4894668263788935,1.169941667134822,-0.27113315815343775,1.582593810997146,1.9648608270065517,-0.38226701600940577,0.5169514452084446,0.07721436641022499,0.07498875547798088,1.289112701218244,0.14936483324674854,1277.8625818847306,84.16976920055151,1193.692812684179
P1,P5,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",3687,494,ok,494,4.055632083402189,2.0138599959784167,1.704958223698299,-1.0684046129572078,1.7801483863340175,0.39746839229331965,1.382679994040698,0.34578802575774487,0.0378844395265127,0.04290705271212199,1.7366018602837319,0.10955972070893542,2003.4822492006815,944.4311591646699,1059.0510900360116
P1,P2,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",1579,2603,ok,2603,5.097233530702013,2.257705368444256,1.9786972196897925,-0.6599508488854018,2.9275269962016206,1.4798015771759554,1.447725419025665,0.12299576393371638,0.1533587354234569,0.12769924531910568,1.0824187477936345,1.2468619285628684,13268.098880417341,5455.650837788576,7812.448042628765
P1,P3,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",3673,509,ok,509,1.8975272629658353,1.3775076271897138,1.1100523479693927,-0.3719855789342632,1.780364889623482,1.2396741573607564,0.5406907322627255,0.39474292335336797,-0.006061924379948417,-0.04690119784759366,1.7994021175333794,-0.015356638514129536,965.8413768496101,148.80435218899436,817.0370246606159
P1,P4,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",3604,576,ok,576,2.292356304091016,1.5140529396593159,1.1834364654298004,-0.3134438133257129,1.582593810997146,2.190535121887131,-0.6079413108899852,0.39150383572284425,0.06589426083227298,0.07267340796512248,1.2139034444841847,0.16831063918086694,1320.3972311564253,212.88535919230094,1107.5118719641246
P1,P5,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",3687,494,ok,494,2.277432339607222,1.5091164102239503,1.2124587882686642,-0.16150860336173123,1.7801483863340175,1.3064797306306286,0.473668655703389,0.30869870033204094,0.07809019920322643,0.07620832816961337,1.4496537573958792,0.25296575307648356,1125.0515757659678,110.83482572555269,1014.216750040415
P1,P2,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":5}",1579,2603,ok,2603,3.3869629018739804,1.840370316505344,1.3998968909196035,-0.10298888803997275,2.9275269962016206,3.532777150737353,-0.6052501545357329,0.19982705545355217,0.14071977563075833,0.11549130595688112,0.43971769091571344,0.7042078226662719,8816.264433577971,953.551132119071,7862.7133014589
P1,P3,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":5}",3673,509,ok,509,1.5560192156927155,1.2474049926518314,0.9853640375568781,-0.1250620563618463,1.780364889623482,1.5641531352127975,0.2162117544106845,0.3744975998824611,0.06540317268667813,0.027497394517167217,1.5071973776211638,0.17464243484392264,792.0137807875922,23.794489077381186,768.2192917102109
P1,P4,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":5}",3604,576,ok,576,2.210585130878253,1.486803662518442,1.1675861217997592,-0.2665916545347713,1.582593810997146,1.9350865089691938,-0.3524926979720475,0.5161720460627597,0.06880813322766156,0.06275269137205158,1.3246377838704588,0.1333046486196105,1273.2970353858739,71.56863482320115,1201.7284005626727
P1,P5,R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":5}",3687,494,ok,494,3.875163656587116,1.9685435368787545,1.6651670442353534,-0.976364280194999,1.7801483863340175,0.46502154244063215,1.3151268438933854,0.3370953108889913,0.02871237775814401,0.03273665134262376,1.740539783778798,0.0851758444293496,1914.3308463540352,854.4019560713145,1059.9288902827207
P1,P2,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":5}",1579,2603,ok,2603,5.275735127003909,2.296896847271098,2.01514598856242,-0.7180811806671443,2.9275269962016206,1.4202156772154138,1.5073113189862068,0.10846432783315041,0.15476245339085054,0.12705521990231813,0.9010905913394076,1.4268511729397348,13732.738535591176,5913.983234331273,7818.755301259904
P1,P3,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":5}",3673,509,ok,509,1.839344067215728,1.3562241950414127,1.0874445121859244,-0.3299168787561759,1.780364889623482,1.2774742686001566,0.5028906210233252,0.3437175488832367,-0.04206853410325324,-0.0945238167602388,1.936718471246661,-0.12239274439125065,936.2261302128055,128.72557914703185,807.5005510657736
P1,P4,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":5}",3604,576,ok,576,2.280447723496256,1.5101151358410576,1.1825152340841951,-0.3066205932705388,1.582593810997146,2.1713454288053233,-0.5887516178081776,0.37888296185913223,0.04689874736153178,0.04431406455666994,1.3138211530753598,0.123781621457469,1313.5378887338434,199.65799726372597,1113.8798914701174
P1,P5,R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":5}",3687,494,ok,494,2.23172978863586,1.4938975161087389,1.2000848616678705,-0.13819993893924787,1.7801483863340175,1.3460545959807582,0.4340937903532592,0.28353706571234893,0.0675359862619392,0.0732554495674668,1.4595302531330385,0.2381910318930051,1102.4745155861146,93.08808489869011,1009.3864306874244
P1,P2,R_C_log,S04,"{""control_lambda"":0.001}",1579,2603,ok,2603,3.0271291133725624,1.7398646824890038,1.4449295597087544,0.014193579485370478,2.9275269962016206,2.7583955961495703,0.1691314000520504,0.21835623150581437,0.1630102047143398,0.15027596344396993,0.8682927453142035,0.7465333303757776,7879.61708210878,74.45993554872416,7805.1571465600555
P1,P3,R_C_log,S04,"{""control_lambda"":0.001}",3673,509,ok,509,1.7126049616304209,1.3086653359932863,1.0398598219337878,-0.23827960505593548,1.780364889623482,1.5010099391976763,0.27935495042580566,0.4185966501344174,-0.007920630764100534,-0.056497451886090774,1.808766802294814,-0.01892186848976721,871.7159254698843,39.721946858648806,831.9939786112354
P1,P4,R_C_log,S04,"{""control_lambda"":0.001}",3604,576,ok,576,2.2782187334698936,1.5093769355167361,1.188823455859786,-0.30534345622388304,1.582593810997146,1.9879660672298713,-0.4053722562327253,0.5275227607434372,0.06359016000575221,0.06110978397365616,1.3429547096946792,0.12054486505214428,1312.2539904786588,94.65215968696914,1217.6018307916897
P1,P5,R_C_log,S04,"{""control_lambda"":0.001}",3687,494,ok,494,4.139481106605918,2.03457147984678,1.724783549322086,-1.1111682815592814,1.7801483863340175,0.365142139914796,1.4150062464192215,0.3474298703211831,0.04418002478013986,0.05005792952656394,1.7337160264025133,0.12716242486375,2044.9036666633233,989.1078826382746,1055.7957840250488
P1,P2,R_C_log,S04,"{""control_lambda"":0.1}",1579,2603,ok,2603,3.8137689923416875,1.9528873475809319,1.6966439338969297,-0.2419813685519956,2.9275269962016206,2.014296643879181,0.9132303523224398,0.12259587237118669,0.1820743613032729,0.16353983478147033,-0.06402376171626534,1.485158984406927,9927.240687065412,2170.8751276769244,7756.36555938849
P1,P3,R_C_log,S04,"{""control_lambda"":0.1}",3673,509,ok,509,1.9752625747885746,1.4054403490680687,1.130492295532323,-0.4281912150145901,1.780364889623482,1.2280156199813417,0.5523492696421399,0.38928886800227885,-0.07199503525308677,-0.1209569758371435,2.0074739469813214,-0.18493987671043624,1005.4086505673845,155.29066527817054,850.1179852892137
P1,P4,R_C_log,S04,"{""control_lambda"":0.1}",3604,576,ok,576,2.306778325139429,1.518808192346693,1.1890129659999784,-0.3217071510485119,1.582593810997146,2.183049582934411,-0.6004557719372652,0.39131057284124626,0.04855262735377902,0.05338221023157193,1.311727649305067,0.12407696270828003,1328.7043152803112,207.67514921439954,1121.0291660659118
P1,P5,R_C_log,S04,"{""control_lambda"":0.1}",3687,494,ok,494,2.2569957881610225,1.5023301195679406,1.2045456687125782,-0.1510857996125321,1.7801483863340175,1.322682848469482,0.45746553786453553,0.30431307311987726,0.07928088147680508,0.08098558373811725,1.4355576624921822,0.2605240736587552,1114.9559193515452,103.38171085684226,1011.5742084947028
P1,P2,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",56997,2603,ok,2603,4.53264294250089,2.129000456200254,1.8449280326762254,-0.47608785329922765,2.9275269962016206,1.6117239467940632,1.3158030494075572,0.244804084826401,0.30159582459600937,0.2648777670963217,0.941901580272827,1.2319885299703284,11798.469579329816,4506.67194155308,7291.797637776735
P1,P3,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",59235,509,ok,509,1.1743833078013284,1.083689673200464,0.7698427558735763,0.15087546097958182,1.780364889623482,1.6507840667625104,0.12958082286097153,0.4771669790439118,0.4094001506582668,0.4335400366284834,0.3640237023288686,0.8579808927234909,597.7611036708762,8.546715533543178,589.2143881373331
P1,P4,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",59129,576,ok,576,1.353422017457666,1.1633666736922053,0.8706389390336295,0.22453426089298,1.582593810997146,1.7832631421455476,-0.20066933114840144,0.457716270253546,0.4993385650606884,0.4737322298850168,-0.3628298420255389,1.090934706743298,779.5710820556156,23.194471947002953,756.3766101086128
P1,P5,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",59108,494,ok,494,1.8138841840684476,1.346805176730639,0.9805079702807876,0.07490464210206449,1.7801483863340175,1.761588848749009,0.018559537585008418,0.3892545905029926,0.2910684412970768,0.2938762836655664,0.46290529422527116,0.7477585323295987,896.0587869298131,0.170161479072454,895.8886254507406
P1,P2,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",56997,2603,ok,2603,4.5026546333432185,2.1219459543879102,1.8386793718268584,-0.46632194421480344,2.9275269962016206,1.623994581511018,1.3035324146906024,0.2450980760820602,0.30009782084768377,0.263611761129558,0.9391097765710068,1.2243989248908238,11720.410010592397,4423.009156256141,7297.400854336259
P1,P3,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",59235,509,ok,509,1.1688044105406508,1.0811125799567087,0.7676111230542546,0.1549092194068743,1.780364889623482,1.6560748370051566,0.12429005261832525,0.4740341813837284,0.41219299534925125,0.43870926106515146,0.34033698784840083,0.8695427704095944,594.9214449651912,7.8630407445518244,587.0584042206393
P1,P4,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",59129,576,ok,576,1.3443625436605002,1.1594664909606056,0.8660994385598693,0.22972503764510976,1.582593810997146,1.7741062623788706,-0.19151245138172468,0.4562813335834199,0.5029050824456985,0.4717303611904843,-0.3727942149431209,1.1021820211142925,774.3528251484481,21.125962963720777,753.2268621847272
P1,P5,R_C_log,G05,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",59108,494,ok,494,1.8121938017647017,1.3461774778106719,0.9776855055440534,0.0757667505189098,1.7801483863340175,1.7643583534691962,0.01579003286482126,0.3937534025804523,0.2932490854074065,0.2955415579659853,0.46613695152477996,0.7447531462219921,895.2237380717627,0.1231666181088349,895.1005714536541
