target,candidate,bin,lower,upper,n,events,mean_probability,observed_frequency,sparse
any_gt100,A02_daily_mean,11,0.6845705150452487,1.0,0,0,,,True
any_gt100,A03_daily_q90,0,0.0,0.05197419489904908,0,0,,,True
any_gt100,A03_daily_q90,1,0.05197419489904908,0.05233791344478887,14373,819,0.05220961282613175,0.056981840951784594,False
any_gt100,A03_daily_q90,2,0.05233791344478887,0.052686343446223596,2253,108,0.05247771031509937,0.047936085219707054,False
any_gt100,A03_daily_q90,3,0.052686343446223596,0.05287380403663835,26476,1431,0.0527523569768932,0.054048949992445985,False
any_gt100,A03_daily_q90,4,0.05287380403663835,0.05324009177096634,6084,336,0.05302501335463456,0.055226824457593686,False
any_gt100,A03_daily_q90,5,0.05324009177096634,0.0534775508412073,14613,752,0.053377691238410435,0.05146102785191268,False
any_gt100,A03_daily_q90,6,0.0534775508412073,0.053834415771214346,4904,261,0.05362950940949316,0.05322185970636215,False
any_gt100,A03_daily_q90,7,0.053834415771214346,0.054421340548304165,20079,1032,0.05394370500884835,0.05139698192141043,False
any_gt100,A03_daily_q90,8,0.054421340548304165,0.05637061688350702,8511,472,0.05521559390216062,0.05545764305017037,False
any_gt100,A03_daily_q90,9,0.05637061688350702,0.068073111287701,12088,701,0.06040711916072491,0.05799139642620781,False
any_gt100,A03_daily_q90,10,0.068073111287701,0.6845705150452487,12275,1457,0.11872327979932107,0.11869653767820774,False
any_gt100,A03_daily_q90,11,0.6845705150452487,1.0,0,0,,,True
any_gt100,A04_top3_mean,0,0.0,0.05197419489904908,0,0,,,True
any_gt100,A04_top3_mean,1,0.05197419489904908,0.05233791344478887,15499,872,0.05212733598530895,0.056261694302858246,False
any_gt100,A04_top3_mean,2,0.05233791344478887,0.052686343446223596,22005,1190,0.0526443630871014,0.05407861849579641,False
any_gt100,A04_top3_mean,3,0.052686343446223596,0.05287380403663835,8091,425,0.05275488249537187,0.05252749969101471,False
any_gt100,A04_top3_mean,4,0.05287380403663835,0.05324009177096634,10496,574,0.05314271214882837,0.0546875,False
any_gt100,A04_top3_mean,5,0.05324009177096634,0.0534775508412073,10116,521,0.05330093478736344,0.051502570185844206,False
any_gt100,A04_top3_mean,6,0.0534775508412073,0.053834415771214346,16463,819,0.05373414901399115,0.0497479195772338,False
any_gt100,A04_top3_mean,7,0.053834415771214346,0.054421340548304165,7254,390,0.05405847103721276,0.053763440860215055,False
any_gt100,A04_top3_mean,8,0.054421340548304165,0.05637061688350702,8249,450,0.055240297839572294,0.05455206691720209,False
any_gt100,A04_top3_mean,9,0.05637061688350702,0.068073111287701,11208,661,0.06040550840018332,0.058975731620271234,False
any_gt100,A04_top3_mean,10,0.068073111287701,0.6845705150452487,12275,1467,0.1198825491762254,0.1195112016293279,False
any_gt100,A04_top3_mean,11,0.6845705150452487,1.0,0,0,,,True
any_gt100,A05_max_rolling3h_mean,0,0.0,0.05197419489904908,0,0,,,True
any_gt100,A05_max_rolling3h_mean,1,0.05197419489904908,0.05233791344478887,15161,851,0.05216331354613808,0.056130862080337705,False
any_gt100,A05_max_rolling3h_mean,2,0.05233791344478887,0.052686343446223596,9446,534,0.05264123306085783,0.05653186533982638,False
any_gt100,A05_max_rolling3h_mean,3,0.052686343446223596,0.05287380403663835,20113,1062,0.05273545350327331,0.05280167056132849,False
any_gt100,A05_max_rolling3h_mean,4,0.05287380403663835,0.05324009177096634,5515,297,0.053024538317889836,0.05385312783318223,False
any_gt100,A05_max_rolling3h_mean,5,0.05324009177096634,0.0534775508412073,15507,816,0.05331633075294665,0.05262139678854711,False
any_gt100,A05_max_rolling3h_mean,6,0.0534775508412073,0.053834415771214346,15887,785,0.05375405282098692,0.0494114684962548,False
any_gt100,A05_max_rolling3h_mean,7,0.053834415771214346,0.054421340548304165,8263,449,0.05405303334917061,0.05433861793537456,False
any_gt100,A05_max_rolling3h_mean,8,0.054421340548304165,0.05637061688350702,8311,457,0.05524441448206439,0.05498736614125857,False
any_gt100,A05_max_rolling3h_mean,9,0.05637061688350702,0.068073111287701,11346,667,0.06041670218893377,0.05878723779305482,False
