Incident Reference,distinct_cause_code_count
FREP-63021-V,1
FREP-63022-C,1
FREP-63023-V,1
FREP-63025-C,1
FREP-63027-C,1
FREP-63029-C,1
FREP-63029-V,1
FREP-63030-C,1
FREP-63033-C,1
FREP-63033-V,1
FREP-63035-V,1
FREP-63036-C,1
FREP-63041-C,1
FREP-63042-C,1
FREP-63043-C,1
FREP-63044-C,1
FREP-63045-C,1
FREP-63046-C,1
FREP-63047-C,1
FREP-63052-C,1
FREP-63053-C,1
FREP-63054-V,1
FREP-63060-C,1
FREP-63062-C,1
FREP-63062-V,1
FREP-63066-C,1
FREP-63070-C,1
FREP-63071-V,1
FREP-6308-I,1
FREP-63080-C,1
FREP-63081-C,1
FREP-63082-C,1
FREP-63083-C,1
FREP-63084-C,1
FREP-63085-C,1
FREP-63086-C,1
FREP-63087-C,1
FREP-63088-C,1
FREP-63089-C,1
FREP-63090-C,1
FREP-63091-C,1
FREP-63092-C,1
FREP-63093-C,1
FREP-63094-V,1
FREP-63096-V,1
FREP-63105-C,1
FREP-63106-C,1
FREP-63107-C,1
FREP-63110-V,1
FREP-63113-C,1
FREP-63114-V,1
FREP-63115-V,1
FREP-63116-C,1
FREP-63116-V,1
FREP-63121-C,1
FREP-63123-C,1
FREP-63127-C,1
FREP-63136-V,1
FREP-63137-V,1
FREP-63140-V,1
FREP-63144-V,1
FREP-6315-I,1
FREP-63152-V,1
FREP-63155-N,1
FREP-63155-V,1
FREP-63163-V,1
FREP-63166-V,1
FREP-63167-V,1
FREP-63168-C,1
FREP-63170-V,1
FREP-63173-V,1
FREP-63176-V,1
FREP-63179-V,1
FREP-63181-V,1
FREP-63182-V,1
FREP-63183-V,1
FREP-63186-V,1
FREP-63187-V,1
FREP-63188-V,1
FREP-63190-V,1
FREP-63192-C,1
FREP-63193-V,1
FREP-63196-V,1
FREP-63197-V,1
FREP-63199-V,1
FREP-63200-V,1
FREP-63202-C,1
FREP-63204-C,1
FREP-63205-C,1
FREP-63209-V,1
FREP-63214-C,1
FREP-63217-N,1
FREP-63221-C,1
FREP-63222-C,1
FREP-63223-V,1
FREP-63225-V,1
FREP-63227-C,1
FREP-63229-V,1
FREP-63234-V,1
FREP-63249-V,1
FREP-63258-V,1
FREP-63259-C,1
FREP-6326-I,1
FREP-63261-C,1
FREP-63262-V,1
FREP-63263-C,1
FREP-63263-V,1
FREP-63265-C,1
FREP-63267-V,1
FREP-63268-C,1
FREP-63271-N,1
FREP-63272-V,1
FREP-63276-C,1
FREP-63276-V,1
FREP-63279-C,1
FREP-63288-V,1
FREP-63293-V,1
FREP-63297-C,1
FREP-63299-C,1
FREP-63302-V,1
FREP-63303-C,1
FREP-63306-C,1
FREP-6331-I,1
FREP-63310-V,1
FREP-63316-V,1
FREP-63317-V,1
FREP-63318-C,1
FREP-63318-V,1
FREP-63319-C,1
FREP-63319-V,1
FREP-63320-V,1
FREP-63321-C,1
FREP-63321-V,1
FREP-63322-V,1
FREP-63323-C,1
FREP-63323-V,1
FREP-63324-V,1
FREP-63329-V,1
FREP-63330-C,1
FREP-63330-V,1
FREP-63333-V,1
FREP-63335-V,1
FREP-63336-V,1
FREP-63337-V,1
FREP-63338-V,1
FREP-63342-C,1
FREP-63346-C,1
FREP-63350-C,1
FREP-63352-V,1
FREP-63353-V,1
FREP-63356-V,1
FREP-63357-V,1
FREP-63361-V,1
FREP-63364-V,1
FREP-63365-N,1
FREP-63366-V,1
FREP-63368-C,1
FREP-63369-V,1
FREP-63370-C,1
FREP-63373-C,1
FREP-63373-V,1
FREP-63379-V,1
FREP-6338-I,1
FREP-63382-V,1
FREP-63390-V,1
FREP-63391-C,1
FREP-63394-N,1
FREP-63397-V,1
FREP-63398-V,1
FREP-63401-C,1
FREP-63401-V,1
FREP-63406-V,1
FREP-63413-V,1
FREP-63418-V,1
FREP-63421-C,1
FREP-63421-N,1
FREP-63427-V,1
FREP-63429-V,1
FREP-63430-C,1
FREP-63430-V,1
FREP-63431-C,1
FREP-63431-V,1
FREP-63433-V,1
FREP-63435-C,1
FREP-63437-V,1
FREP-63442-V,1
FREP-63444-V,1
FREP-63448-C,1
FREP-63456-V,1
FREP-63460-V,1
FREP-63461-C,1
FREP-63461-V,1
FREP-63462-V,1
FREP-63463-C,1
FREP-63468-C,1
FREP-63470-C,1
FREP-63474-V,1
FREP-63482-V,1
FREP-63484-V,1
FREP-63488-V,1
FREP-63491-C,1
FREP-63491-V,1
FREP-63492-C,1
FREP-63493-V,1
FREP-63494-V,1
FREP-63500-V,1
FREP-63501-V,1
FREP-63503-C,1
FREP-63521-V,1
FREP-63523-C,1
FREP-63531-V,1
FREP-63536-C,1
FREP-63536-V,1
FREP-63540-V,1
FREP-63542-V,1
FREP-63549-C,1
FREP-63551-C,1
FREP-63560-C,1
FREP-63560-V,1
FREP-63563-V,1
FREP-63571-C,1
FREP-63572-C,1
FREP-63573-C,1
FREP-63575-V,1
FREP-63577-C,1
FREP-63578-C,1
FREP-63580-C,1
FREP-63581-C,1
FREP-63582-C,1
FREP-63587-V,1
FREP-63588-N,1
FREP-63589-V,1
FREP-63593-C,1
FREP-63597-V,1
FREP-63598-V,1
FREP-63601-C,1
FREP-63603-V,1
FREP-63605-V,1
FREP-63606-C,1
FREP-63609-C,1
FREP-63610-C,1
FREP-63611-C,1
FREP-63612-C,1
FREP-63614-C,1
FREP-63614-V,1
FREP-63616-V,1
FREP-63621-C,1
FREP-63628-C,1
FREP-63635-V,1
FREP-63641-C,1
FREP-63642-V,1
FREP-63653-V,1
FREP-63654-V,1
FREP-63655-V,1
FREP-63663-C,1
FREP-63666-V,1
FREP-63675-C,1
FREP-63681-C,1
FREP-63686-C,1
FREP-63689-V,1
FREP-6369-I,1
FREP-63694-V,1
FREP-63705-C,1
FREP-63706-C,1
FREP-63710-V,1
FREP-63715-V,1
FREP-63716-V,1
FREP-63719-C,1
FREP-63719-V,1
FREP-63722-V,1
FREP-63735-C,1
FREP-63735-V,1
FREP-63739-V,1
FREP-63740-V,1
FREP-63744-V,1
FREP-63748-C,1
FREP-63748-V,1
FREP-63752-C,1
FREP-63756-C,1
FREP-63757-C,1
FREP-63763-V,1
FREP-63764-V,1
FREP-63765-V,1
FREP-63770-N,1
FREP-63776-V,1
FREP-63780-V,1
FREP-63781-V,1
FREP-63787-V,1
FREP-63796-V,1
FREP-63799-C,1
FREP-63801-C,1
FREP-63801-V,1
FREP-63806-C,1
FREP-63810-V,1
FREP-63815-V,1
FREP-63818-C,1
FREP-63819-V,1
FREP-63820-C,1
FREP-63823-V,1
FREP-63826-V,1
FREP-63832-V,1
FREP-63834-C,1
FREP-63836-V,1
FREP-63838-V,1
FREP-63842-V,1
FREP-63843-C,1
FREP-63844-V,1
FREP-63847-C,1
FREP-63850-V,1
FREP-63853-V,1
FREP-63855-V,1
FREP-63856-C,1
FREP-63857-V,1
FREP-6386-I,1
FREP-63860-V,1
FREP-63869-V,1
FREP-63873-C,1
FREP-63873-V,1
FREP-63874-C,1
FREP-63876-V,1
FREP-6388-I,1
FREP-63880-V,1
FREP-63881-V,1
FREP-63884-C,1
FREP-63884-V,1
FREP-63885-V,1
FREP-63889-V,1
FREP-63890-V,1
FREP-63893-V,1
FREP-63897-C,1
FREP-63899-V,1
FREP-63901-V,1
FREP-63903-C,1
FREP-63904-C,1
FREP-63905-V,1
FREP-63907-V,1
FREP-63909-C,1
FREP-63912-C,1
FREP-63912-V,1
FREP-63913-V,1
FREP-63914-C,1
FREP-63914-V,1
FREP-63915-C,1
FREP-63915-V,1
FREP-63917-C,1
FREP-63918-V,1
FREP-63919-N,1
FREP-63919-V,1
FREP-63926-V,1
FREP-63929-V,1
FREP-63931-C,1
FREP-63933-C,1
FREP-63935-C,1
FREP-63935-V,1
FREP-63937-C,1
FREP-63942-V,1
FREP-63943-V,1
FREP-63946-C,1
FREP-63948-C,1
FREP-6395-I,1
FREP-63950-C,1
FREP-63952-C,1
FREP-63958-C,1
FREP-63959-C,1
FREP-63962-C,1
FREP-63966-C,1
FREP-63966-V,1
FREP-63969-C,1
FREP-6397-I,1
FREP-63971-C,1
FREP-63971-N,1
FREP-63973-V,1
FREP-6398-I,1
FREP-64004-C,1
FREP-64005-C,1
FREP-64011-C,1
FREP-64015-V,1
FREP-64027-C,1
FREP-64030-V,1
FREP-64032-V,1
FREP-64033-C,1
FREP-64035-V,1
FREP-64040-V,1
FREP-64041-C,1
FREP-64042-V,1
FREP-64046-C,1
FREP-6405-I,1
FREP-64053-V,1
FREP-64058-V,1
FREP-64062-V,1
FREP-64063-V,1
FREP-64064-C,1
FREP-6407-I,1
FREP-64076-V,1
FREP-6408-I,1
FREP-64080-C,1
FREP-64081-V,1
FREP-64084-C,1
FREP-64084-V,1
FREP-64088-V,1
FREP-64090-C,1
FREP-64093-C,1
FREP-64094-C,1
FREP-64096-V,1
FREP-64098-V,1
FREP-64101-C,1
FREP-64102-C,1
FREP-64103-C,1
FREP-64108-C,1
FREP-64109-V,1
FREP-64111-V,1
FREP-64113-C,1
FREP-64115-C,1
FREP-64116-C,1
FREP-64117-C,1
FREP-6412-I,1
FREP-64123-C,1
FREP-64124-C,1
FREP-64125-C,1
FREP-64126-C,1
FREP-64128-V,1
FREP-6413-I,1
FREP-64136-N,1
FREP-64146-C,1
FREP-64148-V,1
FREP-6415-I,1
FREP-64152-V,1
FREP-64155-V,1
FREP-64158-V,1
FREP-64160-V,1
FREP-64163-C,1
FREP-64168-C,1
FREP-6417-I,1
FREP-64170-V,1
FREP-64175-C,1
FREP-64177-C,1
FREP-64177-V,1
FREP-6418-I,1
FREP-64180-V,1
FREP-64182-C,1
FREP-64182-V,1
FREP-64185-C,1
FREP-64186-C,1
FREP-64186-V,1
FREP-64192-V,1
FREP-64194-V,1
FREP-64198-V,1
FREP-6420-I,1
FREP-64201-V,1
FREP-64203-V,1
FREP-64206-V,1
FREP-64216-N,1
FREP-64218-V,1
FREP-6422-I,1
FREP-64220-V,1
FREP-64224-V,1
FREP-64227-V,1
FREP-64228-V,1
FREP-64230-V,1
FREP-64231-C,1
FREP-64234-V,1
FREP-64236-C,1
FREP-64237-V,1
FREP-6424-I,1
FREP-64240-C,1
FREP-64242-C,1
FREP-64242-N,1
FREP-64246-V,1
FREP-64251-V,1
FREP-64253-C,1
FREP-64255-V,1
FREP-64257-V,1
FREP-64259-V,1
FREP-64265-C,1
FREP-64267-V,1
FREP-64268-C,1
FREP-64269-C,1
FREP-64270-C,1
FREP-64272-C,1
FREP-64274-C,1
FREP-64275-C,1
FREP-64275-V,1
FREP-64277-V,1
FREP-6428-I,1
FREP-64280-C,1
FREP-64284-C,1
FREP-64286-C,1
FREP-64291-C,1
FREP-64294-C,1
FREP-64297-C,1
FREP-64298-V,1
FREP-64305-C,1
FREP-64305-V,1
FREP-64306-C,1
FREP-64306-V,1
FREP-64310-C,1
FREP-64311-C,1
FREP-64312-C,1
FREP-64313-V,1
FREP-64314-C,1
FREP-64315-C,1
FREP-64316-C,1
FREP-64316-V,1
FREP-64319-V,1
FREP-64323-V,1
FREP-64324-C,1
FREP-64328-V,1
FREP-6433-O,1
FREP-64330-C,1
FREP-64332-C,1
FREP-64336-C,1
FREP-64339-C,1
FREP-64339-V,1
FREP-64349-C,1
FREP-64349-V,1
FREP-64358-V,1
FREP-64360-C,1
FREP-64363-V,1
FREP-64368-C,1
FREP-64369-V,1
FREP-64374-V,1
FREP-64376-C,1
FREP-64377-C,1
FREP-6438-I,1
FREP-64380-V,1
FREP-64382-C,1
FREP-64387-V,1
FREP-64388-V,1
FREP-64391-N,1
FREP-64394-C,1
FREP-64397-C,1
FREP-64399-V,1
FREP-64401-C,1
FREP-64405-C,1
FREP-64405-V,1
FREP-64406-V,1
FREP-64407-V,1
FREP-64409-V,1
FREP-64412-C,1
FREP-64413-V,1
FREP-64414-V,1
FREP-64415-C,1
FREP-64417-V,1
FREP-64418-V,1
FREP-64419-C,1
FREP-64422-C,1
FREP-64427-C,1
FREP-64432-V,1
FREP-64435-V,1
FREP-64438-C,1
FREP-64440-C,1
FREP-64441-C,1
FREP-64444-V,1
FREP-64447-C,1
FREP-64448-C,1
FREP-64449-V,1
FREP-6445-I,1
FREP-64455-V,1
FREP-64457-C,1
FREP-64458-V,1
FREP-64461-C,1
FREP-64461-V,1
FREP-64462-V,1
FREP-64464-V,1
FREP-64465-V,1
FREP-64466-C,1
FREP-64466-V,1
FREP-64467-C,1
FREP-64467-V,1
FREP-64469-C,1
FREP-64470-C,1
FREP-64470-V,1
FREP-64471-C,1
FREP-64472-V,1
FREP-64473-C,1
FREP-64474-C,1
FREP-64475-C,1
FREP-64476-V,1
FREP-64479-V,1
FREP-64482-V,1
FREP-64484-V,1
FREP-64488-C,1
FREP-64489-V,1
FREP-6449-I,1
FREP-64490-C,1
FREP-64492-V,1
FREP-64493-V,1
FREP-64494-C,1
FREP-64495-V,1
FREP-64499-V,1
FREP-64502-C,1
FREP-64502-V,1
FREP-64503-C,1
FREP-64504-C,1
FREP-64507-V,1
FREP-64508-V,1
FREP-64510-C,1
FREP-64511-V,1
FREP-64514-N,1
FREP-64515-V,1
FREP-64516-V,1
FREP-64517-V,1
FREP-64518-C,1
FREP-6452-I,1
FREP-64523-V,1
FREP-64524-V,1
FREP-64527-V,1
FREP-64530-V,1
FREP-64534-V,1
FREP-64535-C,1
FREP-64536-C,1
FREP-64537-C,1
FREP-64537-V,1
FREP-64538-V,1
FREP-64541-V,1
FREP-64545-C,1
FREP-64549-V,1
FREP-64550-C,1
FREP-64550-V,1
FREP-64552-C,1
FREP-64554-V,1
FREP-64555-V,1
FREP-64556-C,1
FREP-64557-C,1
FREP-64558-C,1
FREP-64562-C,1
FREP-64562-V,1
FREP-64564-C,1
FREP-64566-C,1
FREP-64567-C,1
FREP-64568-C,1
FREP-64570-V,1
FREP-64572-C,1
FREP-64576-V,1
FREP-64578-C,1
FREP-64582-C,1
FREP-64586-C,1
FREP-64591-V,1
FREP-64593-N,1
FREP-64593-V,1
FREP-64597-C,1
FREP-64598-C,1
FREP-64598-V,1
FREP-64601-C,1
FREP-64603-C,1
FREP-64605-V,1
FREP-6461-I,1
FREP-64612-V,1
FREP-64614-V,1
FREP-64615-V,1
FREP-64623-V,1
FREP-64629-C,1
FREP-6463-I,1
FREP-64631-C,1
FREP-64632-V,1
FREP-64633-C,1
FREP-64636-C,1
FREP-64639-V,1
FREP-64641-V,1
FREP-64644-V,1
FREP-64645-C,1
FREP-64650-C,1
FREP-64650-V,1
FREP-64651-C,1
FREP-64652-V,1
FREP-64654-C,1
FREP-64656-C,1
FREP-64657-C,1
FREP-64658-V,1
FREP-64659-V,1
FREP-64661-V,1
FREP-64662-V,1
FREP-64663-V,1
FREP-64670-V,1
FREP-64671-V,1
FREP-64679-C,1
FREP-64679-V,1
FREP-64681-C,1
FREP-64683-V,1
FREP-64684-V,1
FREP-64687-N,1
FREP-64688-N,1
FREP-64688-V,1
FREP-64689-V,1
FREP-64691-N,1
FREP-64691-V,1
FREP-64692-N,1
FREP-64693-C,1
FREP-64695-N,1
FREP-64697-V,1
FREP-64698-V,1
FREP-64699-N,1
FREP-64704-C,1
FREP-64704-N,1
FREP-64704-V,1
FREP-64705-N,1
FREP-64706-N,1
FREP-64710-N,1
FREP-64710-V,1
FREP-64713-N,1
FREP-64715-C,1
FREP-64715-N,1
FREP-64717-V,1
FREP-64718-V,1
FREP-6472-I,1
FREP-64721-N,1
FREP-64722-N,1
FREP-64723-V,1
FREP-64724-N,1
FREP-64726-V,1
FREP-64729-N,1
FREP-64731-V,1
FREP-64735-V,1
FREP-64737-V,1
FREP-64738-V,1
FREP-64739-V,1
FREP-6474-I,1
FREP-64743-V,1
FREP-64744-V,1
FREP-64748-V,1
FREP-6475-I,1
FREP-64750-N,1
FREP-64755-N,1
FREP-64755-V,1
FREP-64761-V,1
FREP-64762-V,1
FREP-64765-V,1
FREP-6477-I,1
FREP-64771-N,1
FREP-64771-V,1
FREP-64772-N,1
FREP-64773-V,1
FREP-64776-N,1
FREP-64784-N,1
FREP-64789-V,1
FREP-6479-I,1
FREP-64794-C,1
FREP-64795-N,1
FREP-6480-I,1
FREP-64805-N,1
FREP-64806-C,1
FREP-64807-C,1
FREP-6481-I,1
FREP-64810-C,1
FREP-64812-C,1
FREP-64812-V,1
FREP-64817-N,1
FREP-6482-I,1
FREP-64827-N,1
FREP-64829-C,1
FREP-64831-C,1
FREP-64831-V,1
FREP-64832-V,1
FREP-64833-V,1
FREP-64835-C,1
FREP-64838-N,1
FREP-64839-C,1
FREP-64840-V,1
FREP-64841-N,1
FREP-64843-V,1
FREP-64844-V,1
FREP-64848-V,1
FREP-6485-I,1
FREP-64853-V,1
FREP-64855-C,1
FREP-64858-N,1
FREP-64859-N,1
FREP-6486-I,1
FREP-64861-N,1
FREP-64862-N,1
FREP-64863-N,1
FREP-64864-V,1
FREP-64865-N,1
FREP-64869-C,1
FREP-64873-C,1
FREP-64874-V,1
FREP-64879-V,1
FREP-64882-V,1
FREP-64883-V,1
FREP-64885-V,1
FREP-64887-N,1
FREP-64889-V,1
FREP-64892-N,1
FREP-64897-N,1
FREP-64897-V,1
FREP-64901-V,1
FREP-64909-V,1
FREP-64916-N,1
FREP-64916-V,1
FREP-64917-C,1
FREP-64917-N,1
FREP-64917-V,1
FREP-64918-N,1
FREP-64920-C,1
FREP-64922-N,1
FREP-64922-V,1
FREP-64923-N,1
FREP-64924-V,1
FREP-64930-N,1
FREP-64931-V,1
FREP-64933-V,1
FREP-64935-V,1
FREP-64936-N,1
FREP-64936-V,1
FREP-64938-N,1
FREP-64939-C,1
FREP-6494-I,1
FREP-64943-C,1
FREP-64943-N,1
FREP-64945-C,1
FREP-64948-V,1
FREP-64950-N,1
FREP-64951-V,1
FREP-64956-V,1
FREP-64958-C,1
FREP-64958-N,1
FREP-64961-N,1
FREP-64963-C,1
FREP-64963-N,1
FREP-64964-N,1
FREP-64964-V,1
FREP-64970-N,1
FREP-64971-C,1
FREP-64972-C,1
FREP-64975-C,1
FREP-64975-N,1
FREP-64979-C,1
FREP-64985-C,1
FREP-64985-V,1
FREP-64987-N,1
FREP-64988-V,1
FREP-64989-C,1
FREP-64989-N,1
FREP-6499-I,1
FREP-64990-C,1
FREP-64990-V,1
FREP-64991-N,1
FREP-64992-V,1
FREP-64994-N,1
FREP-64995-C,1
FREP-64995-V,1
FREP-64996-V,1
FREP-64999-V,1
FREP-6500-I,1
FREP-65000-V,1
FREP-65001-V,1
FREP-65003-V,1
FREP-65004-V,1
FREP-6501-I,1
FREP-65012-C,1
FREP-65012-N,1
FREP-65013-N,1
FREP-65014-N,1
FREP-65015-N,1
FREP-65016-V,1
FREP-65017-C,1
FREP-65021-V,1
FREP-65022-C,1
FREP-65022-N,1
FREP-65027-V,1
FREP-65028-C,1
FREP-65029-V,1
FREP-65031-V,1
FREP-65033-C,1
FREP-65034-C,1
FREP-65035-C,1
FREP-65036-V,1
FREP-65037-N,1
FREP-65040-N,1
FREP-65042-V,1
FREP-65043-V,1
FREP-65050-C,1
FREP-65051-V,1
FREP-65052-V,1
FREP-65053-C,1
FREP-65055-C,1
FREP-65057-V,1
FREP-65059-V,1
FREP-65060-N,1
FREP-65061-V,1
FREP-65066-N,1
FREP-65066-V,1
FREP-65067-V,1
FREP-65068-V,1
FREP-65070-V,1
FREP-65073-C,1
FREP-65075-V,1
FREP-65077-V,1
FREP-65079-V,1
FREP-65084-V,1
FREP-65088-V,1
FREP-65089-V,1
FREP-65092-V,1
FREP-65093-C,1
FREP-65093-V,1
FREP-65095-N,1
FREP-65096-V,1
FREP-65097-N,1
FREP-65098-C,1
FREP-65098-N,1
FREP-65100-N,1
FREP-65102-N,1
FREP-65103-N,1
FREP-65103-V,1
FREP-65105-V,1
FREP-65108-N,1
FREP-65109-N,1
FREP-65110-V,1
FREP-65111-V,1
FREP-65112-C,1
FREP-65113-V,1
FREP-65114-C,1
FREP-65115-C,1
FREP-65117-C,1
FREP-65118-C,1
FREP-65119-N,1
FREP-65120-C,1
FREP-65121-C,1
FREP-65121-V,1
FREP-65122-N,1
FREP-65123-C,1
FREP-65123-V,1
FREP-6513-I,1
FREP-65138-N,1
FREP-65140-N,1
FREP-65141-N,1
FREP-65147-C,1
FREP-65149-N,1
FREP-6515-I,1
FREP-65150-C,1
FREP-65150-N,1
FREP-65155-V,1
FREP-65156-N,1
FREP-6516-I,1
FREP-65163-C,1
FREP-65164-N,1
FREP-65165-N,1
FREP-65167-N,1
FREP-65174-V,1
FREP-65175-C,1
FREP-65178-V,1
FREP-6518-I,1
FREP-65180-C,1
FREP-65183-V,1
FREP-65185-V,1
FREP-65186-V,1
FREP-65189-C,1
FREP-65191-C,1
FREP-65192-V,1
FREP-65196-V,1
FREP-65202-N,1
FREP-65203-C,1
FREP-65203-V,1
FREP-65205-N,1
FREP-65206-N,1
FREP-65212-C,1
FREP-65213-N,1
FREP-65214-N,1
FREP-65215-N,1
FREP-65215-V,1
FREP-65216-V,1
FREP-65217-V,1
FREP-65218-C,1
FREP-6522-I,1
FREP-65220-C,1
FREP-65222-C,1
FREP-65222-N,1
FREP-65226-C,1
FREP-65227-N,1
FREP-65227-V,1
FREP-65228-C,1
FREP-65228-V,1
FREP-65229-C,1
FREP-65233-V,1
FREP-65234-V,1
FREP-65235-N,1
FREP-65235-V,1
FREP-6524-I,1
FREP-65240-C,1
FREP-65241-N,1
FREP-65244-V,1
FREP-65246-V,1
FREP-65247-N,1
FREP-65248-N,1
FREP-65249-N,1
FREP-6525-I,1
FREP-65252-N,1
FREP-65252-V,1
FREP-6526-I,1
FREP-65260-C,1
FREP-65262-N,1
FREP-65263-N,1
FREP-65264-V,1
FREP-65267-C,1
FREP-65267-V,1
FREP-65269-N,1
FREP-65270-N,1
FREP-65271-V,1
FREP-65274-C,1
FREP-65274-V,1
FREP-65276-C,1
FREP-65278-C,1
FREP-65278-N,1
FREP-65280-V,1
FREP-65288-C,1
FREP-65292-V,1
FREP-65301-C,1
FREP-65303-N,1
FREP-65305-N,1
FREP-65307-V,1
FREP-65309-N,1
FREP-65310-N,1
FREP-65312-N,1
FREP-65313-C,1
FREP-65315-N,1
FREP-65315-V,1
FREP-65318-V,1
FREP-65323-V,1
FREP-65328-N,1
FREP-65331-N,1
FREP-65332-N,1
FREP-65333-C,1
FREP-65335-C,1
FREP-65336-C,1
FREP-65339-C,1
FREP-65339-V,1
FREP-65343-V,1
FREP-65344-N,1
FREP-65344-V,1
FREP-65345-N,1
FREP-65347-V,1
FREP-65348-N,1
FREP-65351-N,1
FREP-65352-V,1
FREP-65358-N,1
FREP-65359-N,1
FREP-65360-N,1
FREP-65362-C,1
FREP-65365-V,1
FREP-65368-N,1
FREP-65374-V,1
FREP-65376-N,1
FREP-65377-C,1
FREP-65377-V,1
FREP-65379-C,1
FREP-65379-N,1
FREP-65382-N,1
FREP-65383-V,1
FREP-65384-C,1
FREP-65387-C,1
FREP-6539-I,1
FREP-65390-C,1
FREP-65393-C,1
FREP-65395-V,1
FREP-65396-C,1
FREP-65400-N,1
FREP-65400-V,1
FREP-65404-N,1
FREP-65405-N,1
FREP-65405-V,1
FREP-65406-N,1
FREP-65408-C,1
FREP-65410-V,1
FREP-65412-C,1
FREP-65414-C,1
FREP-65414-N,1
FREP-65414-V,1
FREP-65415-C,1
FREP-65416-V,1
FREP-65417-C,1
FREP-65418-C,1
FREP-65424-V,1
FREP-65425-V,1
FREP-65426-C,1
FREP-65429-N,1
FREP-65432-N,1
FREP-65433-C,1
FREP-65433-V,1
FREP-65437-V,1
FREP-65439-V,1
FREP-65442-C,1
FREP-65442-N,1
FREP-65443-C,1
FREP-65445-N,1
FREP-65445-V,1
FREP-65446-V,1
FREP-65447-C,1
FREP-65451-C,1
FREP-65453-V,1
FREP-65454-C,1
FREP-65455-C,1
FREP-65458-V,1
FREP-65459-V,1
FREP-6546-I,1
FREP-65460-V,1
FREP-65470-N,1
FREP-65473-N,1
FREP-65475-C,1
FREP-65477-C,1
FREP-65477-N,1
FREP-65479-V,1
FREP-65480-C,1
FREP-65481-C,1
FREP-65483-N,1
FREP-65484-N,1
FREP-65486-C,1
FREP-65486-N,1
FREP-65487-V,1
FREP-65489-V,1
FREP-65490-C,1
FREP-65492-C,1
FREP-65496-N,1
FREP-65504-V,1
FREP-65505-V,1
FREP-65509-V,1
FREP-6551-I,1
FREP-65511-N,1
FREP-65514-V,1
FREP-65517-N,1
FREP-65518-N,1
FREP-65519-N,1
FREP-65519-V,1
FREP-65526-N,1
FREP-65528-V,1
FREP-65530-V,1
FREP-65534-N,1
FREP-65539-C,1
FREP-65544-N,1
FREP-65546-N,1
FREP-65546-V,1
FREP-65547-C,1
FREP-65549-V,1
FREP-65554-C,1
FREP-65554-N,1
FREP-65556-N,1
FREP-65557-N,1
FREP-65563-C,1
FREP-65564-C,1
FREP-65564-N,1
FREP-65567-V,1
FREP-65569-V,1
FREP-65571-C,1
FREP-65572-V,1
FREP-65573-V,1
FREP-65577-C,1
FREP-65578-C,1
FREP-65578-N,1
FREP-65582-N,1
FREP-65582-V,1
FREP-65584-V,1
FREP-65587-C,1
FREP-65587-N,1
FREP-65589-N,1
FREP-65589-V,1
FREP-65591-V,1
FREP-65595-V,1
FREP-65596-V,1
FREP-65599-V,1
FREP-65600-N,1
FREP-65604-N,1
FREP-65605-N,1
FREP-65607-N,1
FREP-65608-C,1
FREP-65608-N,1
FREP-65610-C,1
FREP-65612-N,1
FREP-65613-V,1
FREP-65618-C,1
FREP-65621-V,1
FREP-65625-N,1
FREP-65626-V,1
FREP-65628-C,1
FREP-65628-V,1
FREP-65630-N,1
FREP-65632-N,1
FREP-65633-C,1
FREP-65638-V,1
FREP-65639-N,1
FREP-65643-N,1
FREP-65644-N,1
FREP-65645-V,1
FREP-65650-C,1
FREP-65654-C,1
FREP-65656-C,1
FREP-65656-N,1
FREP-65657-C,1
FREP-65657-V,1
FREP-65658-N,1
FREP-65659-N,1
FREP-65660-V,1
FREP-65662-N,1
FREP-65668-V,1
FREP-65669-N,1
FREP-65669-V,1
FREP-65672-N,1
FREP-65673-V,1
FREP-65680-V,1
FREP-65683-V,1
FREP-65685-C,1
FREP-65686-V,1
FREP-65687-C,1
FREP-65687-V,1
FREP-65688-C,1
FREP-65688-V,1
FREP-65689-V,1
FREP-65692-V,1
FREP-65694-V,1
FREP-65695-V,1
FREP-65697-N,1
FREP-65700-N,1
FREP-65702-C,1
FREP-65702-N,1
FREP-65703-C,1
FREP-65705-N,1
FREP-65708-N,1
FREP-65715-C,1
FREP-65717-V,1
FREP-65722-V,1
FREP-65724-V,1
FREP-65725-N,1
FREP-65725-V,1
FREP-65729-V,1
FREP-65731-C,1
FREP-65733-C,1
FREP-65733-V,1
FREP-65737-V,1
FREP-65739-V,1
FREP-65741-C,1
FREP-65741-V,1
FREP-65742-C,1
FREP-65744-N,1
FREP-65745-V,1
FREP-65746-V,1
FREP-65747-V,1
FREP-65750-C,1
FREP-65753-V,1
FREP-65757-V,1
FREP-65758-V,1
FREP-65760-V,1
FREP-65764-N,1
FREP-65764-V,1
FREP-65765-V,1
FREP-65766-C,1
FREP-65767-C,1
FREP-65767-N,1
FREP-65770-N,1
FREP-65771-V,1
FREP-65773-N,1
FREP-65775-N,1
FREP-65776-N,1
FREP-65777-C,1
FREP-65777-V,1
FREP-65778-C,1
FREP-65778-N,1
FREP-65779-V,1
FREP-6578-I,1
FREP-65782-V,1
FREP-65783-V,1
FREP-65784-N,1
FREP-65784-V,1
FREP-65785-N,1
FREP-65786-C,1
FREP-65786-N,1
FREP-65786-V,1
FREP-65787-C,1
FREP-65789-V,1
FREP-65791-N,1
FREP-65792-N,1
FREP-65793-N,1
FREP-65796-V,1
FREP-65797-C,1
