Incident Reference,Spatial Coordinates,Cause Code,licence_area,regulatory_year,substation,SiteFunctionalLocation
FREP-335533-J,1,1,1,1,1,1
FREP-335546-J,1,1,1,1,1,1
FREP-335548-Z,1,1,1,1,1,1
FREP-335555-Z,1,1,1,1,1,1
FREP-335557-J,1,1,1,1,1,1
FREP-335568-G,1,1,1,1,1,1
FREP-335571-Z,1,1,1,1,1,1
FREP-335576-G,1,1,1,1,1,1
FREP-335577-Z,1,1,1,1,1,1
FREP-335581-G,1,1,1,1,1,1
FREP-335591-G,1,1,1,1,1,1
FREP-335593-G,1,1,1,1,1,1
FREP-335596-G,1,1,1,1,1,1
FREP-335599-G,1,1,1,1,1,1
FREP-335600-J,1,1,1,1,1,1
FREP-335603-Z,1,1,1,1,1,1
FREP-335607-G,1,1,1,1,1,1
FREP-335621-J,1,1,1,1,1,1
FREP-335622-Z,1,1,1,1,1,1
FREP-335628-Z,1,1,1,1,1,1
FREP-335629-Z,1,1,1,1,1,1
FREP-335632-Z,1,1,1,1,1,1
FREP-335634-Z,1,1,1,1,1,1
FREP-335639-J,1,1,1,1,1,1
FREP-335640-Z,1,1,1,1,1,1
FREP-335654-J,1,1,1,1,1,1
FREP-335664-J,1,1,1,1,1,1
FREP-335672-Z,1,1,1,1,1,1
FREP-335691-Z,1,1,1,1,1,1
FREP-335695-J,1,1,1,1,1,1
FREP-335695-Z,1,1,1,1,1,1
FREP-335704-J,1,1,1,1,1,1
FREP-335704-Z,1,1,1,1,1,1
FREP-335708-Z,1,1,1,1,1,1
FREP-335710-Z,1,1,1,1,1,1
FREP-335716-Z,1,1,1,1,1,1
FREP-335731-Z,1,1,1,1,1,1
FREP-335738-Z,1,1,1,1,1,1
FREP-335752-Z,1,1,1,1,1,1
FREP-335756-G,1,1,1,1,1,1
FREP-335773-Z,1,1,1,1,1,1
FREP-335778-J,1,1,1,1,1,1
FREP-335780-Z,1,1,1,1,1,1
FREP-335790-J,1,1,1,1,1,1
FREP-335804-Z,1,1,1,1,1,1
FREP-335814-G,1,1,1,1,1,1
FREP-335816-G,1,1,1,1,1,1
FREP-335823-G,1,1,1,1,1,1
FREP-335827-G,1,1,1,1,1,1
FREP-335832-Z,1,1,1,1,1,1
FREP-335845-Z,1,1,1,1,1,1
FREP-335859-Z,1,1,1,1,1,1
FREP-335861-Z,1,1,1,1,1,1
FREP-335863-Z,1,1,1,1,1,1
FREP-335864-G,1,1,1,1,1,1
FREP-335867-G,1,1,1,1,1,1
FREP-335868-J,1,1,1,1,1,1
FREP-335869-Z,1,1,1,1,1,1
FREP-335883-J,1,1,1,1,1,1
FREP-335889-Z,1,1,1,1,1,1
FREP-335898-Z,1,1,1,1,1,1
FREP-335909-Z,1,1,1,1,1,1
FREP-335920-J,1,1,1,1,1,1
FREP-335923-J,1,1,1,1,1,1
FREP-335931-G,1,1,1,1,1,1
FREP-335932-Z,1,1,1,1,1,1
FREP-335942-Z,1,1,1,1,1,1
FREP-335944-G,1,1,1,1,1,1
FREP-335945-G,1,1,1,1,1,1
FREP-335946-G,1,1,1,1,1,1
FREP-335961-G,1,1,1,1,1,1
FREP-335963-G,1,1,1,1,1,1
FREP-335974-J,1,1,1,1,1,1
FREP-335995-J,1,1,1,1,1,1
FREP-335997-Z,1,1,1,1,1,1
FREP-336001-J,1,1,1,1,1,1
FREP-336022-J,1,1,1,1,1,1
FREP-336028-J,1,1,1,1,1,1
FREP-336059-Z,1,1,1,1,1,1
FREP-336068-J,1,1,1,1,1,1
FREP-336068-Z,1,1,1,1,1,1
FREP-336076-Z,1,1,1,1,1,1
FREP-336078-Z,1,1,1,1,1,1
FREP-336079-J,1,1,1,1,1,1
FREP-336080-G,1,1,1,1,1,1
FREP-336097-G,1,1,1,1,1,1
FREP-336099-G,1,1,1,1,1,1
FREP-336100-G,1,1,1,1,1,1
FREP-336100-Z,1,1,1,1,1,1
FREP-336110-G,1,1,1,1,1,1
FREP-336121-G,1,1,1,1,1,1
FREP-336121-Z,1,1,1,1,1,1
FREP-336125-G,1,1,1,1,1,1
FREP-336126-Z,1,1,1,1,1,1
FREP-336130-Z,1,1,1,1,1,1
FREP-336133-J,1,1,1,1,1,1
FREP-336139-J,1,1,1,1,1,1
FREP-336152-Z,1,1,1,1,1,1
FREP-336157-G,1,1,1,1,1,1
FREP-336157-J,1,1,1,1,1,1
FREP-336183-G,1,1,1,1,1,1
FREP-336187-Z,1,1,1,1,1,1
FREP-336198-G,1,1,1,1,1,1
FREP-336203-G,1,1,1,1,1,1
FREP-336224-G,1,1,1,1,1,1
FREP-336232-Z,1,1,1,1,1,1
FREP-336242-Z,1,1,1,1,1,1
FREP-336244-J,1,1,1,1,1,1
FREP-336245-Z,1,1,1,1,1,1
FREP-336249-G,1,1,1,1,1,1
FREP-336255-Z,1,1,1,1,1,1
FREP-336256-G,1,1,1,1,1,1
FREP-336290-G,1,1,1,1,1,1
FREP-336294-G,1,1,1,1,1,1
FREP-336302-Z,1,1,1,1,1,1
FREP-336304-Z,1,1,1,1,1,1
FREP-336307-G,1,1,1,1,1,1
FREP-336315-Z,1,1,1,1,1,1
FREP-336322-J,1,1,1,1,1,1
FREP-336323-G,1,1,1,1,1,1
FREP-336325-Z,1,1,1,1,1,1
FREP-336331-Z,1,1,1,1,1,1
FREP-336336-Z,1,1,1,1,1,1
FREP-336341-Z,1,1,1,1,1,1
FREP-336344-Z,1,1,1,1,1,1
FREP-336345-J,1,1,1,1,1,1
FREP-336351-Z,1,1,1,1,1,1
FREP-336378-G,1,1,1,1,1,1
FREP-336381-J,1,1,1,1,1,1
FREP-336411-Z,1,1,1,1,1,1
FREP-336441-G,1,1,1,1,1,1
FREP-336450-Z,1,1,1,1,1,1
FREP-336453-J,1,1,1,1,1,1
FREP-336485-J,1,1,1,1,1,1
FREP-336493-Z,1,1,1,1,1,1
FREP-336495-G,1,1,1,1,1,1
FREP-336499-G,1,1,1,1,1,1
FREP-336501-J,1,1,1,1,1,1
FREP-336504-Z,1,1,1,1,1,1
FREP-336505-J,1,1,1,1,1,1
FREP-336530-J,1,1,1,1,1,1
FREP-336530-Z,1,1,1,1,1,1
FREP-336533-Z,1,1,1,1,1,1
FREP-336541-G,1,1,1,1,1,1
FREP-336546-Z,1,1,1,1,1,1
FREP-336549-G,1,1,1,1,1,1
FREP-336551-G,1,1,1,1,1,1
FREP-336552-Z,1,1,1,1,1,1
FREP-336559-Z,1,1,1,1,1,1
FREP-336565-Z,1,1,1,1,1,1
FREP-336569-Z,1,1,1,1,1,1
FREP-336570-Z,1,1,1,1,1,1
FREP-336587-J,1,1,1,1,1,1
FREP-336591-G,1,1,1,1,1,1
FREP-336602-J,1,1,1,1,1,1
FREP-336604-G,1,1,1,1,1,1
FREP-336616-G,1,1,1,1,1,1
FREP-336634-G,1,1,1,1,1,1
FREP-336643-Z,1,1,1,1,1,1
FREP-336659-Z,1,1,1,1,1,1
FREP-336660-Z,1,1,1,1,1,1
FREP-336669-G,1,1,1,1,1,1
FREP-336675-G,1,1,1,1,1,1
FREP-336682-G,1,1,1,1,1,1
FREP-336682-J,1,1,1,1,1,1
FREP-336683-G,1,1,1,1,1,1
FREP-336691-J,1,1,1,1,1,1
FREP-336695-G,1,1,1,1,1,1
FREP-336695-Z,1,1,1,1,1,1
FREP-336697-J,1,1,1,1,1,1
FREP-336701-G,1,1,1,1,1,1
FREP-336708-G,1,1,1,1,1,1
FREP-336710-Z,1,1,1,1,1,1
FREP-336717-Z,1,1,1,1,1,1
FREP-336741-Z,1,1,1,1,1,1
FREP-336744-J,1,1,1,1,1,1
FREP-336746-J,1,1,1,1,1,1
FREP-336748-Z,1,1,1,1,1,1
FREP-336756-G,1,1,1,1,1,1
FREP-336756-J,1,1,1,1,1,1
FREP-336763-Z,1,1,1,1,1,1
FREP-336772-Z,1,1,1,1,1,1
FREP-336777-J,1,1,1,1,1,1
FREP-336778-Z,1,1,1,1,1,1
FREP-336780-G,1,1,1,1,1,1
FREP-336782-Z,1,1,1,1,1,1
FREP-336784-G,1,1,1,1,1,1
FREP-336787-J,1,1,1,1,1,1
FREP-336796-J,1,1,1,1,1,1
FREP-336802-Z,1,1,1,1,1,1
FREP-336815-J,1,1,1,1,1,1
FREP-336824-Z,1,1,1,1,1,1
FREP-336857-G,1,1,1,1,1,1
FREP-336858-Z,1,1,1,1,1,1
FREP-336864-J,1,1,1,1,1,1
FREP-336865-J,1,1,1,1,1,1
FREP-336870-G,1,1,1,1,1,1
FREP-336873-G,1,1,1,1,1,1
FREP-336875-Z,1,1,1,1,1,1
FREP-336877-G,1,1,1,1,1,1
FREP-336879-G,1,1,1,1,1,1
FREP-336881-Z,1,1,1,1,1,1
FREP-336882-G,1,1,1,1,1,1
FREP-336885-G,1,1,1,1,1,1
FREP-336888-G,1,1,1,1,1,1
FREP-336893-G,1,1,1,1,1,1
FREP-336893-J,1,1,1,1,1,1
FREP-336901-G,1,1,1,1,1,1
FREP-336908-G,1,1,1,1,1,1
FREP-336908-Z,1,1,1,1,1,1
FREP-336911-G,1,1,1,1,1,1
FREP-336942-Z,1,1,1,1,1,1
FREP-336946-J,1,1,1,1,1,1
FREP-336953-Z,1,1,1,1,1,1
FREP-336969-Z,1,1,1,1,1,1
FREP-336972-Z,1,1,1,1,1,1
FREP-336981-Z,1,1,1,1,1,1
FREP-336982-Z,1,1,1,1,1,1
FREP-336995-G,1,1,1,1,1,1
FREP-336997-Z,1,1,1,1,1,1
FREP-336999-G,1,1,1,1,1,1
FREP-337004-J,1,1,1,1,1,1
FREP-337015-G,1,1,1,1,1,1
FREP-337028-Z,1,1,1,1,1,1
FREP-337034-G,1,1,1,1,1,1
FREP-337034-Z,1,1,1,1,1,1
FREP-337036-J,1,1,1,1,1,1
FREP-337054-G,1,1,1,1,1,1
FREP-337058-G,1,1,1,1,1,1
FREP-337064-G,1,1,1,1,1,1
FREP-337070-G,1,1,1,1,1,1
FREP-337079-G,1,1,1,1,1,1
FREP-337086-Z,1,1,1,1,1,1
FREP-337091-Z,1,1,1,1,1,1
FREP-337102-Z,1,1,1,1,1,1
FREP-337108-Z,1,1,1,1,1,1
FREP-337115-Z,1,1,1,1,1,1
FREP-337122-Z,1,1,1,1,1,1
FREP-337123-G,1,1,1,1,1,1
FREP-337128-G,1,1,1,1,1,1
FREP-337130-G,1,1,1,1,1,1
FREP-337130-Z,1,1,1,1,1,1
FREP-337137-Z,1,1,1,1,1,1
FREP-337152-Z,1,1,1,1,1,1
FREP-337157-J,1,1,1,1,1,1
FREP-337181-Z,1,1,1,1,1,1
FREP-337182-Z,1,1,1,1,1,1
FREP-337183-Z,1,1,1,1,1,1
FREP-337191-G,1,1,1,1,1,1
FREP-337200-G,1,1,1,1,1,1
FREP-337206-J,1,1,1,1,1,1
FREP-337215-G,1,1,1,1,1,1
FREP-337219-G,1,1,1,1,1,1
FREP-337220-G,1,1,1,1,1,1
FREP-337226-G,1,1,1,1,1,1
FREP-337226-Z,1,1,1,1,1,1
FREP-337233-Z,1,1,1,1,1,1
FREP-337240-Z,1,1,1,1,1,1
FREP-337250-J,1,1,1,1,1,1
FREP-337256-G,1,1,1,1,1,1
FREP-337259-J,1,1,1,1,1,1
FREP-337265-G,1,1,1,1,1,1
FREP-337288-G,1,1,1,1,1,1
FREP-337290-Z,1,1,1,1,1,1
FREP-337292-Z,1,1,1,1,1,1
FREP-337294-G,1,1,1,1,1,1
FREP-337298-Z,1,1,1,1,1,1
FREP-337309-G,1,1,1,1,1,1
FREP-337309-Z,1,1,1,1,1,1
FREP-337316-J,1,1,1,1,1,1
FREP-337334-J,1,1,1,1,1,1
FREP-337337-J,1,1,1,1,1,1
FREP-337347-Z,1,1,1,1,1,1
FREP-337348-Z,1,1,1,1,1,1
FREP-337350-G,1,1,1,1,1,1
FREP-337361-Z,1,1,1,1,1,1
FREP-337387-J,1,1,1,1,1,1
FREP-337389-J,1,1,1,1,1,1
FREP-337395-J,1,1,1,1,1,1
FREP-337418-J,1,1,1,1,1,1
FREP-337421-G,1,1,1,1,1,1
FREP-337424-J,1,1,1,1,1,1
FREP-337438-G,1,1,1,1,1,1
FREP-337446-Z,1,1,1,1,1,1
FREP-337456-Z,1,1,1,1,1,1
FREP-337457-Z,1,1,1,1,1,1
FREP-337468-Z,1,1,1,1,1,1
FREP-337477-Z,1,1,1,1,1,1
FREP-337478-Z,1,1,1,1,1,1
FREP-337487-Z,1,1,1,1,1,1
FREP-337495-G,1,1,1,1,1,1
FREP-337495-Z,1,1,1,1,1,1
FREP-337498-G,1,1,1,1,1,1
FREP-337498-Z,1,1,1,1,1,1
FREP-337503-Z,1,1,1,1,1,1
FREP-337507-G,1,1,1,1,1,1
FREP-337508-Z,1,1,1,1,1,1
FREP-337509-Z,1,1,1,1,1,1
FREP-337511-Z,1,1,1,1,1,1
FREP-337512-G,1,1,1,1,1,1
FREP-337516-G,1,1,1,1,1,1
FREP-337527-Z,1,1,1,1,1,1
FREP-337532-J,1,1,1,1,1,1
FREP-337548-Z,1,1,1,1,1,1
FREP-337564-Z,1,1,1,1,1,1
FREP-337583-G,1,1,1,1,1,1
FREP-337608-G,1,1,1,1,1,1
FREP-337627-G,1,1,1,1,1,1
FREP-337636-G,1,1,1,1,1,1
FREP-337639-G,1,1,1,1,1,1
FREP-337646-G,1,1,1,1,1,1
FREP-337673-J,1,1,1,1,1,1
FREP-337678-J,1,1,1,1,1,1
FREP-337716-G,1,1,1,1,1,1
FREP-337736-J,1,1,1,1,1,1
FREP-337745-Z,1,1,1,1,1,1
FREP-337748-G,1,1,1,1,1,1
FREP-337753-Z,1,1,1,1,1,1
FREP-337770-Z,1,1,1,1,1,1
FREP-337772-J,1,1,1,1,1,1
FREP-337780-G,1,1,1,1,1,1
FREP-337789-Z,1,1,1,1,1,1
FREP-337792-G,1,1,1,1,1,1
FREP-337813-J,1,1,1,1,1,1
FREP-337818-Z,1,1,1,1,1,1
FREP-337825-Z,1,1,1,1,1,1
FREP-337832-Z,1,1,1,1,1,1
FREP-337840-J,1,1,1,1,1,1
FREP-337846-J,1,1,1,1,1,1
FREP-337854-J,1,1,1,1,1,1
FREP-337867-Z,1,1,1,1,1,1
FREP-337868-Z,1,1,1,1,1,1
FREP-337870-G,1,1,1,1,1,1
FREP-337895-G,1,1,1,1,1,1
FREP-337896-G,1,1,1,1,1,1
FREP-337900-G,1,1,1,1,1,1
FREP-337922-G,1,1,1,1,1,1
FREP-337924-G,1,1,1,1,1,1
FREP-337929-J,1,1,1,1,1,1
FREP-337931-J,1,1,1,1,1,1
FREP-337938-J,1,1,1,1,1,1
FREP-337947-J,1,1,1,1,1,1
FREP-337972-J,1,1,1,1,1,1
FREP-337975-J,1,1,1,1,1,1
FREP-337981-G,1,1,1,1,1,1
FREP-337983-Z,1,1,1,1,1,1
FREP-337984-Z,1,1,1,1,1,1
FREP-337990-Z,1,1,1,1,1,1
FREP-337992-Z,1,1,1,1,1,1
FREP-337999-Z,1,1,1,1,1,1
FREP-338004-Z,1,1,1,1,1,1
FREP-338005-G,1,1,1,1,1,1
FREP-338008-J,1,1,1,1,1,1
FREP-338009-G,1,1,1,1,1,1
FREP-338015-G,1,1,1,1,1,1
FREP-338017-G,1,1,1,1,1,1
FREP-338021-G,1,1,1,1,1,1
FREP-338022-G,1,1,1,1,1,1
FREP-338022-Z,1,1,1,1,1,1
FREP-338025-Z,1,1,1,1,1,1
FREP-338026-Z,1,1,1,1,1,1
FREP-338027-Z,1,1,1,1,1,1
FREP-338029-J,1,1,1,1,1,1
FREP-338036-Z,1,1,1,1,1,1
FREP-338042-Z,1,1,1,1,1,1
FREP-338044-Z,1,1,1,1,1,1
FREP-338045-Z,1,1,1,1,1,1
FREP-338052-Z,1,1,1,1,1,1
FREP-338062-Z,1,1,1,1,1,1
FREP-338083-Z,1,1,1,1,1,1
FREP-338085-J,1,1,1,1,1,1
FREP-338086-G,1,1,1,1,1,1
FREP-338090-J,1,1,1,1,1,1
FREP-338090-Z,1,1,1,1,1,1
FREP-338091-J,1,1,1,1,1,1
FREP-338105-G,1,1,1,1,1,1
FREP-338107-G,1,1,1,1,1,1
FREP-338111-Z,1,1,1,1,1,1
FREP-338113-J,1,1,1,1,1,1
FREP-338116-G,1,1,1,1,1,1
FREP-338119-G,1,1,1,1,1,1
FREP-338121-G,1,1,1,1,1,1
FREP-338131-Z,1,1,1,1,1,1
FREP-338133-G,1,1,1,1,1,1
FREP-338142-G,1,1,1,1,1,1
FREP-338146-Z,1,1,1,1,1,1
FREP-338149-G,1,1,1,1,1,1
FREP-338160-J,1,1,1,1,1,1
FREP-338190-Z,1,1,1,1,1,1
FREP-338199-Z,1,1,1,1,1,1
FREP-338200-Z,1,1,1,1,1,1
FREP-338211-J,1,1,1,1,1,1
FREP-338217-G,1,1,1,1,1,1
FREP-338218-J,1,1,1,1,1,1
FREP-338221-G,1,1,1,1,1,1
FREP-338222-J,1,1,1,1,1,1
FREP-338242-Z,1,1,1,1,1,1
FREP-338248-G,1,1,1,1,1,1
FREP-338259-Z,1,1,1,1,1,1
FREP-338268-J,1,1,1,1,1,1
FREP-338277-J,1,1,1,1,1,1
FREP-338279-J,1,1,1,1,1,1
FREP-338283-G,1,1,1,1,1,1
FREP-338303-J,1,1,1,1,1,1
FREP-338309-G,1,1,1,1,1,1
FREP-338313-Z,1,1,1,1,1,1
FREP-338331-Z,1,1,1,1,1,1
FREP-338332-G,1,1,1,1,1,1
FREP-338349-G,1,1,1,1,1,1
FREP-338351-Z,1,1,1,1,1,1
FREP-338368-Z,1,1,1,1,1,1
FREP-338370-Z,1,1,1,1,1,1
FREP-338378-Z,1,1,1,1,1,1
FREP-338379-J,1,1,1,1,1,1
FREP-338381-J,1,1,1,1,1,1
FREP-338382-J,1,1,1,1,1,1
FREP-338384-J,1,1,1,1,1,1
FREP-338385-J,1,1,1,1,1,1
FREP-338385-Z,1,1,1,1,1,1
FREP-338392-Z,1,1,1,1,1,1
FREP-338402-G,1,1,1,1,1,1
FREP-338404-Z,1,1,1,1,1,1
FREP-338418-Z,1,1,1,1,1,1
FREP-338433-G,1,1,1,1,1,1
FREP-338434-G,1,1,1,1,1,1
FREP-338437-G,1,1,1,1,1,1
FREP-338455-J,1,1,1,1,1,1
FREP-338457-Z,1,1,1,1,1,1
FREP-338459-G,1,1,1,1,1,1
FREP-338462-G,1,1,1,1,1,1
FREP-338472-Z,1,1,1,1,1,1
FREP-338501-Z,1,1,1,1,1,1
FREP-338504-J,1,1,1,1,1,1
FREP-338514-Z,1,1,1,1,1,1
FREP-338515-G,1,1,1,1,1,1
FREP-338562-Z,1,1,1,1,1,1
FREP-338568-Z,1,1,1,1,1,1
FREP-338582-G,1,1,1,1,1,1
FREP-338582-J,1,1,1,1,1,1
FREP-338590-G,1,1,1,1,1,1
FREP-338590-Z,1,1,1,1,1,1
FREP-338593-G,1,1,1,1,1,1
FREP-338594-G,1,1,1,1,1,1
FREP-338595-G,1,1,1,1,1,1
FREP-338597-G,1,1,1,1,1,1
FREP-338598-Z,1,1,1,1,1,1
FREP-338600-G,1,1,1,1,1,1
FREP-338600-Z,1,1,1,1,1,1
FREP-338603-G,1,1,1,1,1,1
FREP-338606-G,1,1,1,1,1,1
FREP-338608-G,1,1,1,1,1,1
FREP-338609-G,1,1,1,1,1,1
FREP-338612-G,1,1,1,1,1,1
FREP-338613-Z,1,1,1,1,1,1
FREP-338614-G,1,1,1,1,1,1
FREP-338614-J,1,1,1,1,1,1
FREP-338615-G,1,1,1,1,1,1
FREP-338616-G,1,1,1,1,1,1
FREP-338617-G,1,1,1,1,1,1
FREP-338618-G,1,1,1,1,1,1
FREP-338620-G,1,1,1,1,1,1
FREP-338620-Z,1,1,1,1,1,1
FREP-338623-G,1,1,1,1,1,1
FREP-338626-G,1,1,1,1,1,1
FREP-338627-G,1,1,1,1,1,1
FREP-338629-G,1,1,1,1,1,1
FREP-338631-G,1,1,1,1,1,1
FREP-338633-Z,1,1,1,1,1,1
FREP-338634-J,1,1,1,1,1,1
FREP-338635-Z,1,1,1,1,1,1
FREP-338636-G,1,1,1,1,1,1
FREP-338639-G,1,1,1,1,1,1
FREP-338640-G,1,1,1,1,1,1
FREP-338641-G,1,1,1,1,1,1
FREP-338646-G,1,1,1,1,1,1
FREP-338649-Z,1,1,1,1,1,1
FREP-338651-G,1,1,1,1,1,1
FREP-338660-G,1,1,1,1,1,1
FREP-338666-G,1,1,1,1,1,1
FREP-338670-G,1,1,1,1,1,1
FREP-338677-J,1,1,1,1,1,1
FREP-338680-G,1,1,1,1,1,1
FREP-338686-Z,1,1,1,1,1,1
FREP-338688-J,1,1,1,1,1,1
FREP-338694-J,1,1,1,1,1,1
FREP-338696-J,1,1,1,1,1,1
FREP-338701-J,1,1,1,1,1,1
FREP-338702-G,1,1,1,1,1,1
FREP-338703-J,1,1,1,1,1,1
FREP-338703-Z,1,1,1,1,1,1
FREP-338705-J,1,1,1,1,1,1
FREP-338712-J,1,1,1,1,1,1
FREP-338721-J,1,1,1,1,1,1
FREP-338724-Z,1,1,1,1,1,1
FREP-338735-Z,1,1,1,1,1,1
FREP-338736-Z,1,1,1,1,1,1
FREP-338740-Z,1,1,1,1,1,1
FREP-338741-Z,1,1,1,1,1,1
FREP-338749-Z,1,1,1,1,1,1
FREP-338751-G,1,1,1,1,1,1
FREP-338759-G,1,1,1,1,1,1
FREP-338762-G,1,1,1,1,1,1
FREP-338762-J,1,1,1,1,1,1
FREP-338763-Z,1,1,1,1,1,1
FREP-338766-J,1,1,1,1,1,1
FREP-338769-Z,1,1,1,1,1,1
FREP-338771-G,1,1,1,1,1,1
FREP-338772-Z,1,1,1,1,1,1
FREP-338780-G,1,1,1,1,1,1
FREP-338787-G,1,1,1,1,1,1
FREP-338789-Z,1,1,1,1,1,1
FREP-338792-Z,1,1,1,1,1,1
FREP-338802-J,1,1,1,1,1,1
FREP-338802-Z,1,1,1,1,1,1
FREP-338803-Z,1,1,1,1,1,1
FREP-338805-Z,1,1,1,1,1,1
FREP-338806-J,1,1,1,1,1,1
FREP-338815-Z,1,1,1,1,1,1
FREP-338816-G,1,1,1,1,1,1
FREP-338821-Z,1,1,1,1,1,1
FREP-338827-G,1,1,1,1,1,1
FREP-338831-G,1,1,1,1,1,1
FREP-338835-G,1,1,1,1,1,1
FREP-338840-Z,1,1,1,1,1,1
FREP-338843-G,1,1,1,1,1,1
FREP-338844-G,1,1,1,1,1,1
FREP-338848-Z,1,1,1,1,1,1
FREP-338849-Z,1,1,1,1,1,1
FREP-338852-G,1,1,1,1,1,1
FREP-338853-G,1,1,1,1,1,1
FREP-338853-J,1,1,1,1,1,1
FREP-338853-Z,1,1,1,1,1,1
FREP-338855-Z,1,1,1,1,1,1
FREP-338862-J,1,1,1,1,1,1
FREP-338865-Z,1,1,1,1,1,1
FREP-338870-J,1,1,1,1,1,1
FREP-338874-J,1,1,1,1,1,1
FREP-338878-Z,1,1,1,1,1,1
FREP-338883-J,1,1,1,1,1,1
FREP-338888-J,1,1,1,1,1,1
FREP-338890-G,1,1,1,1,1,1
FREP-338893-Z,1,1,1,1,1,1
FREP-338907-G,1,1,1,1,1,1
FREP-338907-Z,1,1,1,1,1,1
FREP-338910-Z,1,1,1,1,1,1
FREP-338916-G,1,1,1,1,1,1
FREP-338923-J,1,1,1,1,1,1
FREP-338931-Z,1,1,1,1,1,1
FREP-338939-Z,1,1,1,1,1,1
FREP-338945-Z,1,1,1,1,1,1
FREP-338948-G,1,1,1,1,1,1
FREP-338948-Z,1,1,1,1,1,1
FREP-338949-J,1,1,1,1,1,1
FREP-338951-G,1,1,1,1,1,1
FREP-338952-Z,1,1,1,1,1,1
FREP-338954-Z,1,1,1,1,1,1
FREP-338956-G,1,1,1,1,1,1
FREP-338960-Z,1,1,1,1,1,1
FREP-338962-J,1,1,1,1,1,1
FREP-338965-G,1,1,1,1,1,1
FREP-338967-G,1,1,1,1,1,1
FREP-338971-G,1,1,1,1,1,1
FREP-338976-Z,1,1,1,1,1,1
FREP-338977-Z,1,1,1,1,1,1
FREP-338982-Z,1,1,1,1,1,1
FREP-338987-J,1,1,1,1,1,1
FREP-338995-G,1,1,1,1,1,1
FREP-339001-Z,1,1,1,1,1,1
FREP-339004-G,1,1,1,1,1,1
FREP-339010-Z,1,1,1,1,1,1
FREP-339024-G,1,1,1,1,1,1
FREP-339026-G,1,1,1,1,1,1
FREP-339030-Z,1,1,1,1,1,1
FREP-339033-G,1,1,1,1,1,1
FREP-339034-J,1,1,1,1,1,1
FREP-339041-Z,1,1,1,1,1,1
FREP-339052-G,1,1,1,1,1,1
FREP-339072-G,1,1,1,1,1,1
FREP-339073-J,1,1,1,1,1,1
FREP-339077-J,1,1,1,1,1,1
FREP-339078-G,1,1,1,1,1,1
FREP-339078-J,1,1,1,1,1,1
FREP-339084-G,1,1,1,1,1,1
FREP-339087-J,1,1,1,1,1,1
FREP-339109-J,1,1,1,1,1,1
FREP-339111-G,1,1,1,1,1,1
FREP-339111-J,1,1,1,1,1,1
FREP-339125-Z,1,1,1,1,1,1
FREP-339164-J,1,1,1,1,1,1
FREP-339183-Z,1,1,1,1,1,1
FREP-339184-G,1,1,1,1,1,1
FREP-339184-J,1,1,1,1,1,1
FREP-339203-J,1,1,1,1,1,1
FREP-339216-J,1,1,1,1,1,1
FREP-339227-Z,1,1,1,1,1,1
FREP-339228-Z,1,1,1,1,1,1
FREP-339232-J,1,1,1,1,1,1
FREP-339242-G,1,1,1,1,1,1
FREP-339257-Z,1,1,1,1,1,1
FREP-339278-Z,1,1,1,1,1,1
FREP-339285-Z,1,1,1,1,1,1
FREP-339291-J,1,1,1,1,1,1
FREP-339312-J,1,1,1,1,1,1
FREP-339314-Z,1,1,1,1,1,1
FREP-339319-J,1,1,1,1,1,1
FREP-339323-Z,1,1,1,1,1,1
FREP-339326-J,1,1,1,1,1,1
FREP-339353-J,1,1,1,1,1,1
FREP-339362-G,1,1,1,1,1,1
FREP-339363-J,1,1,1,1,1,1
FREP-339373-J,1,1,1,1,1,1
FREP-339387-J,1,1,1,1,1,1
FREP-339391-J,1,1,1,1,1,1
FREP-339398-Z,1,1,1,1,1,1
FREP-339407-J,1,1,1,1,1,1
FREP-339409-G,1,1,1,1,1,1
FREP-339409-Z,1,1,1,1,1,1
FREP-339411-G,1,1,1,1,1,1
FREP-339416-G,1,1,1,1,1,1
FREP-339421-G,1,1,1,1,1,1
FREP-339422-G,1,1,1,1,1,1
FREP-339445-J,1,1,1,1,1,1
FREP-339452-J,1,1,1,1,1,1
FREP-339453-G,1,1,1,1,1,1
FREP-339458-G,1,1,1,1,1,1
FREP-339463-G,1,1,1,1,1,1
FREP-339482-G,1,1,1,1,1,1
FREP-339490-J,1,1,1,1,1,1
FREP-339492-G,1,1,1,1,1,1
FREP-339502-Z,1,1,1,1,1,1
FREP-339532-J,1,1,1,1,1,1
FREP-339541-Z,1,1,1,1,1,1
FREP-339550-Z,1,1,1,1,1,1
FREP-339555-J,1,1,1,1,1,1
FREP-339556-Z,1,1,1,1,1,1
FREP-339562-Z,1,1,1,1,1,1
FREP-339563-Z,1,1,1,1,1,1
FREP-339564-J,1,1,1,1,1,1
FREP-339565-J,1,1,1,1,1,1
FREP-339566-Z,1,1,1,1,1,1
FREP-339572-Z,1,1,1,1,1,1
FREP-339575-J,1,1,1,1,1,1
FREP-339579-Z,1,1,1,1,1,1
FREP-339584-G,1,1,1,1,1,1
FREP-339589-Z,1,1,1,1,1,1
FREP-339590-J,1,1,1,1,1,1
FREP-339591-Z,1,1,1,1,1,1
FREP-339592-J,1,1,1,1,1,1
FREP-339629-J,1,1,1,1,1,1
FREP-339647-Z,1,1,1,1,1,1
FREP-339649-Z,1,1,1,1,1,1
