Incident Reference,new_source_row,new_start_utc,new_stage,old_source_row,old_start_utc,old_stage,representative_row_changed,time_diff_hours_old_minus_new,new_gust_0h,old_gust_0h,gust_0h_diff,lat,lon,weather_status_v3,cause_group_official,cache_status,lat_r,lon_r,recomputed_gust_0h,recomputed_pressure_msl_0h,recomputed_temperature_0h,recomputed_precip_24h_sum
FREP-384183-Z,129663,2023-07-09 18:02:00+00:00,3,116175,2023-07-09 18:03:00+00:00,2,True,0.0166666666666666,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-281873-G,93032,2022-06-15 13:05:00+00:00,3,82024,2022-06-15 20:30:00+00:00,1,True,7.416666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-299200-G,90237,2022-11-22 12:07:00+00:00,1,58765,2022-11-22 12:30:00+00:00,2,True,0.3833333333333333,,,,50.9867231707817,0.47252542377737,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.0,0.5,,,,
FREP-250838-Z,231900,2021-07-23 17:46:00+00:00,1,198555,2021-07-23 19:23:00+00:00,3,True,1.6166666666666667,,,,52.3726957140022,1.10555613465987,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.4,1.1,,,,
FREP-310729-G,111413,2023-02-23 17:15:00+00:00,1,45528,2023-02-23 19:25:00+00:00,5,True,2.1666666666666665,,,,50.9823414683587,0.0027766790657315,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,0.0,,,,
FREP-301091-J,22131,2022-11-03 16:46:00+00:00,1,16848,2022-11-04 12:35:00+00:00,9,True,19.816666666666663,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-250347-G,110370,2021-05-07 11:04:00+00:00,1,96151,2021-05-07 14:39:00+00:00,2,True,3.583333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-333789-G,224043,2023-09-22 12:25:00+00:00,1,156794,2023-09-22 12:26:00+00:00,2,True,0.0166666666666666,,,,51.1528733469282,0.176344217376513,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,0.2,,,,
FREP-306507-J,60492,2023-01-01 09:38:00+00:00,1,47876,2023-01-01 11:00:00+00:00,2,True,1.3666666666666667,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-285121-J,47236,2022-02-16 23:27:00+00:00,2,15276,2022-02-17 14:05:00+00:00,4,True,14.633333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-341106-Z,116051,2022-11-17 14:43:00+00:00,1,36422,2022-11-17 20:00:00+00:00,2,True,5.283333333333333,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-416532-Z,25278,2024-01-02 13:58:00+00:00,4,3254,2024-01-02 16:14:00+00:00,10,True,2.2666666666666666,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-278440-G,216404,2022-05-10 18:30:00+00:00,1,19259,2022-05-10 20:21:00+00:00,2,True,1.85,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-13331-W,145467,2021-07-05 10:56:00+00:00,2,91515,2021-07-06 00:00:00+00:00,1,True,13.066666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-295742-Z,168823,2022-03-22 17:42:00+00:00,2,58590,2022-03-22 18:32:00+00:00,1,True,0.8333333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-277546-G,42761,2022-04-30 16:41:00+00:00,1,19056,2022-04-30 18:34:00+00:00,2,True,1.8833333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-365807-Z,163581,2023-03-26 08:26:00+00:00,1,37487,2023-03-26 09:25:00+00:00,2,True,0.9833333333333332,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-261351-Z,123327,2021-09-22 01:46:00+00:00,1,14221,2021-09-22 09:27:00+00:00,2,True,7.683333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-401703-Z,85986,2023-10-11 17:04:00+00:00,2,4186,2023-10-11 19:03:00+00:00,1,True,1.9833333333333332,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-288942-G,64954,2022-08-24 12:47:00+00:00,1,23543,2022-08-24 14:21:00+00:00,2,True,1.5666666666666669,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-349764-G,97222,2024-01-23 20:12:00+00:00,1,26522,2024-01-23 23:39:00+00:00,7,True,3.45,,,,,,invalid_time_or_coordinate,human_error,no_coordinates,,,,,,
FREP-353906-Z,139165,2023-01-20 02:16:00+00:00,1,75475,2023-01-20 09:05:00+00:00,2,True,6.816666666666666,,,,52.2474338212382,0.594834073308191,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,0.6,,,,
FREP-300004-J,96595,2022-10-23 11:59:00+00:00,2,63514,2022-10-23 15:10:00+00:00,1,True,3.183333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-321095-G,78127,2023-06-09 19:00:00+00:00,2,46531,2023-06-10 02:15:00+00:00,1,True,7.25,,,,50.8825583538958,0.0210708356247149,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,50.9,0.0,,,,
FREP-266743-G,179854,2022-02-17 07:54:00+00:00,1,20087,2022-02-17 10:46:00+00:00,2,True,2.8666666666666667,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-336843-Z,84295,2022-10-28 12:27:00+00:00,1,23424,2022-10-28 13:49:00+00:00,2,True,1.3666666666666667,,,,52.5367083923244,-0.234107584000454,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.5,-0.2,,,,
FREP-238470-Z,237091,2021-05-22 10:30:00+00:00,1,221600,2021-05-22 11:00:00+00:00,2,True,0.5,,,,51.7693269922491,-0.448133912648973,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.8,-0.4,,,,
FREP-299758-G,90272,2022-11-27 19:55:00+00:00,1,58814,2022-11-27 22:17:00+00:00,2,True,2.3666666666666667,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-69704-V,177681,2021-09-16 12:18:00+00:00,2,130126,2021-09-16 23:00:00+00:00,1,True,10.7,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-374754-Z,74327,2023-05-21 19:17:00+00:00,1,44237,2023-05-21 21:40:00+00:00,4,True,2.3833333333333333,,,,52.4530089570339,1.43718076209697,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.5,1.4,,,,
FREP-276773-G,220644,2022-04-21 12:37:00+00:00,1,220642,2022-04-21 14:35:00+00:00,2,True,1.9666666666666663,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-263871-Z,189228,2021-10-07 16:53:00+00:00,1,51009,2021-10-07 18:31:00+00:00,3,True,1.6333333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-49153-C,41373,2021-06-17 11:42:00+00:00,2,27316,2021-06-17 17:47:00+00:00,1,True,6.083333333333333,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-304989-G,78801,2023-01-06 13:44:00+00:00,1,59947,2023-01-06 14:46:00+00:00,3,True,1.0333333333333334,,,,50.9836035710203,0.296735092609588,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,0.3,,,,
FREP-282745-G,226934,2022-06-22 12:39:00+00:00,4,168049,2022-06-22 13:58:00+00:00,2,True,1.3166666666666669,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-9301-I,225256,2024-01-22 07:53:00+00:00,3,15618,2024-01-22 10:42:00+00:00,1,True,2.816666666666667,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-424296-Z,103055,2024-02-06 22:44:00+00:00,1,71183,2024-02-07 02:13:00+00:00,2,True,3.4833333333333334,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-64435-V,191220,2021-07-17 13:02:00+00:00,2,149102,2021-07-17 17:00:00+00:00,1,True,3.966666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-415811-Z,160713,2023-12-27 21:24:00+00:00,1,129554,2023-12-28 11:40:00+00:00,2,True,14.266666666666667,,,,52.6546936827359,1.45102710043497,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.7,1.5,,,,
FREP-307135-G,227813,2023-01-20 15:32:00+00:00,1,47991,2023-01-20 19:45:00+00:00,2,True,4.216666666666667,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-346972-G,218107,2024-01-07 18:35:00+00:00,1,75034,2024-01-07 19:50:00+00:00,2,True,1.25,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-422258-Z,193293,2024-01-26 12:04:00+00:00,1,130427,2024-01-26 13:40:00+00:00,3,True,1.6,,,,52.1507531673233,-0.476782839502988,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,-0.5,,,,
FREP-320884-G,112838,2023-06-08 07:22:00+00:00,4,109025,2023-06-08 12:00:00+00:00,2,True,4.633333333333334,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-348124-G,194502,2024-01-15 17:49:00+00:00,4,53198,2024-01-15 21:30:00+00:00,3,True,3.683333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-39657-M,203326,2021-04-21 15:13:00+00:00,3,127574,2021-04-22 00:27:00+00:00,2,True,9.233333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-319443-Z,195620,2022-08-01 13:58:00+00:00,1,80165,2022-08-02 18:00:00+00:00,2,True,28.03333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-320875-J,81276,2023-06-28 12:46:00+00:00,4,46498,2023-06-28 17:17:00+00:00,8,True,4.516666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-298623-G,169250,2022-11-17 15:42:00+00:00,1,138149,2022-11-17 19:32:00+00:00,3,True,3.8333333333333335,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-260354-G,198975,2021-12-11 19:41:00+00:00,1,150232,2021-12-12 01:07:00+00:00,2,True,5.433333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-399859-Z,129866,2023-09-29 15:33:00+00:00,1,37328,2023-09-29 17:40:00+00:00,2,True,2.1166666666666667,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-418845-Z,40860,2024-01-11 16:13:00+00:00,1,36778,2024-01-11 17:34:00+00:00,2,True,1.35,,,,52.4530089570339,1.43718076209697,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.5,1.4,,,,
FREP-330185-Z,174425,2022-09-23 09:52:00+00:00,2,13524,2022-09-23 09:54:00+00:00,1,True,0.0333333333333333,,,,52.3407372864036,-0.183060686204365,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.3,-0.2,,,,
FREP-75392-V,11276,2021-11-25 10:30:00+00:00,1,33,2021-11-25 12:42:00+00:00,2,True,2.2,,,,50.8931649578315,-0.313200842296704,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,50.9,-0.3,,,,
FREP-309550-G,146922,2023-02-13 12:40:00+00:00,1,100717,2023-02-13 15:43:00+00:00,2,True,3.05,,,,51.1511090372096,-0.504034443005657,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.2,-0.5,,,,
FREP-59808-V,223507,2021-05-22 08:56:00+00:00,1,148776,2021-05-22 10:30:00+00:00,4,True,1.5666666666666669,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-230903-Z,237652,2021-04-16 01:15:00+00:00,1,56006,2021-04-16 19:30:00+00:00,2,True,18.25,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-381682-Z,152697,2023-06-29 13:00:00+00:00,2,133138,2023-06-29 13:10:00+00:00,4,True,0.1666666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-285892-Z,31378,2022-02-18 06:46:00+00:00,1,22317,2022-02-18 23:12:00+00:00,7,True,16.433333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-257228-G,198689,2021-11-09 19:45:00+00:00,1,122885,2021-11-09 21:30:00+00:00,2,True,1.75,,,,51.0978275575817,0.0359286158350521,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.1,0.0,,,,
FREP-60696-V,190988,2021-06-04 12:32:00+00:00,1,52025,2021-06-04 16:00:00+00:00,2,True,3.466666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-248572-G,231516,2021-04-03 09:28:00+00:00,1,96147,2021-04-03 11:14:00+00:00,3,True,1.7666666666666666,,,,51.0629074689347,-0.321824140409602,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.1,-0.3,,,,
FREP-267002-J,132359,2021-06-28 04:41:00+00:00,1,72777,2021-06-28 07:28:00+00:00,2,True,2.783333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-406917-Z,201732,2023-11-08 12:00:00+00:00,1,125932,2023-11-08 12:03:00+00:00,2,True,0.05,,,,52.2095489887503,1.47012633471736,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,1.5,,,,
FREP-256440-G,14560,2021-10-11 10:00:00+00:00,1,14559,2021-10-11 10:30:00+00:00,2,True,0.5,,,,50.8176047895557,0.340571306624065,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.8,0.3,,,,
FREP-348067-Z,97058,2022-12-21 05:26:00+00:00,1,75150,2022-12-21 08:15:00+00:00,3,True,2.816666666666667,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-285928-Z,184841,2022-02-18 09:03:00+00:00,1,49476,2022-02-18 13:00:00+00:00,3,True,3.95,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-320014-J,135839,2023-06-19 17:12:00+00:00,1,77577,2023-06-19 18:45:00+00:00,2,True,1.55,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-254536-Z,198390,2021-08-10 07:25:00+00:00,1,1962,2021-08-10 11:36:00+00:00,2,True,4.183333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-298604-Z,204901,2022-04-07 11:18:00+00:00,1,138148,2022-04-08 07:55:00+00:00,2,True,20.616666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-310013-G,231133,2023-02-16 12:52:00+00:00,2,111300,2023-02-16 13:05:00+00:00,3,True,0.2166666666666666,,,,50.9326754669225,-0.173555041823775,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.9,-0.2,,,,
FREP-403497-Z,37409,2023-10-20 13:10:00+00:00,1,4312,2023-10-20 14:27:00+00:00,3,True,1.2833333333333334,,,,52.5419645382551,0.236685468028231,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.5,0.2,,,,
FREP-288395-G,92749,2022-08-18 13:43:00+00:00,1,79201,2022-08-25 13:47:00+00:00,4,True,168.06666666666666,,8.100000381469727,,51.2456005284074,-0.578884115575562,weather_request_unavailable,third_party,not_found_needs_new_request,51.2,-0.6,,,,
FREP-339936-G,216173,2023-11-12 20:09:00+00:00,1,89791,2023-11-12 21:05:00+00:00,2,True,0.9333333333333332,,,,51.3988356323046,0.303460419871465,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.4,0.3,,,,
FREP-307252-G,14349,2023-01-22 06:47:00+00:00,19,14347,2023-01-22 07:15:00+00:00,12,True,0.4666666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-411822-Z,116120,2023-12-04 20:22:00+00:00,2,84851,2023-12-04 22:30:00+00:00,1,True,2.1333333333333333,,,,51.7564133892486,0.101061384135965,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.8,0.1,,,,
FREP-232598-Z,119408,2021-04-22 10:25:00+00:00,2,92067,2021-04-22 10:35:00+00:00,1,True,0.1666666666666666,,,,52.9451163821106,0.759366969937937,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.9,0.8,,,,
FREP-231678-Z,89115,2021-04-17 11:47:00+00:00,1,88591,2021-04-17 13:10:00+00:00,2,True,1.3833333333333333,,,,51.9430173153703,-0.268096476797097,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.9,-0.3,,,,
FREP-314749-G,165909,2023-04-04 16:50:00+00:00,1,135455,2023-04-04 20:00:00+00:00,4,True,3.1666666666666665,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-261348-Z,186278,2021-09-22 01:33:00+00:00,3,1681,2021-09-22 05:03:00+00:00,2,True,3.5,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-292157-G,214609,2022-09-23 18:20:00+00:00,1,47439,2022-09-23 22:54:00+00:00,2,True,4.566666666666666,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-417605-Z,153628,2024-01-05 03:29:00+00:00,1,3273,2024-01-05 05:20:00+00:00,2,True,1.85,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-298556-G,166622,2022-11-17 12:25:00+00:00,2,16588,2022-11-17 13:11:00+00:00,4,True,0.7666666666666667,,,,50.9885312327246,0.127267371740544,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,0.1,,,,
FREP-305991-G,224575,2023-01-12 17:03:00+00:00,2,78855,2023-01-12 22:10:00+00:00,1,True,5.116666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-293841-G,225607,2022-10-10 09:37:00+00:00,1,78970,2022-10-10 11:30:00+00:00,2,True,1.8833333333333333,,,,51.0729133018242,1.09287207346923,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.1,1.1,,,,
FREP-293007-G,47509,2022-10-01 04:38:00+00:00,15,32949,2022-10-01 07:06:00+00:00,6,True,2.466666666666667,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-426270-Z,95918,2024-02-16 13:32:00+00:00,1,71307,2024-02-16 16:21:00+00:00,2,True,2.816666666666667,,,,52.6012987580131,1.02250058724456,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.6,1.0,,,,
FREP-368060-Z,200672,2023-04-09 15:15:00+00:00,1,52546,2023-04-09 16:48:00+00:00,2,True,1.55,,,,51.5417498136999,0.704664080153825,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.5,0.7,,,,
FREP-340844-G,7868,2023-11-19 08:45:00+00:00,31,7867,2023-11-19 08:51:00+00:00,13,True,0.1,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-281948-Z,223892,2022-01-30 18:21:00+00:00,1,5980,2022-01-30 20:30:00+00:00,2,True,2.15,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-295684-G,217033,2022-10-26 01:34:00+00:00,1,58588,2022-10-26 02:30:00+00:00,2,True,0.9333333333333332,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-303989-J,91088,2022-12-06 13:19:00+00:00,1,31140,2022-12-06 15:17:00+00:00,2,True,1.9666666666666663,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-256381-G,139028,2021-10-08 11:00:00+00:00,1,21801,2021-10-08 12:00:00+00:00,3,True,1.0,,,,51.1511090372096,-0.504034443005657,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,-0.5,,,,
FREP-261443-G,28813,2021-12-25 07:06:00+00:00,2,11799,2021-12-28 08:09:00+00:00,7,True,73.05,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-77656-C,93784,2023-07-18 09:01:00+00:00,2,15852,2023-07-18 09:13:00+00:00,1,True,0.2,,,,52.6993533815159,1.08755590682345,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.7,1.1,,,,
FREP-426069-Z,130669,2024-02-15 12:36:00+00:00,2,67938,2024-02-15 17:31:00+00:00,3,True,4.916666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-267948-G,218998,2022-02-19 02:36:00+00:00,2,179733,2022-02-20 16:25:00+00:00,1,True,37.81666666666667,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-269083-G,45005,2022-02-18 11:15:00+00:00,2,8589,2022-02-20 15:44:00+00:00,3,True,52.48333333333333,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-61382-C,191098,2022-03-03 13:33:00+00:00,3,65782,2022-03-03 14:00:00+00:00,2,True,0.45,,,,52.6012987580131,1.02250058724456,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.6,1.0,,,,
FREP-287427-J,95637,2022-04-29 18:17:00+00:00,3,22377,2022-04-29 20:29:00+00:00,4,True,2.2,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-376324-Z,125367,2023-05-30 21:48:00+00:00,1,66900,2023-05-31 00:03:00+00:00,4,True,2.25,,,,51.9447725054248,0.63206680798635,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.9,0.6,,,,
FREP-386520-Z,41041,2023-07-21 13:43:00+00:00,2,3480,2023-07-21 15:25:00+00:00,1,True,1.7,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-277665-G,119361,2022-05-03 10:18:00+00:00,2,34187,2022-05-03 12:00:00+00:00,1,True,1.7,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-59394-V,39593,2021-05-18 14:47:00+00:00,2,2566,2021-05-18 15:20:00+00:00,3,True,0.55,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-243895-Z,186086,2021-06-19 16:28:00+00:00,1,11460,2021-06-19 18:48:00+00:00,2,True,2.333333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-269537-J,32482,2021-07-29 00:40:00+00:00,2,32481,2021-07-29 03:33:00+00:00,4,True,2.8833333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-72791-V,142050,2021-10-19 16:53:00+00:00,2,130288,2021-10-20 11:17:00+00:00,4,True,18.4,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-62818-V,84088,2021-06-29 15:15:00+00:00,1,65828,2021-06-29 17:32:00+00:00,2,True,2.283333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-289727-G,223424,2022-09-01 11:30:00+00:00,1,119713,2022-09-01 12:30:00+00:00,2,True,1.0,,,,51.0482500947197,0.168254198204291,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,0.2,,,,
FREP-272000-G,188374,2022-03-03 15:30:00+00:00,1,50277,2022-03-03 17:04:00+00:00,2,True,1.5666666666666669,,,,50.989661506499,-0.240669166666228,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,-0.2,,,,
FREP-298993-G,204977,2022-11-21 08:40:00+00:00,2,136342,2022-11-21 10:08:00+00:00,1,True,1.4666666666666666,,,,51.1081876089666,1.04230379821497,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.1,1.0,,,,
FREP-272273-G,199857,2022-03-05 17:22:00+00:00,1,64255,2022-03-05 21:14:00+00:00,5,True,3.8666666666666663,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-295514-G,211337,2022-10-24 14:03:00+00:00,1,113416,2022-10-25 18:13:00+00:00,2,True,28.166666666666668,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-296003-G,168889,2022-10-28 21:36:00+00:00,1,16362,2022-10-29 00:45:00+00:00,2,True,3.15,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-62813-C,149007,2022-04-11 11:31:00+00:00,1,84096,2022-04-11 13:38:00+00:00,2,True,2.1166666666666667,,,,51.9622149375365,0.488388922212106,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.0,0.5,,,,
FREP-312232-G,231719,2023-03-10 16:11:00+00:00,2,29650,2023-03-10 19:05:00+00:00,1,True,2.9,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-278189-J,19255,2021-11-19 16:13:00+00:00,2,13649,2021-11-19 18:25:00+00:00,1,True,2.2,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-270937-Z,150948,2021-11-23 16:36:00+00:00,1,64070,2021-11-23 18:55:00+00:00,2,True,2.316666666666667,,,,52.1193713042479,0.294243433350462,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.1,0.3,,,,
FREP-235681-Z,157945,2021-05-08 12:57:00+00:00,6,92346,2021-05-08 15:10:00+00:00,5,True,2.216666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-69728-V,175323,2021-09-16 14:18:00+00:00,1,87324,2021-09-16 18:31:00+00:00,2,True,4.216666666666667,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-297678-G,90081,2022-11-09 14:52:00+00:00,7,81628,2022-11-09 18:00:00+00:00,1,True,3.1333333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-350115-Z,218219,2023-01-01 11:19:00+00:00,1,97224,2023-01-01 14:52:00+00:00,2,True,3.55,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-240403-Z,176004,2021-06-01 10:30:00+00:00,1,122511,2021-06-01 12:55:00+00:00,2,True,2.4166666666666665,,,,51.7011526362665,-0.847577152043959,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.7,-0.8,,,,
FREP-316952-G,137821,2023-04-28 09:19:00+00:00,1,20670,2023-05-11 10:59:00+00:00,2,True,313.6666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-395184-Z,203289,2023-08-31 23:55:00+00:00,1,25678,2023-09-01 03:40:00+00:00,2,True,3.75,,,,51.7424478827803,-0.47334525660412,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.7,-0.5,,,,
FREP-84800-V,180642,2023-04-03 10:20:00+00:00,1,115274,2023-04-03 12:40:00+00:00,2,True,2.333333333333333,,,,51.1410332117177,0.22911278100141,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.1,0.2,,,,
FREP-306389-G,47869,2023-01-16 07:08:00+00:00,5,24082,2023-01-17 11:40:00+00:00,6,True,28.53333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-381366-Z,125635,2023-06-26 10:06:00+00:00,1,44546,2023-06-26 15:46:00+00:00,2,True,5.666666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
