LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000
E07000215,2021-04-02,10.198515500925378,0.00083395023456526,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2021,4,0,0,0,0,0,0,0,0
E07000216,2021-04-02,10.232665760698145,0.00015682756135729212,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2021,4,0,0,0,0,0,0,0,0
E07000217,2021-04-02,10.15037771116321,0.00020389406590245627,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2021,4,0,0,0,0,0,0,0,0
E07000223,2021-04-02,10.77626348595682,0.00011810328503176435,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2021,4,0,0,0,0,0,0,0,0
E07000224,2021-04-02,10.75162945539166,4.808781822819876e-05,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2021,4,0,0,0,0,0,0,0,0
E07000226,2021-04-02,10.292721784142007,0.00040484360867327937,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2021,4,0,0,0,0,0,0,0,0
E07000227,2021-04-02,10.434535211926175,0.0001430024937288759,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2021,4,0,0,0,0,0,0,0,0
E07000228,2021-04-02,10.41982574413972,0.000366349666802066,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2021,4,0,0,0,0,0,0,0,0
E07000229,2021-04-02,10.777377510847927,7.588172335310734e-05,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2021,4,0,0,0,0,0,0,0,0
E07000240,2021-04-02,10.155470611932612,0.0011450403331613249,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2021,4,0,0,0,0,0,0,0,0
E07000241,2021-04-02,10.135948315385633,0.001820004308754967,1,3.0,-1.0,11.693136462767283,1.0,0.086,2021,4,1,0,0,0,0,0,0,0
E07000242,2021-04-02,10.113542473286783,0.004149997078269854,0,-1.0,-1.0,11.922794196215245,1.0,0.06,2021,4,0,0,0,0,0,0,0,0
E07000243,2021-04-02,10.174214482671752,0.002177410801793788,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2021,4,0,0,0,0,0,0,0,0
E09000001,2021-04-02,10.112336004696349,0.0015366555083758415,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2021,4,0,0,0,0,0,0,0,0
E09000002,2021-04-02,10.099436695035992,0.0030947619788948173,0,-1.0,-1.0,12.295520219247926,1.0,0.194,2021,4,0,0,0,0,0,0,0,0
E09000003,2021-04-02,10.117083492819587,0.001265984447942152,4,8925.0,-1.0,12.87121893467506,1.0,0.111,2021,4,1,0,1,0,1,0,1,0
E09000004,2021-04-02,10.116565953931175,0.0028079034675261238,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2021,4,0,0,0,0,0,0,0,0
E09000005,2021-04-02,10.11817663426108,0.000916314827851759,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2021,4,0,0,0,0,0,0,0,0
E09000006,2021-04-02,10.14174981025922,0.0016538130782842754,0,-1.0,-1.0,12.706541825990495,1.0,0.091,2021,4,0,0,0,0,0,0,0,0
E09000007,2021-04-02,10.113139898403457,0.0013216205673678959,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2021,4,0,0,0,0,0,0,0,0
E09000008,2021-04-02,10.144889722181162,0.0010430670281436718,2,2.0,-1.0,12.87567224520067,1.0,0.136,2021,4,1,0,0,0,0,0,0,0
E09000010,2021-04-02,10.10889772750232,0.001995273937213648,1,1.0,-1.0,12.70081156938222,1.0,0.171,2021,4,1,0,0,0,0,0,0,0
E09000011,2021-04-02,10.114804352535176,0.0021802768220350573,0,-1.0,-1.0,12.576038374391665,1.0,0.159,2021,4,0,0,0,0,0,0,0,0
E09000012,2021-04-02,10.109109512437616,0.0017439483698828062,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2021,4,0,0,0,0,0,0,0,0
E09000013,2021-04-02,10.11815567822578,0.0009723947466688754,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2021,4,0,0,0,0,0,0,0,0
E09000014,2021-04-02,10.109095872657942,0.001741368785576101,0,-1.0,-1.0,12.481284790609685,1.0,0.17,2021,4,0,0,0,0,0,0,0,0
E09000015,2021-04-02,10.124903725164408,0.000764822194382798,0,-1.0,-1.0,12.472884696222938,1.0,0.109,2021,4,0,0,0,0,0,0,0,0
E09000016,2021-04-02,10.088251644656989,0.00423093028132288,1,2.0,-1.0,12.476427973157676,1.0,0.108,2021,4,1,0,0,0,0,0,0,0
E09000017,2021-04-02,10.125541843518292,0.0006434016342785949,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2021,4,0,0,0,0,0,0,0,0
E09000019,2021-04-02,10.110692391655336,0.0015545927449039066,1,20.0,-1.0,12.28788302072774,1.0,0.179,2021,4,1,0,1,0,0,0,0,0
E09000020,2021-04-02,10.117476249589693,0.001043418492514874,1,272.0,-1.0,11.879414096763533,1.0,0.117,2021,4,1,0,1,0,1,0,0,0
E09000021,2021-04-02,10.131956019728964,0.0006285291982130241,1,1.0,-1.0,12.031671638203957,1.0,0.078,2021,4,1,0,0,0,0,0,0,0
E09000022,2021-04-02,10.120770036830327,0.0012457004242092805,0,-1.0,-1.0,12.668834491244446,1.0,0.153,2021,4,0,0,0,0,0,0,0,0
E09000023,2021-04-02,10.124169632948004,0.001532321076916278,0,-1.0,-1.0,12.61158108603281,1.0,0.164,2021,4,0,0,0,0,0,0,0,0
E09000024,2021-04-02,10.129910352673017,0.0008768833270108675,1,435.0,-1.0,12.278881559987983,1.0,0.1,2021,4,1,0,1,0,1,0,0,0
E09000025,2021-04-02,10.106169213307167,0.002285743689107967,0,-1.0,-1.0,12.786406607907107,1.0,0.169,2021,4,0,0,0,0,0,0,0,0
E09000026,2021-04-02,10.098085784928692,0.002895785426971817,0,-1.0,-1.0,12.665255440144245,1.0,0.121,2021,4,0,0,0,0,0,0,0,0
E09000027,2021-04-02,10.124047022290394,0.000639469403198092,1,1.0,-1.0,12.18236891883094,1.0,0.064,2021,4,1,0,0,0,0,0,0,0
E09000028,2021-04-02,10.11614788733106,0.0014772287744542268,1,1.0,-1.0,12.642154248752698,1.0,0.162,2021,4,1,0,0,0,0,0,0,0
E09000029,2021-04-02,10.140785231658294,0.0008270204045518234,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2021,4,0,0,0,0,0,0,0,0
E09000030,2021-04-02,10.110620316477108,0.0018454111104938104,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2021,4,0,0,0,0,0,0,0,0
E09000031,2021-04-02,10.103882965359812,0.002239531113817879,1,0.0,-1.0,12.535905029897908,1.0,0.152,2021,4,1,0,0,0,0,0,0,0
E09000032,2021-04-02,10.122574148278055,0.0009873922209978775,0,-1.0,-1.0,12.702075959604334,1.0,0.107,2021,4,0,0,0,0,0,0,0,0
E09000033,2021-04-02,10.11518423559539,0.0012073299458799903,0,-1.0,-1.0,12.234460859988475,1.0,0.135,2021,4,0,0,0,0,0,0,0,0
E06000031,2021-04-03,10.579967273415614,0.0,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2021,4,0,0,0,0,0,0,0,0
E06000032,2021-04-03,10.0937032464452,0.0,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2021,4,0,0,0,0,0,0,0,0
E06000033,2021-04-03,10.106583875294213,0.0,0,-1.0,-1.0,12.10434441402282,1.0,0.144,2021,4,0,0,0,0,0,0,0,0
E06000034,2021-04-03,10.133796509307729,0.0,1,6.0,-1.0,12.077858519724389,1.0,0.13,2021,4,1,0,1,0,0,0,0,0
E06000035,2021-04-03,10.357578286794023,0.0,0,-1.0,-1.0,12.54219839355972,1.0,0.134,2021,4,0,0,0,0,0,0,0,0
E06000043,2021-04-03,11.355562463487352,0.0,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2021,4,0,0,0,0,0,0,0,0
E06000055,2021-04-03,10.235012966931928,0.0,3,201.0,-1.0,12.132404576604838,1.0,0.114,2021,4,1,0,1,0,1,0,0,0
E06000056,2021-04-03,10.147190891638871,0.0,0,-1.0,-1.0,12.596934983621066,0.0,0.077,2021,4,0,0,0,0,0,0,0,0
E06000060,2021-04-03,10.187224416519825,0.0,0,-1.0,-1.0,13.227013440750667,1.0,0.06325,2021,4,0,0,0,0,0,0,0,0
E07000008,2021-04-03,10.072497252658609,0.0,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2021,4,0,0,0,0,0,0,0,0
E07000009,2021-04-03,10.28192820252644,0.0,1,1.0,-1.0,11.38651154011457,0.0,0.07,2021,4,1,0,0,0,0,0,0,0
E07000010,2021-04-03,10.611473903218663,0.0,0,-1.0,-1.0,11.539869200417774,0.0,0.14,2021,4,0,0,0,0,0,0,0,0
E07000011,2021-04-03,10.337624141002294,0.0,0,-1.0,-1.0,12.110810964549762,0.0,0.074,2021,4,0,0,0,0,0,0,0,0
E07000012,2021-04-03,10.028512613453556,0.0,0,-1.0,-1.0,12.001763115309677,0.0,0.056,2021,4,0,0,0,0,0,0,0,0
E07000061,2021-04-03,11.615601107806953,0.0,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2021,4,0,0,0,0,0,0,0,0
E07000062,2021-04-03,11.44988583182676,0.0,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2021,4,0,0,0,0,0,0,0,0
E07000063,2021-04-03,11.329200108853268,0.0,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2021,4,0,0,0,0,0,0,0,0
E07000064,2021-04-03,11.272354306478777,0.0,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2021,4,0,0,0,0,0,0,0,0
E07000065,2021-04-03,11.187193787266366,0.0,0,-1.0,-1.0,12.002063606215954,0.0,0.073,2021,4,0,0,0,0,0,0,0,0
E07000066,2021-04-03,10.020867793557914,0.0,2,1.0,-1.0,12.160656781999691,1.0,0.138,2021,4,1,0,0,0,0,0,0,0
E07000067,2021-04-03,9.798430746921811,0.0,1,507.0,507.0,11.98601183767587,0.0,0.092,2021,4,1,1,1,1,1,1,0,0
E07000068,2021-04-03,9.974840197835949,0.0,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2021,4,0,0,0,0,0,0,0,0
E07000069,2021-04-03,10.084034545184048,0.0,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2021,4,0,0,0,0,0,0,0,0
E07000070,2021-04-03,9.897567869045053,0.0,0,-1.0,-1.0,12.110810964549762,1.0,0.077,2021,4,0,0,0,0,0,0,0,0
E07000071,2021-04-03,9.810451349919363,0.0,2,59.0,-1.0,12.198529265645048,1.0,0.099,2021,4,1,0,1,0,0,0,0,0
E07000072,2021-04-03,9.953812839601332,0.0,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2021,4,0,0,0,0,0,0,0,0
E07000073,2021-04-03,9.908889563402811,0.0,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2021,4,0,0,0,0,0,0,0,0
E07000074,2021-04-03,9.9270793675379,0.0,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2021,4,0,0,0,0,0,0,0,0
E07000075,2021-04-03,10.04319589826967,0.0,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2021,4,0,0,0,0,0,0,0,0
E07000076,2021-04-03,9.847952948830345,0.0,0,-1.0,-1.0,11.946790127600089,0.0,0.173,2021,4,0,0,0,0,0,0,0,0
E07000077,2021-04-03,9.837148860351551,0.0,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2021,4,0,0,0,0,0,0,0,0
E07000095,2021-04-03,9.94635105673072,0.0,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2021,4,0,0,0,0,0,0,0,0
E07000096,2021-04-03,10.09527840492045,0.0,1,1.0,-1.0,11.95254076050831,1.0,0.085,2021,4,1,0,0,0,0,0,0,0
E07000098,2021-04-03,10.02646028079442,0.0,2,237.0,-1.0,11.591080237769564,1.0,0.089,2021,4,1,0,1,0,1,0,0,0
E07000099,2021-04-03,10.018234574212244,0.0,0,-1.0,-1.0,11.818584970652662,1.0,0.079,2021,4,0,0,0,0,0,0,0,0
E07000102,2021-04-03,10.067217382909257,0.0,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2021,4,0,0,0,0,0,0,0,0
E07000103,2021-04-03,10.053537090376654,0.0,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2021,4,0,0,0,0,0,0,0,0
E07000105,2021-04-03,11.006202207922733,0.0,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2021,4,0,0,0,0,0,0,0,0
E07000106,2021-04-03,10.688423088208303,0.0,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2021,4,0,0,0,0,0,0,0,0
E07000107,2021-04-03,10.211044716025219,0.0,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2021,4,0,0,0,0,0,0,0,0
E07000108,2021-04-03,10.9715260699916,0.0,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2021,4,0,0,0,0,0,0,0,0
E07000109,2021-04-03,10.25682750296679,0.0,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2021,4,0,0,0,0,0,0,0,0
E07000110,2021-04-03,10.667927132928943,0.0,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2021,4,0,0,0,0,0,0,0,0
E07000111,2021-04-03,10.403391775231471,0.0,1,1.0,-1.0,11.702081943710567,0.0,0.075,2021,4,1,0,0,0,0,0,0,0
E07000112,2021-04-03,11.136776030430461,0.0,2,16.0,-1.0,11.611611757468928,1.0,0.145,2021,4,1,0,1,0,0,0,0,0
E07000113,2021-04-03,10.471221398203713,0.0,1,1.0,-1.0,11.948001153914678,0.0,0.149,2021,4,1,0,0,0,0,0,0,0
E07000114,2021-04-03,10.668518384970522,0.0,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2021,4,0,0,0,0,0,0,0,0
E07000115,2021-04-03,10.516110333729504,0.0,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2021,4,0,0,0,0,0,0,0,0
E07000116,2021-04-03,10.857781633850129,0.0,1,2.0,-1.0,11.658323667659586,1.0,0.073,2021,4,1,0,0,0,0,0,0,0
E07000143,2021-04-03,10.957347765314887,0.0,0,-1.0,-1.0,11.864708462828531,0.0,0.1,2021,4,0,0,0,0,0,0,0,0
E07000144,2021-04-03,11.17497236024195,0.0,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2021,4,0,0,0,0,0,0,0,0
E07000145,2021-04-03,10.945226570443689,0.0,2,84.0,-1.0,11.514713864829446,1.0,0.184,2021,4,1,0,1,0,0,0,0,0
E07000146,2021-04-03,11.019650338679256,0.0,0,-1.0,-1.0,11.950664133628688,0.0,0.12,2021,4,0,0,0,0,0,0,0,0
E07000147,2021-04-03,11.3571404175364,0.0,0,-1.0,-1.0,11.544801967617486,0.0,0.106,2021,4,0,0,0,0,0,0,0,0
E07000148,2021-04-03,11.069120314964117,0.0,0,-1.0,-1.0,11.89412520254047,1.0,0.163,2021,4,0,0,0,0,0,0,0,0
E07000149,2021-04-03,10.851421255198275,0.0,2,948.0,-1.0,11.867160434591204,0.0,0.078,2021,4,1,0,1,0,1,0,0,0
E07000179,2021-04-03,10.255579344379173,0.0,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2021,4,0,0,0,0,0,0,0,0
E07000200,2021-04-03,9.874664256276146,0.0,0,-1.0,-1.0,11.437382617721584,0.0,0.08,2021,4,0,0,0,0,0,0,0,0
E07000202,2021-04-03,9.956534661950993,0.0,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2021,4,0,0,0,0,0,0,0,0
E07000203,2021-04-03,10.223871518172977,0.0,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2021,4,0,0,0,0,0,0,0,0
E07000207,2021-04-03,10.213357540441278,0.0,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2021,4,0,0,0,0,0,0,0,0
E07000208,2021-04-03,10.257602488953912,0.0,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2021,4,0,0,0,0,0,0,0,0
E07000209,2021-04-03,10.333593008128544,0.0,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2021,4,0,0,0,0,0,0,0,0
E07000210,2021-04-03,10.407145844374321,0.0,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2021,4,0,0,0,0,0,0,0,0
E07000211,2021-04-03,10.445641144265918,0.0,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2021,4,0,0,0,0,0,0,0,0
E07000212,2021-04-03,10.217899511862711,0.0,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2021,4,0,0,0,0,0,0,0,0
E07000213,2021-04-03,10.18924358786175,0.0,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2021,4,0,0,0,0,0,0,0,0
E07000215,2021-04-03,10.442607396189251,0.0,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2021,4,0,0,0,0,0,0,0,0
E07000216,2021-04-03,10.473820729968365,0.0,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2021,4,0,0,0,0,0,0,0,0
E07000217,2021-04-03,10.248133610425267,0.0,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2021,4,0,0,0,0,0,0,0,0
E07000223,2021-04-03,11.287961395694397,0.0,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2021,4,0,0,0,0,0,0,0,0
E07000224,2021-04-03,11.18783359969201,0.0,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2021,4,0,0,0,0,0,0,0,0
E07000226,2021-04-03,10.65569597781513,0.0,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2021,4,0,0,0,0,0,0,0,0
E07000227,2021-04-03,10.857812335013486,0.0,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2021,4,0,0,0,0,0,0,0,0
E07000228,2021-04-03,10.893232348448214,0.0,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2021,4,0,0,0,0,0,0,0,0
E07000229,2021-04-03,11.25496533021199,0.0,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2021,4,0,0,0,0,0,0,0,0
E07000240,2021-04-03,10.028005548917827,0.0,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2021,4,0,0,0,0,0,0,0,0
E07000241,2021-04-03,9.981889071091945,0.0,0,-1.0,-1.0,11.693136462767283,1.0,0.086,2021,4,0,0,0,0,0,0,0,0
E07000242,2021-04-03,9.908271597071924,0.0,0,-1.0,-1.0,11.922794196215245,1.0,0.06,2021,4,0,0,0,0,0,0,0,0
E07000243,2021-04-03,9.999674763681796,0.0,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2021,4,0,0,0,0,0,0,0,0
E09000001,2021-04-03,10.084115896890612,0.0,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2021,4,0,0,0,0,0,0,0,0
E09000002,2021-04-03,10.06110540937359,0.0,1,45.0,-1.0,12.295520219247926,1.0,0.194,2021,4,1,0,1,0,0,0,0,0
E09000003,2021-04-03,10.029227276019675,0.0,1,2.0,-1.0,12.87121893467506,1.0,0.111,2021,4,1,0,0,0,0,0,0,0
E09000004,2021-04-03,10.164558516781256,0.0,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2021,4,0,0,0,0,0,0,0,0
E09000005,2021-04-03,10.066886722724604,0.0,1,113.0,-1.0,12.762113479497112,1.0,0.155,2021,4,1,0,1,0,1,0,0,0
E09000006,2021-04-03,10.258894295481838,0.0,0,-1.0,-1.0,12.706541825990495,1.0,0.091,2021,4,0,0,0,0,0,0,0,0
E09000007,2021-04-03,10.07035217713753,0.0,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2021,4,0,0,0,0,0,0,0,0
E09000008,2021-04-03,10.258569580498248,0.0,0,-1.0,-1.0,12.87567224520067,1.0,0.136,2021,4,0,0,0,0,0,0,0,0
E09000010,2021-04-03,9.998851565932332,0.0,0,-1.0,-1.0,12.70081156938222,1.0,0.171,2021,4,0,0,0,0,0,0,0,0
E09000011,2021-04-03,10.134518362970873,0.0,0,-1.0,-1.0,12.576038374391665,1.0,0.159,2021,4,0,0,0,0,0,0,0,0
E09000012,2021-04-03,10.058798979638622,0.0,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2021,4,0,0,0,0,0,0,0,0
E09000013,2021-04-03,10.107012372484697,0.0,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2021,4,0,0,0,0,0,0,0,0
E09000014,2021-04-03,10.028105342100131,0.0,1,3.0,-1.0,12.481284790609685,1.0,0.17,2021,4,1,0,0,0,0,0,0,0
E09000015,2021-04-03,10.06051572890832,0.0,0,-1.0,-1.0,12.472884696222938,1.0,0.109,2021,4,0,0,0,0,0,0,0,0
E09000016,2021-04-03,10.028812498297444,0.0,0,-1.0,-1.0,12.476427973157676,1.0,0.108,2021,4,0,0,0,0,0,0,0,0
E09000017,2021-04-03,10.07500669165879,0.0,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2021,4,0,0,0,0,0,0,0,0
E09000019,2021-04-03,10.057981252114548,0.0,0,-1.0,-1.0,12.28788302072774,1.0,0.179,2021,4,0,0,0,0,0,0,0,0
E09000020,2021-04-03,10.10484776684552,0.0,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2021,4,0,0,0,0,0,0,0,0
E09000021,2021-04-03,10.18937019791231,0.0,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2021,4,0,0,0,0,0,0,0,0
E09000022,2021-04-03,10.140708401542536,0.0,1,1.0,-1.0,12.668834491244446,1.0,0.153,2021,4,1,0,0,0,0,0,0,0
E09000023,2021-04-03,10.170096684631744,0.0,0,-1.0,-1.0,12.61158108603281,1.0,0.164,2021,4,0,0,0,0,0,0,0,0
E09000024,2021-04-03,10.184657701893027,0.0,0,-1.0,-1.0,12.278881559987983,1.0,0.1,2021,4,0,0,0,0,0,0,0,0
E09000025,2021-04-03,10.072790715279691,0.0,0,-1.0,-1.0,12.786406607907107,1.0,0.169,2021,4,0,0,0,0,0,0,0,0
E09000026,2021-04-03,10.025544945637074,0.0,1,24.0,-1.0,12.665255440144245,1.0,0.121,2021,4,1,0,1,0,0,0,0,0
E09000027,2021-04-03,10.1411465322719,0.0,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2021,4,0,0,0,0,0,0,0,0
E09000028,2021-04-03,10.116287438991144,0.0,1,2.0,-1.0,12.642154248752698,1.0,0.162,2021,4,1,0,0,0,0,0,0,0
E09000029,2021-04-03,10.23578178002064,0.0,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2021,4,0,0,0,0,0,0,0,0
E09000030,2021-04-03,10.08780377060054,0.0,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2021,4,0,0,0,0,0,0,0,0
E09000031,2021-04-03,10.020744154711243,0.0,0,-1.0,-1.0,12.535905029897908,1.0,0.152,2021,4,0,0,0,0,0,0,0,0
E09000032,2021-04-03,10.144257893428959,0.0,0,-1.0,-1.0,12.702075959604334,1.0,0.107,2021,4,0,0,0,0,0,0,0,0
E09000033,2021-04-03,10.090860650706436,0.0,0,-1.0,-1.0,12.234460859988475,1.0,0.135,2021,4,0,0,0,0,0,0,0,0
E06000031,2021-04-04,7.091033961203259,0.0,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2021,4,0,0,0,0,0,0,0,0
E06000032,2021-04-04,6.2295868202979205,0.0,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2021,4,0,0,0,0,0,0,0,0
E06000033,2021-04-04,6.760522090989075,0.0,1,1.0,-1.0,12.10434441402282,1.0,0.144,2021,4,1,0,0,0,0,0,0,0
E06000034,2021-04-04,6.4339313486492795,0.0,0,-1.0,-1.0,12.077858519724389,1.0,0.13,2021,4,0,0,0,0,0,0,0,0
E06000035,2021-04-04,6.632077224184694,0.0,0,-1.0,-1.0,12.54219839355972,1.0,0.134,2021,4,0,0,0,0,0,0,0,0
E06000043,2021-04-04,6.603404391507083,0.0,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2021,4,0,0,0,0,0,0,0,0
E06000055,2021-04-04,6.404711917602654,0.0,0,-1.0,-1.0,12.132404576604838,1.0,0.114,2021,4,0,0,0,0,0,0,0,0
E06000056,2021-04-04,6.281040270808283,0.0,0,-1.0,-1.0,12.596934983621066,0.0,0.077,2021,4,0,0,0,0,0,0,0,0
E06000060,2021-04-04,6.223222241959168,0.0,0,-1.0,-1.0,13.227013440750667,1.0,0.06325,2021,4,0,0,0,0,0,0,0,0
E07000008,2021-04-04,6.542068198086347,0.0,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2021,4,0,0,0,0,0,0,0,0
E07000009,2021-04-04,6.920835220489604,0.0,0,-1.0,-1.0,11.38651154011457,0.0,0.07,2021,4,0,0,0,0,0,0,0,0
E07000010,2021-04-04,7.128027188859722,0.0,1,1.0,-1.0,11.539869200417774,0.0,0.14,2021,4,1,0,0,0,0,0,0,0
E07000011,2021-04-04,6.686137631297133,0.0,0,-1.0,-1.0,12.110810964549762,0.0,0.074,2021,4,0,0,0,0,0,0,0,0
E07000012,2021-04-04,6.457512137099565,0.0,0,-1.0,-1.0,12.001763115309677,0.0,0.056,2021,4,0,0,0,0,0,0,0,0
E07000061,2021-04-04,6.802314727721568,0.0,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2021,4,0,0,0,0,0,0,0,0
E07000062,2021-04-04,6.889474191839943,0.0,1,42.0,-1.0,11.41832903038917,1.0,0.202,2021,4,1,0,1,0,0,0,0,0
E07000063,2021-04-04,6.6533786898566145,0.0,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2021,4,0,0,0,0,0,0,0,0
E07000064,2021-04-04,6.84754549884388,0.0,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2021,4,0,0,0,0,0,0,0,0
E07000065,2021-04-04,6.689655335110953,0.0,0,-1.0,-1.0,12.002063606215954,0.0,0.073,2021,4,0,0,0,0,0,0,0,0
E07000066,2021-04-04,6.497354892541197,0.0,0,-1.0,-1.0,12.160656781999691,1.0,0.138,2021,4,0,0,0,0,0,0,0,0
E07000067,2021-04-04,6.78176882187345,0.0,0,-1.0,-1.0,11.98601183767587,0.0,0.092,2021,4,0,0,0,0,0,0,0,0
E07000068,2021-04-04,6.380638704350637,0.0,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2021,4,0,0,0,0,0,0,0,0
E07000069,2021-04-04,6.614799950718203,0.0,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2021,4,0,0,0,0,0,0,0,0
E07000070,2021-04-04,6.5524618734428595,0.0,0,-1.0,-1.0,12.110810964549762,1.0,0.077,2021,4,0,0,0,0,0,0,0,0
E07000071,2021-04-04,7.319062609718434,0.0,0,-1.0,-1.0,12.198529265645048,1.0,0.099,2021,4,0,0,0,0,0,0,0,0
E07000072,2021-04-04,6.239401413580458,0.0,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2021,4,0,0,0,0,0,0,0,0
E07000073,2021-04-04,6.235598973955871,0.0,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2021,4,0,0,0,0,0,0,0,0
E07000074,2021-04-04,6.913984743388767,0.0,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2021,4,0,0,0,0,0,0,0,0
E07000075,2021-04-04,6.71463664986312,0.0,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2021,4,0,0,0,0,0,0,0,0
E07000076,2021-04-04,7.808190199526494,0.0,2,194.0,194.0,11.946790127600089,0.0,0.173,2021,4,1,1,1,1,1,1,0,0
E07000077,2021-04-04,6.414998649584197,0.0,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2021,4,0,0,0,0,0,0,0,0
E07000095,2021-04-04,6.199298474544029,0.0,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2021,4,0,0,0,0,0,0,0,0
